# Matter power spectrum P(k) at redshift z=1
# for k=1.03693e-05 to 32.8247 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.852763074682e-01       9.716178393911e+02 
       1.914721480159e-01       9.369618398319e+02 
       1.978751803527e-01       8.960921841903e+02 
       2.044923375977e-01       8.483026564259e+02 
       2.113307981510e-01       7.967611671983e+02 
       2.183980425119e-01       7.466021589842e+02 
       2.257019199969e-01       7.023450516179e+02 
       2.332507265573e-01       6.662497603670e+02 
       2.410532951092e-01       6.376500467561e+02 
       2.491191000905e-01       6.130277463736e+02 
       2.574583783729e-01       5.879968501244e+02 
       2.660822692186e-01       5.599645159098e+02 
       2.750029767129e-01       5.293498920885e+02 
       2.842339590932e-01       4.990696980666e+02 
       2.937901506986e-01       4.723865035873e+02 
       3.036882239917e-01       4.502244260539e+02 
       3.139469014066e-01       4.309149527164e+02 
       3.245873298622e-01       4.118957696088e+02 
       3.356335349692e-01       3.916965249182e+02 
       3.471129776984e-01       3.712374554538e+02 
       3.590572442604e-01       3.523162250614e+02 
       3.715029111963e-01       3.357399593764e+02 
       3.844926438014e-01       3.204824438724e+02 
       3.980766094867e-01       3.052540367456e+02 
       4.123143225424e-01       2.899895199373e+02 
       4.272770895514e-01       2.755724321512e+02 
       4.430513064280e-01       2.622866977148e+02 
       4.597429876895e-01       2.495896634348e+02 
       4.774841198427e-01       2.370011187472e+02 
       4.964417855955e-01       2.248382836427e+02 
       5.168316220286e-01       2.132991561423e+02 
       5.389382883030e-01       2.019562090175e+02 
       5.631477146531e-01       1.907925355656e+02 
       5.900000528688e-01       1.798582465933e+02 
       6.202809293798e-01       1.689090384028e+02 
       6.551879456580e-01       1.578773202284e+02 
       6.966555390757e-01       1.465223889008e+02 
       7.480392410019e-01       1.345689909659e+02 
       8.156736920819e-01       1.215424231073e+02 
       9.125570471616e-01       1.067356085020e+02 
       1.065335808555e+00       8.942000733796e+01 
       1.309261617887e+00       7.059730161829e+01 
       1.645183303518e+00       5.390543167318e+01 
       2.071101432664e+00       4.041544732772e+01 
       2.607361980256e+00       2.962220141745e+01 
       3.282474254553e+00       2.112069195775e+01 
       4.132390252617e+00       1.460112030023e+01 
       5.202371100470e+00       9.776686926124e+00 
       6.549397179965e+00       6.351302844447e+00 
       8.245202541791e+00       4.018162836437e+00 
       1.038009500525e+01       2.486679756397e+00 
       1.306776537895e+01       1.511902277087e+00 
       1.645134191092e+01       9.066052676718e-01 
       2.071101238977e+01       5.379159060822e-01 
       2.607361980147e+01       3.166269664075e-01 
       3.282474254553e+01       1.852698601406e-01 
