# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=1.03693e-05 to 32.8247 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.036925660231e-05      -1.015059882620e-03      -7.615802561476e-04      -7.615802837996e-04      -1.015046825461e-03       4.126943890140e-08       7.795426565195e-12      -4.826691231194e-04       5.474881365486e-01       5.472330806500e-01       1.523160567599e-03       2.294966479443e-07       9.999984777732e-01      -3.992640784054e-11       1.546305275400e-10      -1.743815172547e-14      -9.179761605308e-11      -2.799774654930e-15      -9.423975352939e-11      -5.492138031940e-14 
       1.305412063806e-05      -1.608407988801e-03      -1.207022669216e-03      -1.207022738672e-03      -1.608375196516e-03       6.540778087341e-08       1.235489595326e-11      -7.649784813664e-04       5.474876807880e-01       5.472327066697e-01       2.414045477344e-03       3.637272663733e-07       9.999975875006e-01      -6.326907129352e-11       2.450077352139e-10      -2.763135063378e-14      -2.305491277360e-10      -7.032199138521e-15      -2.366815937258e-10      -1.379345595065e-13 
       1.643416419988e-05      -2.548266274251e-03      -1.912999621414e-03      -1.912999795869e-03      -2.548183926995e-03       1.036641610950e-07       1.958117990964e-11      -1.212407456549e-03       5.474867801673e-01       5.472319357132e-01       3.825999591738e-03       5.764680688915e-07       9.999961766064e-01      -1.002498269563e-10       3.881473924434e-10      -4.377701129561e-14      -5.789695661837e-10      -1.766233482308e-14      -5.943660265335e-10      -3.463894988655e-13 
       2.068938693283e-05      -4.036499307287e-03      -3.031894480512e-03      -3.031894918682e-03      -4.036292550743e-03       1.642964281726e-07       3.103399437746e-11      -1.921532234758e-03       5.474854277873e-01       5.472307887218e-01       6.063789837364e-03       9.136381590941e-07       9.999939407521e-01      -1.588214129369e-10       6.147612178977e-10      -6.934240589818e-14      -1.453733809157e-09      -4.435881575317e-14      -1.492378031205e-09      -8.697469547742e-13 
       2.604639496418e-05      -6.391820082303e-03      -4.805214085936e-03      -4.805215186379e-03      -6.391301117295e-03       2.603913541608e-07       4.918547850385e-11      -3.045412593002e-03       5.474831924879e-01       5.472288786832e-01       9.610430372757e-03       1.448013770181e-06       9.999903973024e-01      -2.515587083054e-10       9.732993046351e-10      -1.098011854502e-13      -3.649339889353e-09      -1.113934079778e-13      -3.746287267691e-09      -2.183335922529e-12 
       3.279046850604e-05      -1.011630142803e-02      -7.615714801851e-03      -7.615717565383e-03      -1.011499935571e-02       4.126905981737e-07       7.795292157730e-11      -4.826627269409e-03       5.474797425282e-01       5.472259436247e-01       1.523143513077e-02       2.294933819832e-06       9.999847819174e-01      -3.982979011587e-10       1.539987300391e-09      -1.737744606448e-13      -9.157676637421e-09      -2.796946116134e-13      -9.400713924574e-09      -5.478843879132e-12 
       4.128075406689e-05      -1.599802205652e-02      -1.207000253704e-02      -1.207000947589e-02      -1.599475727128e-02       6.540646275652e-07       1.235462941450e-10      -7.649621822409e-03       5.474742103108e-01       5.472212257275e-01       2.414001895178e-02       3.637192024505e-06       9.999758867064e-01      -6.302509487244e-10       2.434226752664e-09      -2.747903392588e-13      -2.296706651509e-08      -7.020910471839e-13      -2.357563858260e-08      -1.374057709313e-11 
       5.196939031283e-05      -2.526688623402e-02      -1.912943334000e-02      -1.912945075840e-02      -2.525870853990e-02       1.036610099696e-06       1.958048169873e-10      -1.212366536846e-02       5.474654446395e-01       5.472137465783e-01       3.825890151679e-02       5.764478212018e-06       9.999617990253e-01      -9.964003606756e-10       3.841738751626e-09      -4.339511445502e-13      -5.754772323719e-08      -1.761723560850e-12      -5.906883830656e-08      -3.442873886616e-11 
       6.542558610027e-05      -3.982453311643e-02      -3.031752695428e-02      -3.031757066214e-02      -3.980408339388e-02       1.642883204798e-06       3.103216471589e-10      -1.921429239115e-02       5.474515750766e-01       5.472019057234e-01       6.063514132428e-02       9.135874793227e-06       9.999394966983e-01      -1.572974257410e-09       6.048117240088e-09      -6.838591427487e-13      -1.439862218710e-07      -4.417852593627e-12      -1.477771448077e-07      -8.613974243880e-11 
       8.236593292316e-05      -6.256678357846e-02      -4.804858284888e-02      -4.804869245885e-02      -6.251577907415e-02       2.603711209902e-06       4.918083040626e-10      -3.045154265872e-02       5.474296373731e-01       5.471831577131e-01       9.609738491770e-02       1.447886568133e-05       9.999042124891e-01      -2.477426402659e-09       9.484322560000e-09      -1.074096890745e-12      -3.594310735134e-07      -1.106788556308e-11      -3.688351517239e-07      -2.150215300947e-10 
       1.036925660231e-04      -9.779274966797e-02      -7.614821337870e-02      -7.614848799577e-02      -9.766606447053e-02       4.126396196303e-06       7.794172437792e-10      -4.825979208512e-02       5.473950036407e-01       5.471535155311e-01       1.522969759915e-01       2.294615227807e-05       9.998484468723e-01      -3.887662575676e-09       1.478017891359e-08      -1.678111833782e-12      -8.939829727312e-07      -2.768530543647e-11      -9.171394141490e-07      -5.347733562404e-10 
       1.305412063806e-04      -1.516104778549e-01      -1.206776185797e-01      -1.206783055749e-01      -1.512978865016e-01       6.539373436801e-06       1.235178085852e-09      -7.647998841268e-02       5.473404259694e-01       5.471066909268e-01       2.413566111498e-01       3.636394042123e-05       9.997604530977e-01      -6.065373967777e-09       2.280510672484e-08      -2.599842790949e-12      -2.210747267965e-06      -6.908451012243e-11      -2.267093758684e-06      -1.322326788168e-09 
