# Matter power spectrum P(k) at redshift z=0.5
# for k=1.03693e-05 to 32.8247 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.071101432664e+00       8.020298623252e+00 
       2.607361980256e+00       4.559160578586e+00 
       3.282474254553e+00       2.572340665276e+00 
       4.132390252617e+00       1.441528849499e+00 
       5.202371100470e+00       8.027666473308e-01 
       6.549397179965e+00       4.445037869873e-01 
       8.245202541791e+00       2.448415337536e-01 
       1.038009500525e+01       1.342152085299e-01 
       1.306776537895e+01       7.324019146357e-02 
       1.645134191092e+01       3.981154330021e-02 
       2.071101238977e+01       2.154991415099e-02 
       2.607361980147e+01       1.162277054915e-02 
       3.282474254553e+01       6.246147675385e-03 
