# Matter power spectrum P(k) at redshift z=1
# for k=1.06028e-05 to 33.5632 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       7.016864922903e-02       3.646602784944e+03 
       7.325606825368e-02       3.488098871374e+03 
       7.633042894288e-02       3.320582898013e+03 
       7.941215319458e-02       3.145555529354e+03 
       8.251726458186e-02       2.966220538708e+03 
       8.565885481206e-02       2.786869133911e+03 
       8.884800110568e-02       2.612363169280e+03 
       9.209436435074e-02       2.447450980936e+03 
       9.540659265569e-02       2.296352261913e+03 
       9.879260140368e-02       2.162151788908e+03 
       1.022597721630e-01       2.046674589303e+03 
       1.058150966380e-01       1.950090817189e+03 
       1.094652823839e-01       1.870988020767e+03 
       1.132168312856e-01       1.806379218382e+03 
       1.170760982385e-01       1.751959401016e+03 
       1.210493351972e-01       1.702469691017e+03 
       1.251427242877e-01       1.652397973532e+03 
       1.293624027029e-01       1.596790985135e+03 
       1.337144814595e-01       1.532268495353e+03 
       1.382050596644e-01       1.457854586803e+03 
       1.428402356518e-01       1.375232350661e+03 
       1.476261161668e-01       1.288534739629e+03 
       1.525688246470e-01       1.203249745005e+03 
       1.576745095789e-01       1.124953285835e+03 
       1.629493538555e-01       1.057848402517e+03 
       1.683995860324e-01       1.003731324950e+03 
       1.740314943596e-01       9.615698563233e+02 
       1.798514444552e-01       9.277082349168e+02 
       1.858659014751e-01       8.971198965344e+02 
       1.920814576337e-01       8.643521464597e+02 
       1.985048659290e-01       8.255419589974e+02 
       2.051430809449e-01       7.803830448914e+02 
       2.120033076323e-01       7.321331842992e+02 
       2.190930590357e-01       6.856399200560e+02 
       2.264202240281e-01       6.449791687279e+02 
       2.339931462715e-01       6.120384875416e+02 
       2.418207158408e-01       5.859010485123e+02 
       2.499124752591e-01       5.630981464350e+02 
       2.582787421228e-01       5.395529550888e+02 
       2.669307510649e-01       5.131119664276e+02 
       2.758808185745e-01       4.844324147400e+02 
       2.851425352035e-01       4.563830206084e+02 
       2.947309910293e-01       4.319138429357e+02 
       3.046630420214e-01       4.116230275210e+02 
       3.149576273246e-01       3.937823263100e+02 
       3.256361506489e-01       3.760073991370e+02 
       3.367229432721e-01       3.571084888666e+02 
       3.482458320828e-01       3.381261151906e+02 
       3.602368443365e-01       3.207222323783e+02 
       3.727330924395e-01       3.055014899671e+02 
       3.857778987778e-01       2.913737311048e+02 
       3.994222449863e-01       2.772126319923e+02 
       4.137266663052e-01       2.630759292982e+02 
       4.287637666749e-01       2.498056685852e+02 
       4.446216155796e-01       2.375783497208e+02 
       4.614084233770e-01       2.258375830179e+02 
       4.792591136726e-01       2.142036718028e+02 
       4.983447849935e-01       2.030186640633e+02 
       5.188867054796e-01       1.923971425877e+02 
       5.411776646241e-01       1.819386943133e+02 
       5.656157401211e-01       1.716751950596e+02 
       5.927599816744e-01       1.616221312858e+02 
       6.234268663119e-01       1.515561769871e+02 
       6.588673545861e-01       1.414212816394e+02 
       7.011147796237e-01       1.309892127991e+02 
       7.537232935068e-01       1.200030563425e+02 
       8.234604926499e-01       1.080225360932e+02 
       9.242981558938e-01       9.440660246426e+01 
       1.084498564909e+00       7.858118241992e+01 
       1.337989474739e+00       6.177618720686e+01 
       1.682173900005e+00       4.721355582884e+01 
       2.117692548365e+00       3.550564374653e+01 
       2.666016833910e+00       2.614150847603e+01 
       3.356316340421e+00       1.874905267733e+01 
       4.225351930976e+00       1.305264915641e+01 
       5.319402919679e+00       8.806607853864e+00 
       6.696731511156e+00       5.764585100234e+00 
       8.430685475357e+00       3.672821471884e+00 
       1.061360418377e+01       2.287395687685e+00 
       1.336173601767e+01       1.398455377070e+00 
       1.682142901833e+01       8.425885483897e-01 
       2.117692445387e+01       5.019860762060e-01 
       2.666016833863e+01       2.965245297151e-01 
       3.356316340421e+01       1.740428696442e-01 
