# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.06028e-05 to 33.5632 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.060282293162e-05      -8.039736860374e-04      -6.031575142530e-04      -6.031575386238e-04      -8.039646809987e-04       3.512398863950e-08       8.446762151933e-12      -4.383680959299e-04       5.681280685114e-01       5.677859808006e-01       1.206315077248e-03       2.124313409127e-07       9.999984931831e-01      -4.869915229352e-11       1.757699312996e-10      -1.916666043173e-14      -6.555409828622e-11      -3.475064056372e-15      -6.764650985994e-11      -5.252000149745e-14 
       1.334816322537e-05      -1.273992461318e-03      -9.559395405512e-04      -9.559396017651e-04      -1.273969844804e-03       5.566774988592e-08       1.338721862969e-11      -6.947660228509e-04       5.681275207054e-01       5.677855193526e-01       1.911879203530e-03       3.366806689878e-07       9.999976119085e-01      -7.717336503052e-11       2.785183183446e-10      -3.037196371656e-14      -1.646441443741e-10      -8.728397160525e-15      -1.698988203741e-10      -1.319079048930e-13 
       1.680434188519e-05      -2.018589632931e-03      -1.515060357240e-03      -1.515060510994e-03      -2.018532834731e-03       8.822734909803e-08       2.121723125653e-11      -1.101128491475e-03       5.681266474216e-01       5.677847829760e-01       3.030121021988e-03       5.336021102311e-07       9.999962152640e-01      -1.222863061619e-10       4.412754703849e-10      -4.812339740425e-14      -4.134864494823e-10      -2.192276428897e-14      -4.266809185810e-10      -3.312725139742e-13 
       2.115541302774e-05      -3.197861660978e-03      -2.401204288374e-03      -2.401204674547e-03      -3.197719039005e-03       1.398305895706e-07       3.362695237069e-11      -1.745167226427e-03       5.681252151833e-01       5.677835675874e-01       4.802409349094e-03       8.457004619372e-07       9.999940019333e-01      -1.937517238768e-10       6.990070955136e-10      -7.623798976625e-14      -1.038309059423e-09      -5.505880356638e-14      -1.071432968870e-09      -8.318594730338e-13 
       2.663308705763e-05      -5.064786388591e-03      -3.805640969348e-03      -3.805641939232e-03      -5.064428343377e-03       2.216160263472e-07       5.329493121167e-11      -2.765894116897e-03       5.681229669580e-01       5.677816629668e-01       7.611283878463e-03       1.340340089743e-06       9.999904939135e-01      -3.069231463374e-10       1.106929096441e-09      -1.207475969239e-13      -2.606832490600e-09      -1.382702438737e-13      -2.689959198301e-09      -2.088503662341e-12 
       3.352907009137e-05      -8.018404343154e-03      -6.031505830982e-03      -6.031508266684e-03      -8.017505773773e-03       3.512358803964e-07       8.446628169697e-11      -4.383622726339e-03       5.681193896994e-01       5.677786297865e-01       1.206301653337e-02       2.124283861614e-06       9.999849346248e-01      -4.860601243005e-10       1.752049233054e-09      -1.911675602623e-13      -6.542964701722e-09      -3.471988424003e-13      -6.751467054809e-09      -5.241974594319e-12 
       4.221059837185e-05      -1.268638700263e-02      -9.559220589256e-03      -9.559226705155e-03      -1.268413297536e-02       5.566670676718e-07       1.338687965355e-10      -6.947513455096e-03       5.681137235590e-01       5.677738243204e-01       1.911845341031e-02       3.366732843500e-06       9.999761275353e-01      -7.693991660620e-10       2.771005000571e-09      -3.024671833934e-13      -1.641490494703e-08      -8.716063634090e-13      -1.693744179788e-08      -1.315090776138e-11 
       5.313999493737e-05      -2.005160569816e-02      -1.515016303268e-02      -1.515017838582e-02      -2.004595593780e-02       8.822468387789e-07       2.121647308185e-10      -1.101091528182e-02       5.681047527599e-01       5.677662142230e-01       3.030035677163e-02       5.335836150053e-06       9.999621776865e-01      -1.217016626371e-09       4.377196964004e-09      -4.780923330059e-13      -4.115176014606e-08      -2.187378759675e-12      -4.245959127450e-08      -3.296866297314e-11 
       6.689929000926e-05      -3.164205628155e-02      -2.401093683767e-02      -2.401097536652e-02      -3.162791241015e-02       1.398239693925e-06       3.362506635876e-10      -1.745074449166e-02       5.680905496617e-01       5.677541591830e-01       4.802195073303e-02       8.456540161883e-06       9.999400892338e-01      -1.922841902590e-09       6.900976282713e-09      -7.545061112317e-13      -1.030484035020e-07      -5.486524486863e-12      -1.063148507084e-07      -8.255573872322e-11 
       8.422121622365e-05      -4.980548654869e-02      -3.805363232251e-02      -3.805372895645e-02      -4.977014808571e-02       2.215991295847e-06       5.329021401963e-10      -2.765661259078e-02       5.680680812891e-01       5.677350737889e-01       7.610745791289e-02       1.340223576187e-05       9.999051324567e-01      -3.032481292077e-09       1.084638005217e-08      -1.187767890916e-12      -2.575767334481e-07      -1.374997703608e-11      -2.657076594457e-07      -2.063486301279e-10 
