# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=1.06028e-05 to 33.5632 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.060282293162e-05      -1.009245315596e-03      -7.572217845652e-04      -7.572218134080e-04      -1.009231995857e-03       4.730534769665e-08       8.810886458257e-12      -4.246244923874e-04       5.421265780553e-01       5.418841591097e-01       1.514443626816e-03       2.283795947270e-07       9.999984319757e-01      -3.917947174020e-11       1.634131841504e-10      -2.121522737306e-14      -9.414903371058e-11      -2.936772447199e-15      -9.669733273905e-11      -5.634876765252e-14 
       1.334816322537e-05      -1.599188992602e-03      -1.200114584053e-03      -1.200114656500e-03      -1.599155541034e-03       7.497381741544e-08       1.396433054800e-11      -6.729837923235e-04       5.421259722091e-01       5.418836322070e-01       2.400229312999e-03       3.619569599475e-07       9.999975149147e-01      -6.208550074412e-11       2.589225264279e-10      -3.361589028781e-14      -2.364543026549e-10      -7.376326791216e-15      -2.428533080254e-10      -1.415191901651e-13 
       1.680434188519e-05      -2.533647948066e-03      -1.902051350368e-03      -1.902051532334e-03      -2.533563944924e-03       1.188254475825e-07       2.213188796562e-11      -1.066606070557e-03       5.421251513687e-01       5.418829364078e-01       3.804103064668e-03       5.736621815125e-07       9.999960615741e-01      -9.837392898343e-11       4.101890778608e-10      -5.325757430719e-14      -5.937976866737e-10      -1.852648912910e-14      -6.098633959207e-10      -3.553906394451e-13 
       2.115541302774e-05      -4.013311200030e-03      -3.014542250807e-03      -3.014542707833e-03      -4.013100289007e-03       1.883251951377e-07       3.507660633762e-11      -1.690452861767e-03       5.421237338253e-01       5.418817169568e-01       6.029085415667e-03       9.091911560455e-07       9.999937584371e-01      -1.558499457599e-10       6.496652107800e-10      -8.435727855900e-14      -1.490960591698e-09      -4.652805369479e-14      -1.531283967322e-09      -8.923445064257e-13 
       2.663308705763e-05      -6.355021290364e-03      -4.777712501797e-03      -4.777713649612e-03      -6.354491898033e-03       2.984744038657e-07       5.559239226351e-11      -2.679177617931e-03       5.421214850648e-01       5.418797819782e-01       9.555427299225e-03       1.440965529900e-06       9.999901082142e-01      -2.468493597740e-10       1.028543752609e-09      -1.335710430324e-13      -3.742768129026e-09      -1.168422888666e-13      -3.843928255260e-09      -2.240049497374e-12 
       3.352907009137e-05      -1.005785726577e-02      -7.572126309559e-03      -7.572129192038e-03      -1.005652903059e-02       4.730474961840e-07       8.810744521570e-11      -4.246186188230e-03       5.421179259106e-01       5.418767195268e-01       1.514425838408e-02       2.283763017482e-06       9.999843238783e-01      -3.908288628853e-10       1.627356513148e-09      -2.113791025168e-13      -9.392036203675e-09      -2.933759603627e-13      -9.645634941548e-09      -5.621107332814e-12 
       4.221059837185e-05      -1.590508997481e-02      -1.200091675502e-02      -1.200092399246e-02      -1.590175960193e-02       7.497235612095e-07       1.396393675341e-10      -6.729690882410e-03       5.421122852088e-01       5.418718643061e-01       2.400184798492e-02       3.619486740316e-06       9.999751609242e-01      -6.184463503250e-10       2.572228381593e-09      -3.342191290529e-13      -2.355448021998e-08      -7.364233641723e-13      -2.418949408996e-08      -1.409715429092e-11 
       5.313999493737e-05      -2.511883866424e-02      -1.901993341208e-02      -1.901995157962e-02      -2.511049679673e-02       1.188216227849e-06       2.213103993401e-10      -1.066568884019e-02       5.421033744874e-01       5.418641945334e-01       3.803990315924e-02       5.736414994254e-06       9.999606491148e-01      -9.777110485661e-10       4.059281678798e-09      -5.277123298129e-13      -5.901818542592e-08      -1.847854186078e-12      -6.060537867693e-08      -3.532135394721e-11 
       6.689929000926e-05      -3.958800075560e-02      -3.014396605007e-02      -3.014401163739e-02      -3.956714030131e-02       1.883157068613e-06       3.507447783250e-10      -1.690359528417e-02       5.420892589798e-01       5.418520358603e-01       6.028802327478e-02       9.091392306437e-06       9.999376751414e-01      -1.543395957244e-09       6.389963007578e-09      -8.313929632989e-13      -1.476597217064e-07      -4.633833483611e-12      -1.516153702216e-07      -8.836970914422e-11 
       8.422121622365e-05      -6.218721027807e-02      -4.777346870122e-02      -4.777358302150e-02      -6.213518138531e-02       2.984504938779e-06       5.558717120812e-10      -2.678943444365e-02       5.420669393954e-01       5.418327927267e-01       9.554716604300e-02       1.440835219967e-05       9.999013277135e-01      -2.430692818489e-09       1.001879700550e-08      -1.305260943204e-12      -3.685789903951e-07      -1.160877047415e-11      -3.783917235533e-07      -2.205747921783e-10 
       1.060282293162e-04      -9.717960948207e-02      -7.571208904447e-02      -7.571237544831e-02      -9.705038174859e-02       4.729877712430e-06       8.809439660492e-10      -4.245599132776e-02       5.420316970339e-01       5.418023642096e-01       1.514247508966e-01       2.283436236717e-05       9.998438803363e-01      -3.813965840922e-09       1.560913093706e-08      -2.037878181218e-12      -9.166484351136e-07      -2.903731164223e-11      -9.408109794410e-07      -5.485327704515e-10 
       1.334816322537e-04      -1.506106161562e-01      -1.199861634296e-01      -1.199868798481e-01      -1.502917585135e-01       7.495738388610e-06       1.396069206319e-09      -6.728220835964e-02       5.419761609381e-01       5.417543039997e-01       2.399737596962e-01       3.618668105806e-05       9.997532294271e-01      -5.949500235841e-09       2.407430098145e-08      -3.153763287123e-12      -2.266453580648e-06      -7.245405345964e-11      -2.325247621120e-06      -1.356145310800e-09 
       1.680434188519e-04      -2.303694818465e-01      -1.901417101253e-01      -1.901434978836e-01      -2.295909553926e-01       1.187841038625e-05       2.212286779024e-09      -1.066201431036e-01       5.418889227733e-01       5.416785369225e-01       3.802869957672e-01       5.734367938566e-05       9.996105417100e-01      -9.195154631164e-09       3.653547397412e-08      -4.812651408654e-12      -5.552506809269e-06      -1.800927973192e-10      -5.692844519275e-06      -3.321885978155e-09 
       2.115541302774e-04      -3.450685588558e-01      -3.012955408300e-01      -3.012999849407e-01      -3.431993759499e-01       1.882218574433e-05       3.505408146698e-09      -1.689443563565e-01       5.417525957558e-01       5.415594745309e-01       6.025999698814e-01       9.086285880718e-05       9.993868189437e-01      -1.400467432844e-08       5.402664634082e-08      -7.181514591729e-12      -1.340614211008e-05      -4.449284595136e-10      -1.373071398182e-05      -8.018600941802e-09 
       2.663308705763e-04      -4.999126627580e-01      -4.773751229766e-01      -4.773861042558e-01      -4.955440584673e-01       2.982164020033e-05       5.553650953231e-09      -2.676669849160e-01       5.415412223681e-01       5.413732868840e-01       9.547722085116e-01       1.439566339635e-04       9.990381315989e-01      -2.084215728818e-08       7.660366975124e-08      -1.033912003484e-11      -3.163239039524e-05      -1.088837519290e-09      -3.234432245655e-05      -1.891333423285e-08 
       3.352907009137e-04      -6.866432482239e-01      -7.562272093211e-01      -7.562540900452e-01      -6.768670433308e-01       4.724059593291e-05       8.796927571777e-09      -4.239991620388e-01       5.412173123896e-01       5.410842876478e-01       1.512508180090e+00       2.280301947956e-04       9.984995543070e-01      -2.991063185216e-08       1.013732847222e-07      -1.405151907992e-11      -7.198840659397e-05      -2.625678859334e-09      -7.341118161464e-05      -4.301805254214e-08 
