# Matter power spectrum P(k) at redshift z=0
# for k=1.06028e-05 to 33.5632 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.060282293162e-05       4.927944960970e+01 
       1.334816322537e-05       6.149715976365e+01 
       1.680434188519e-05       7.674392876504e+01 
       2.115541302774e-05       9.577060915981e+01 
       2.663308705763e-05       1.195141798030e+02 
       3.352907009137e-05       1.491437232207e+02 
       4.221059837185e-05       1.861178003318e+02 
       5.313999493737e-05       2.322558818245e+02 
       6.689929000926e-05       2.898271053782e+02 
       8.422121622365e-05       3.616604062331e+02 
       1.060282293162e-04       4.512805525240e+02 
       1.334816322537e-04       5.630753884885e+02 
       1.680434188519e-04       7.024191207476e+02 
       2.115541302774e-04       8.761926518221e+02 
       2.663308705763e-04       1.092700229847e+03 
       3.352907009137e-04       1.362217961099e+03 
       4.221059837185e-04       1.697293421741e+03 
       5.313999493737e-04       2.113096473699e+03 
       6.689929000926e-04       2.627730428424e+03 
       8.422121622365e-04       3.262442152717e+03 
       1.060282293162e-03       4.041600270776e+03 
       1.334816322537e-03       4.992152604101e+03 
       1.680434188519e-03       6.142191437839e+03 
       2.115541302774e-03       7.518303661330e+03 
       2.663308705763e-03       9.141124095483e+03 
       3.352907009137e-03       1.101877797952e+04 
       4.221059837185e-03       1.313805546884e+04 
       5.313999493737e-03       1.545249116989e+04 
       6.689929000926e-03       1.786850587763e+04 
       8.422121622365e-03       2.023000177773e+04 
       1.060282293162e-02       2.230438614430e+04 
       1.334816322537e-02       2.377589650228e+04 
       1.680434188514e-02       2.426496251035e+04 
       2.115541275910e-02       2.341290198656e+04 
       2.663290556023e-02       2.108333074754e+04 
       3.350627432149e-02       1.766927728489e+04 
       4.151604071160e-02       1.437930647844e+04 
       4.810673300654e-02       1.255891861510e+04 
       5.291818474813e-02       1.165273123588e+04 
       5.691194954543e-02       1.107961954364e+04 
       6.049017502581e-02       1.064303146547e+04 
       6.383420650910e-02       1.025991674262e+04 
       6.704088535312e-02       9.888251549371e+03 
       7.016864922903e-02       9.505718842549e+03 
       7.325606825368e-02       9.101795075737e+03 
       7.633042894288e-02       8.674096457935e+03 
       7.941215319458e-02       8.226409113303e+03 
       8.251726458186e-02       7.767017444864e+03 
       8.565885481206e-02       7.307224807692e+03 
       8.884800110568e-02       6.859800507476e+03 
       9.209436435074e-02       6.437379854001e+03 
       9.540659265569e-02       6.051120455897e+03 
       9.879260140368e-02       5.709284698518e+03 
       1.022597721630e-01       5.416731545204e+03 
       1.058150966380e-01       5.174017902445e+03 
       1.094652823839e-01       4.977547165723e+03 
       1.132168312856e-01       4.819524289434e+03 
       1.170760982385e-01       4.688738460887e+03 
       1.210493351972e-01       4.571189284860e+03 
       1.251427242877e-01       4.452124800802e+03 
       1.293624027029e-01       4.318059281680e+03 
       1.337144814595e-01       4.159590206849e+03 
       1.382050596644e-01       3.973776247910e+03 
       1.428402356518e-01       3.764984833795e+03 
       1.476261161668e-01       3.544375263017e+03 
       1.525688246470e-01       3.326883397512e+03 
       1.576745095789e-01       3.127724906127e+03 
       1.629493538555e-01       2.958367295179e+03 
       1.683995860324e-01       2.823702306064e+03 
       1.740314943596e-01       2.721056864769e+03 
       1.798514444552e-01       2.640603172910e+03 
       1.858659014751e-01       2.568707059322e+03 
       1.920814576337e-01       2.490368286795e+03 
       1.985048659290e-01       2.394757028680e+03 
       2.051430809449e-01       2.280894495594e+03 
       2.120033076323e-01       2.157791185536e+03 
       2.190930590357e-01       2.038926691215e+03 
       2.264202240281e-01       1.935581599854e+03 
       2.339931462715e-01       1.852949418763e+03 
       2.418207158408e-01       1.788506184600e+03 
       2.499124752591e-01       1.732745338152e+03 
       2.582787421228e-01       1.674397039202e+03 
       2.669307510649e-01       1.607489289264e+03 
       2.758808185745e-01       1.533880377870e+03 
       2.851425352035e-01       1.461571998492e+03 
       2.947309910293e-01       1.398705806021e+03 
       3.046630420214e-01       1.346873358642e+03 
       3.149576273246e-01       1.301324137278e+03 
       3.256361506489e-01       1.255538774353e+03 
       3.367229432721e-01       1.206309506211e+03 
       3.482458320828e-01       1.156535901513e+03 
       3.602368443365e-01       1.110737547286e+03 
       3.727330924395e-01       1.070501864182e+03 
       3.857778987778e-01       1.032880654768e+03 
       3.994222449863e-01       9.948814706935e+02 
       4.137266663052e-01       9.566998367662e+02 
       4.287637666749e-01       9.205539865352e+02 
       4.446216155796e-01       8.868635056652e+02 
       4.614084233770e-01       8.541678761479e+02 
       4.792591136726e-01       8.214991591429e+02 
       4.983447849935e-01       7.897022732553e+02 
       5.188867054796e-01       7.590096198571e+02 
       5.411776646241e-01       7.283870683172e+02 
       5.656157401211e-01       6.978478517245e+02 
       5.927599816744e-01       6.673167602540e+02 
       6.234268663119e-01       6.361259187929e+02 
       6.588673545861e-01       6.039102146454e+02 
       7.011147796237e-01       5.697880417800e+02 
       7.537232935068e-01       5.325600422302e+02 
       8.234604926499e-01       4.901409090301e+02 
       9.242981558938e-01       4.390763326001e+02 
       1.084498564909e+00       3.749384487382e+02 
       1.337989474739e+00       2.999253377743e+02 
       1.682173900005e+00       2.286467956623e+02 
       2.117692548365e+00       1.679170668156e+02 
       2.666016833910e+00       1.187444401445e+02 
       3.356316340421e+00       8.106913040886e+01 
       4.225351930976e+00       5.369599740535e+01 
       5.319402919679e+00       3.468940778602e+01 
       6.696731511156e+00       2.196887117265e+01 
       8.430685475357e+00       1.369872877697e+01 
       1.061360418377e+01       8.440917551083e+00 
       1.336173601767e+01       5.154548539369e+00 
       1.682142901833e+01       3.126492735266e+00 
       2.117692445387e+01       1.886832965784e+00 
       2.666016833863e+01       1.134434707311e+00 
       3.356316340421e+01       6.801667479539e-01 
