# Matter power spectrum P(k) at redshift z=0.5
# for k=1.06028e-05 to 33.5632 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.576745095789e-01       1.684171351783e+03 
       1.629493538555e-01       1.573228728628e+03 
       1.683995860324e-01       1.484308151947e+03 
       1.740314943596e-01       1.415800764977e+03 
       1.798514444552e-01       1.361522461543e+03 
       1.858659014751e-01       1.312851488975e+03 
       1.920814576337e-01       1.260319647730e+03 
       1.985048659290e-01       1.197104713367e+03 
       2.051430809449e-01       1.122561274545e+03 
       2.120033076323e-01       1.042303922766e+03 
       2.190930590357e-01       9.648268005943e+02 
       2.264202240281e-01       8.973552167406e+02 
       2.339931462715e-01       8.433244149781e+02 
       2.418207158408e-01       8.012155516567e+02 
       2.499124752591e-01       7.649430352851e+02 
       2.582787421228e-01       7.272313035364e+02 
       2.669307510649e-01       6.841720203498e+02 
       2.758808185745e-01       6.368845136916e+02 
       2.851425352035e-01       5.905208421193e+02 
       2.947309910293e-01       5.504605730558e+02 
       3.046630420214e-01       5.178589215427e+02 
       3.149576273246e-01       4.896272785617e+02 
       3.256361506489e-01       4.614078431402e+02 
       3.367229432721e-01       4.309857211738e+02 
       3.482458320828e-01       4.002647465108e+02 
       3.602368443365e-01       3.723451623899e+02 
       3.727330924395e-01       3.483998938007e+02 
       3.857778987778e-01       3.264244550650e+02 
       3.994222449863e-01       3.043001541627e+02 
       4.137266663052e-01       2.821342023809e+02 
       4.287637666749e-01       2.615470920212e+02 
       4.446216155796e-01       2.429099436616e+02 
       4.614084233770e-01       2.251789954038e+02 
       4.792591136726e-01       2.076331732024e+02 
       4.983447849935e-01       1.909646581919e+02 
       5.188867054796e-01       1.754428908478e+02 
       5.411776646241e-01       1.603134530504e+02 
       5.656157401211e-01       1.456918210284e+02 
       5.927599816744e-01       1.316846209502e+02 
       6.234268663119e-01       1.179349575850e+02 
       6.588673545861e-01       1.044749758132e+02 
       7.011147796237e-01       9.105423776616e+01 
       7.537232935068e-01       7.750259185072e+01 
       8.234604926499e-01       6.352273350395e+01 
       9.242981558938e-01       4.885725971531e+01 
       1.084498564909e+00       3.381076114966e+01 
       1.337989474739e+00       2.067307654340e+01 
       1.682173900005e+00       1.197797151578e+01 
       2.117692548365e+00       6.854720032014e+00 
       2.666016833910e+00       3.890061955748e+00 
       3.356316340421e+00       2.191056480749e+00 
       4.225351930976e+00       1.225977410779e+00 
       5.319402919679e+00       6.817968877156e-01 
       6.696731511156e+00       3.771071497578e-01 
       8.430685475357e+00       2.075475409854e-01 
       1.061360418377e+01       1.136935725360e-01 
       1.336173601767e+01       6.201880764641e-02 
       1.682142901833e+01       3.369189776985e-02 
       2.117692445387e+01       1.821999551117e-02 
       2.666016833863e+01       9.825533887777e-03 
       3.356316340421e+01       5.283752190746e-03 
