# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.04457e-05 to 33.066 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.044565662256e-05      -8.000483477825e-04      -6.002100476004e-04      -6.002100711802e-04      -8.000395440760e-04       3.171530499551e-08       7.748741627611e-12      -4.717571244512e-04       5.738233071082e-01       5.734724717899e-01       1.200420142360e-03       2.115868408415e-07       9.999985263533e-01      -4.877774714542e-11       1.682130760647e-10      -1.631973017605e-14      -6.373899740034e-11      -3.348224353524e-15      -6.576042168874e-11      -5.105688566385e-14 
       1.315030256502e-05      -1.267775498687e-03      -9.512681211415e-04      -9.512681803694e-04      -1.267753387695e-03       5.026530983988e-08       1.228092080106e-11      -7.476840208107e-04       5.738227484517e-01       5.734720004145e-01       1.902536360739e-03       3.353422485042e-07       9.999976644809e-01      -7.729803126221e-11       2.665448259172e-10      -2.586088285827e-14      -1.600855956587e-10      -8.409831741100e-15      -1.651620411944e-10      -1.282333660324e-13 
       1.655525007188e-05      -2.008747106092e-03      -1.507656619662e-03      -1.507656768427e-03      -2.008691577598e-03       7.966511803778e-08       1.946395103706e-11      -1.184997723149e-03       5.738218636464e-01       5.734712539136e-01       3.015313536854e-03       5.314809048427e-07       9.999962985828e-01      -1.224853649841e-10       4.223071222336e-10      -4.097632421595e-14      -4.020391019848e-10      -2.112272224964e-14      -4.147860080463e-10      -3.220450682522e-13 
       2.084182501410e-05      -3.182289969366e-03      -2.389470671271e-03      -2.389471044918e-03      -3.182150534317e-03       1.262606277168e-07       3.084819845161e-11      -1.878091104628e-03       5.738205465473e-01       5.734701559028e-01       4.778942089836e-03       8.423384366078e-07       9.999941339756e-01      -1.940662793106e-10       6.689653504073e-10      -6.491695991462e-14      -1.009567199475e-09      -5.305037788179e-14      -1.041568057001e-09      -8.086915821052e-13 
       2.623830313842e-05      -5.040174996067e-03      -3.787044724194e-03      -3.787045662609e-03      -5.039824950152e-03       2.001090642940e-07       4.889088538546e-11      -2.976563737395e-03       5.738183194479e-01       5.734682758758e-01       7.574091325219e-03       1.335011787792e-06       9.999907032779e-01      -3.074246844306e-10       1.059368964344e-09      -1.028208005697e-13      -2.534687557456e-09      -1.332253506904e-13      -2.614996091352e-09      -2.030349654618e-12 
       3.303206658331e-05      -7.979568778472e-03      -6.002033548809e-03      -6.002035905500e-03      -7.978690278307e-03       3.171498293202e-07       7.748631959222e-11      -4.717510290022e-03       5.738147873407e-01       5.734652934281e-01       1.200407181100e-02       2.115839388129e-06       9.999852663361e-01      -4.868574337726e-10       1.676803888758e-09      -1.627952300608e-13      -6.361947233361e-09      -3.345307457976e-13      -6.563382743930e-09      -5.096061273765e-12 
       4.158490802581e-05      -1.262526523353e-02      -9.512512251108e-03      -9.512518168658e-03      -1.262306152618e-02       5.026449618014e-07       1.228065029539e-10      -7.476686452426e-03       5.738091974134e-01       5.734605730528e-01       1.902503633732e-02       3.353350012323e-06       9.999766530999e-01      -7.706704457389e-10       2.652080976669e-09      -2.575997030941e-13      -1.596101115227e-08      -8.398225256507e-13      -1.646584819967e-08      -1.278503961213e-11 
       5.235229746081e-05      -1.995580672792e-02      -1.507614036693e-02      -1.507615522245e-02      -1.995028293248e-02       7.966287824714e-07       1.946324480063e-10      -1.184958998025e-02       5.738003401454e-01       5.734530905443e-01       3.015231044489e-02       5.314627780125e-06       9.999630102988e-01      -1.219057214026e-09       4.189546331304e-09      -4.072318296137e-13      -4.001481496803e-08      -2.107636546520e-12      -4.127839004325e-08      -3.205221637745e-11 
       6.590763763923e-05      -3.149290447104e-02      -2.389363131836e-02      -2.389366859866e-02      -3.147907571353e-02       1.262546898962e-06       3.084646042169e-10      -1.877993411534e-02       5.737863138920e-01       5.734412345255e-01       4.778733719732e-02       8.422932208149e-06       9.999414079378e-01      -1.926138474986e-09       6.605649842919e-09      -6.428244765553e-13      -1.002052361598e-07      -5.286574051094e-12      -1.033612495621e-07      -8.026396666176e-11 
       8.297279985534e-05      -4.957577163968e-02      -3.786774731795e-02      -3.786784082282e-02      -4.954121898186e-02       2.000940968509e-06       4.888662284472e-10      -2.976318578623e-02       5.737641292259e-01       5.734224680896e-01       7.573568164565e-02       1.334898326664e-05       9.999072202760e-01      -3.037864476343e-09       1.038350601823e-08      -1.012324168281e-12      -2.504852281257e-07      -1.324922094873e-11      -2.583417840790e-07      -2.006324601487e-10 
