# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.06649e-05 to 33.76 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.066494540088e-05      -8.045886103534e-04      -6.036197466248e-04      -6.036197712617e-04      -8.045795449208e-04       3.631690586118e-08       8.698408760358e-12      -4.259464421642e-04       5.663418397697e-01       5.660035044884e-01       1.207239542523e-03       2.126547825507e-07       9.999984808937e-01      -4.859464407854e-11       1.785118273093e-10      -2.028228214440e-14      -6.617799171420e-11      -3.520061766253e-15      -6.829520703272e-11      -5.302325489607e-14 
       1.342637078057e-05      -1.274965753038e-03      -9.566721192808e-04      -9.566721811634e-04      -1.274942984805e-03       5.755839434017e-08       1.378601706801e-11      -6.750790378688e-04       5.663412737661e-01       5.660030243728e-01       1.913344362327e-03       3.370348093775e-07       9.999975924349e-01      -7.700771109531e-11       2.828627046002e-10      -3.213970803206e-14      -1.662109990337e-10      -8.841476291772e-15      -1.715279971315e-10      -1.331718029989e-13 
       1.690279936383e-05      -2.020128823881e-03      -1.516221304648e-03      -1.516221460082e-03      -2.020071644457e-03       9.122381047532e-08       2.184934014531e-11      -1.069926685347e-03       5.663403740207e-01       5.660022607660e-01       3.032442920163e-03       5.341634050671e-07       9.999961844013e-01      -1.220252447881e-10       4.481577782601e-10      -5.092408309366e-14      -4.174210234586e-10      -2.220684318463e-14      -4.307719936915e-10      -3.344463446941e-13 
       2.127936364958e-05      -3.200292999031e-03      -2.403044249410e-03      -2.403044639805e-03      -3.200149419592e-03       1.445796781324e-07       3.462877471729e-11      -1.695715793296e-03       5.663389405416e-01       5.660010429015e-01       4.806089279611e-03       8.465900255406e-07       9.999939530211e-01      -1.933362395981e-10       7.099071445818e-10      -8.067427501687e-14      -1.048187704160e-09      -5.577275964410e-14      -1.081704631725e-09      -8.398282360260e-13 
       2.678913164527e-05      -5.068619279265e-03      -3.808556954521e-03      -3.808557935005e-03      -5.068258831579e-03       2.291427109339e-07       5.488273634656e-11      -2.687519037891e-03       5.663366772332e-01       5.659991211711e-01       7.617115870010e-03       1.341749921283e-06       9.999904163620e-01      -3.062616888917e-10       1.124185325151e-09      -1.277723467991e-13      -2.631629219128e-09      -1.400621799048e-13      -2.715741610393e-09      -2.108506030749e-12 
       3.372551858813e-05      -8.024427758036e-03      -6.036127095782e-03      -6.036129558064e-03      -8.023523170583e-03       3.631648653456e-07       8.698281499705e-11      -4.259407096675e-03       5.663330880299e-01       5.659960727724e-01       1.207225911613e-02       2.126518156115e-06       9.999848117512e-01      -4.850144744110e-10       1.779350538532e-09      -2.022852599631e-13      -6.605184563843e-09      -3.516891763887e-13      -6.816155754786e-09      -5.292162120215e-12 
       4.245791237653e-05      -1.269580485212e-02      -9.566544100551e-03      -9.566550283262e-03      -1.269353570972e-02       5.755729669298e-07       1.378570696127e-10      -6.750646171624e-03       5.663273871403e-01       5.659912276216e-01       1.913310056652e-02       3.370273737796e-06       9.999759328287e-01      -7.677398626644e-10       2.814153462671e-09      -3.200479927136e-13      -1.657090808123e-08      -8.829017544212e-13      -1.709963903539e-08      -1.327674933767e-11 
       5.345134482254e-05      -2.006621005736e-02      -1.516176830995e-02      -1.516178383077e-02      -2.006052242976e-02       9.122101170979e-07       2.184856074933e-10      -1.069890476826e-02       5.663183734830e-01       5.659835666905e-01       3.032356766154e-02       5.341447378248e-06       9.999618692353e-01      -1.214385308500e-09       4.445280018942e-09      -5.058569035875e-13      -4.154251974511e-08      -2.215717757601e-12      -4.286584555867e-08      -3.328387392003e-11 
       6.729125629167e-05      -3.166439833643e-02      -2.402932568846e-02      -2.402936463766e-02      -3.165015984776e-02       1.445727290825e-06       3.462682233829e-10      -1.695624894788e-02       5.663041019843e-01       5.659714305845e-01       4.805872927532e-02       8.465431585692e-06       9.999396006447e-01      -1.918653895101e-09       7.008124134405e-09      -7.982619220317e-13      -1.040255971292e-07      -5.557524403684e-12      -1.073306857463e-07      -8.334398977308e-11 
       8.471467253714e-05      -4.983889346886e-02      -3.808276589889e-02      -3.808286358624e-02      -4.980331914482e-02       2.291251161352e-06       5.487783045511e-10      -2.687290947921e-02       5.662815274168e-01       5.659522190236e-01       7.616572717247e-02       1.341632320980e-05       9.999043587858e-01      -3.025816690708e-09       1.101431001227e-08      -1.256496857529e-12      -2.600140385371e-07      -1.392780554707e-11      -2.682409865077e-07      -2.083146771542e-10 
