# Matter power spectrum P(k) at redshift z=0
# for k=1.06649e-05 to 33.76 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.259124298975e-01       7.465486099752e+02 
       3.370099324775e-01       6.971681637753e+02 
       3.485442889750e-01       6.474318431178e+02 
       3.605476439142e-01       6.023401473751e+02 
       3.730572522561e-01       5.636650292422e+02 
       3.861166112956e-01       5.280690438960e+02 
       3.997769195507e-01       4.921864773243e+02 
       4.140989844182e-01       4.562904722555e+02 
       4.291557559765e-01       4.230065593146e+02 
       4.450357506566e-01       3.928671037314e+02 
       4.618477658873e-01       3.641349554153e+02 
       4.797275115083e-01       3.357121341880e+02 
       4.988471625853e-01       3.087489369570e+02 
       5.194294992972e-01       2.836210604098e+02 
       5.417694984775e-01       2.591067046922e+02 
       5.662685132999e-01       2.354402833208e+02 
       5.934907028415e-01       2.127522588237e+02 
       6.242609119042e-01       1.904784570405e+02 
       6.598446297021e-01       1.686700866920e+02 
       7.023022399677e-01       1.469169520054e+02 
       7.552425008421e-01       1.249426177650e+02 
       8.255525567417e-01       1.022607959450e+02 
       9.274722011299e-01       7.846631489313e+01 
       1.089686176650e+00       5.410045702822e+01 
       1.345676668020e+00       3.296956443079e+01 
       1.692033754824e+00       1.906903014574e+01 
       2.130109885686e+00       1.089347773638e+01 
       2.681649355566e+00       6.169885008352e+00 
       3.375996519196e+00       3.468753474165e+00 
       4.250127808145e+00       1.937923451614e+00 
       5.350593901046e+00       1.076681185692e+00 
       6.735998630218e+00       5.950575196640e-01 
       8.480119849392e+00       3.273120349017e-01 
       1.067583837346e+01       1.792332270113e-01 
       1.344008422056e+01       9.775610039653e-02 
       1.692006356191e+01       5.307253852785e-02 
       2.130109798726e+01       2.871679295518e-02 
       2.681649355528e+01       1.547681770498e-02 
       3.375996519196e+01       8.315358911747e-03 
