# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.06649e-05 to 33.76 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.066494540088e-05      -1.300161002138e-03      -9.756327256028e-04      -9.756327595784e-04      -1.300140401525e-03       6.429724308058e-08       6.802259544384e-12      -3.045616017118e-04       4.902201902444e-01       4.900825270155e-01       1.951265519157e-03       2.350202778325e-07       9.999983593102e-01      -2.635218260093e-11       1.538230841659e-10      -2.751689225651e-14      -1.447636068228e-10      -2.203723156833e-15      -1.479373760025e-10      -5.752863190504e-14 
       1.342637078057e-05      -2.059982027011e-03      -1.546272359619e-03      -1.546272444958e-03      -2.059930293567e-03       1.019040266163e-07       1.078078881395e-11      -4.826971512988e-04       4.902195406002e-01       4.900819390428e-01       3.092544889916e-03       3.724817582869e-07       9.999973997704e-01      -4.175641821757e-11       2.437025630283e-10      -4.359599385391e-14      -3.635520660588e-10      -5.535061889297e-15      -3.715205956258e-10      -1.444743307236e-13 
       1.690279936383e-05      -3.263258763921e-03      -2.450673233295e-03      -2.450673447642e-03      -3.263128866020e-03       1.615068582231e-07       1.708638324707e-11      -7.650222714414e-04       4.902187096054e-01       4.900812057599e-01       4.901346895284e-03       5.903428696319e-07       9.999958791258e-01      -6.615691511278e-11       3.860150417012e-10      -6.905647104615e-14      -9.128922163586e-10      -1.390175315493e-14      -9.328939553523e-10      -3.627794638729e-13 
       2.127936364958e-05      -5.167918508515e-03      -3.884047294049e-03      -3.884047832403e-03      -5.167592425054e-03       2.559700279100e-07       2.707982878975e-11      -1.212475765641e-03       4.902172248896e-01       4.900798757753e-01       7.768095664806e-03       9.356283590787e-07       9.999934693954e-01      -1.047950418795e-10       6.112216164773e-10      -1.093504372096e-13      -2.291851340935e-09      -3.491267949633e-14      -2.342036020572e-09      -9.107688705447e-13 
       2.678913164527e-05      -8.180564403660e-03      -6.155779290960e-03      -6.155780642998e-03      -8.179746159142e-03       4.056833926800e-07       4.291819958775e-11      -1.921637289192e-03       4.902149676595e-01       4.900778635453e-01       1.231156128600e-02       1.482865624336e-06       9.999896503640e-01      -1.659468446167e-10       9.672879877049e-10      -1.730660933146e-13      -5.751976192208e-09      -8.766919204249e-14      -5.877803480343e-09      -2.285790546077e-12 
       3.372551858813e-05      -1.294015288599e-02      -9.756201151169e-03      -9.756204546349e-03      -1.293810086976e-02       6.429621902083e-07       6.802116595581e-11      -3.045571769661e-03       4.902118097341e-01       4.900750932406e-01       1.951240909270e-02       2.350168163409e-06       9.999835989631e-01      -2.626514783443e-10       1.529454507073e-09      -2.736826841563e-13      -1.442884861829e-08      -2.201040454167e-13      -1.474399723369e-08      -5.733862417336e-12 
       4.245791237653e-05      -2.044568645804e-02      -1.546240755844e-02      -1.546241608292e-02      -2.044054492522e-02       1.019016896579e-06       1.078051231544e-10      -4.826860615551e-03       4.902064561750e-01       4.900703523462e-01       3.092483216584e-02       3.724729261519e-06       9.999740138218e-01      -4.153806222232e-10       2.415018086022e-09      -4.322328928976e-13      -3.616627471849e-08      -5.524457434604e-13      -3.695429222953e-08      -1.437188147881e-11 
       5.345134482254e-05      -3.224637036908e-02      -2.450593984592e-02      -2.450596124269e-02      -3.223350659843e-02       1.615010851170e-06       1.708568725428e-10      -7.649944663058e-03       4.901980239565e-01       4.900628869402e-01       4.901192248538e-02       5.903206548435e-06       9.999588356531e-01      -6.560949933139e-10       3.805019580386e-09      -6.812274989679e-13      -9.053851463065e-08      -1.385950164864e-12      -9.250364891703e-08      -3.597775667051e-11 
       6.729125629167e-05      -5.071281188986e-02      -3.883848302067e-02      -3.883853670446e-02      -5.068070196497e-02       2.559563073645e-06       2.707820128330e-10      -1.212405978284e-02       4.901846251245e-01       4.900510099801e-01       7.767707340892e-02       9.355723413334e-06       9.999348123729e-01      -1.034241819424e-09       5.974325032513e-09      -1.070148047653e-12      -2.262054821728e-07      -3.474459533477e-12      -2.310852409029e-07      -8.988544866820e-11 
       8.471467253714e-05      -7.939312558782e-02      -6.155280465261e-02      -6.155293925214e-02      -7.931326934136e-02       4.056493816610e-06       4.291433598844e-10      -1.921462442514e-02       4.901635442196e-01       4.900323150912e-01       1.231058785043e-01       1.482724693850e-05       9.998968189326e-01      -1.625199921657e-09       9.328854306893e-09      -1.672379394384e-12      -5.633918971157e-07      -8.700181224800e-12      -5.754268574319e-07      -2.238587077880e-10 
       1.066494540088e-04      -1.234003494100e-01      -9.754950169189e-02      -9.754983880349e-02      -1.232029107737e-01       6.428756043265e-06       6.801003535235e-10      -3.045133727205e-02       4.901302231389e-01       4.900027110574e-01       1.950996776070e-01       2.349816489473e-05       9.998368050628e-01      -2.541090675842e-09       1.443962302140e-08      -2.591955939567e-12      -1.396239922538e-06      -2.174575671088e-11      -1.425598677430e-06      -5.547370951196e-10 
