# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=1.03008e-05 to 32.6088 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.030083293944e-05      -1.015418107024e-03      -7.618475829854e-04      -7.618476102211e-04      -1.015405160004e-03       3.917668056188e-08       7.483087471376e-12      -5.039834350403e-04       5.504536766879e-01       5.501950900928e-01       1.523695220442e-03       2.298679560053e-07       9.999984923333e-01      -4.007868199846e-11       1.514143380985e-10      -1.618689988428e-14      -9.094620131000e-11      -2.754132762411e-15      -9.335242839872e-11      -5.440576376748e-14 
       1.296798035011e-05      -1.608977145928e-03      -1.207446168019e-03      -1.207446236428e-03      -1.608944630377e-03       6.209074401809e-08       1.185983926970e-11      -7.987592436372e-04       5.504531670769e-01       5.501946629908e-01       2.414892472857e-03       3.643157975702e-07       9.999976105762e-01      -6.351050105126e-11       2.399120684606e-10      -2.564880275001e-14      -2.284109177063e-10      -6.917606321563e-15      -2.344531795749e-10      -1.366396599253e-13 
       1.632572000240e-05      -2.549173123633e-03      -1.913671297836e-03      -1.913671469664e-03      -2.549091470678e-03       9.840743447742e-08       1.879652696223e-11      -1.265946596530e-03       5.504523910181e-01       5.501940176626e-01       3.827342939328e-03       5.774006801446e-07       9.999962131828e-01      -1.006320474764e-10       3.800756138362e-10      -4.063629348481e-14      -5.736004765273e-10      -1.737450441251e-14      -5.887705663671e-10      -3.431379981416e-13 
       2.055286377685e-05      -4.037946546136e-03      -3.032958669490e-03      -3.032959101054e-03      -4.037741536663e-03       1.559648095646e-07       2.979046839498e-11      -2.006385646726e-03       5.504509682141e-01       5.501928019864e-01       6.065918202108e-03       9.151164203147e-07       9.999939987117e-01      -1.594287676405e-10       6.019789048476e-10      -6.436820761551e-14      -1.440255115537e-09      -4.363523366192e-14      -1.478330577208e-09      -8.615840386821e-13 
       2.587452249383e-05      -6.394140589992e-03      -4.806901144668e-03      -4.806902228550e-03      -6.393626000991e-03       2.471866122789e-07       4.721440057397e-11      -3.179896007364e-03       5.504488012071e-01       5.501909630528e-01       9.613804457100e-03       1.450356511022e-06       9.999904891969e-01      -2.525194534899e-10       9.530673462853e-10      -1.019264356011e-13      -3.615511093303e-09      -1.095788054336e-13      -3.711033004932e-09      -2.162849358252e-12 
       3.257409388552e-05      -1.012004601421e-02      -7.618389447017e-03      -7.618392168948e-03      -1.011875492009e-02       3.917628895806e-07       7.482939540187e-11      -5.039768525318e-03       5.504453785630e-01       5.501880597124e-01       1.523678433790e-02       2.298646857741e-06       9.999849275334e-01      -3.997828271815e-10       1.507988749033e-09      -1.613159542231e-13      -9.072818123786e-09      -2.751374465956e-13      -9.312282737011e-09      -5.427453869499e-12 
       4.100835455865e-05      -1.600412251145e-02      -1.207424238939e-02      -1.207424922379e-02      -1.600088526042e-02       6.208985077731e-07       1.185958392723e-10      -7.987425592754e-03       5.504398483274e-01       5.501833507575e-01       2.414849844758e-02       3.643077242514e-06       9.999761173972e-01      -6.326802144328e-10       2.383680144541e-09      -2.551003916983e-13      -2.275437812154e-08      -6.906489089799e-13      -2.335400131562e-08      -1.361177201274e-11 
       5.162645964974e-05      -2.527696879915e-02      -1.913615491710e-02      -1.913617207310e-02      -2.526886014850e-02       9.840442133534e-07       1.879585662079e-10      -1.265904220113e-02       5.504311316262e-01       5.501759316006e-01       3.827234414620e-02       5.773806194238e-06       9.999621644795e-01      -1.000239656662e-09       3.762047468909e-09      -4.028835499029e-13      -5.701532040727e-08      -1.732997627342e-12      -5.851405984738e-08      -3.410630632378e-11 
       6.499386197403e-05      -3.984154782458e-02      -3.032818606278e-02      -3.032822911284e-02      -3.982127045098e-02       1.559573238737e-06       2.978866328617e-10      -2.006279321852e-02       5.504173380461e-01       5.501641842137e-01       6.065645822568e-02       9.150660033730e-06       9.999400755512e-01      -1.579031525031e-09       5.922863209889e-09      -6.349675038253e-13      -1.426561101330e-07      -4.345886201606e-12      -1.463913345382e-07      -8.533422113187e-11 
       8.182242444975e-05      -6.259631879922e-02      -4.806549016048e-02      -4.806559812284e-02      -6.254574337687e-02       2.471677893688e-06       4.721001322743e-10      -3.179628901496e-02       5.503955041219e-01       5.501455675260e-01       9.613119624568e-02       1.450230270941e-05       9.999051289645e-01      -2.487024285088e-09       9.288419616913e-09      -9.974742867730e-13      -3.561186575678e-07      -1.088774482198e-11      -3.653847295303e-07      -2.130155430090e-10 
       1.030083293944e-04      -9.784590001184e-02      -7.617504549665e-02      -7.617531599020e-02      -9.772027888778e-02       3.917149641602e-06       7.481845604884e-10      -5.039098009395e-02       5.503610221738e-01       5.501161203881e-01       1.523506319804e-01       2.298330809880e-05       9.998498970783e-01      -3.902862283092e-09       1.447616825959e-08      -1.558820902456e-12      -8.857758074265e-07      -2.723499822373e-11      -9.085928242388e-07      -5.298031158292e-10 
       1.296798035011e-04      -1.517101972762e-01      -1.207202337000e-01      -1.207209103993e-01      -1.514002242465e-01       6.207767876929e-06       1.185685917265e-09      -7.985746495459e-02       5.503066739059e-01       5.500695928755e-01       2.414418207986e-01       3.642285579034e-05       9.997627456950e-01      -6.089430606250e-09       2.233920832768e-08      -2.416071481983e-12      -2.190575282761e-06      -6.796228655454e-11      -2.246097526943e-06      -1.310110696799e-09 
       1.632572000240e-04      -2.322163396326e-01      -1.913059677777e-01      -1.913076566946e-01      -2.314594641450e-01       9.837429008811e-06       1.878911264764e-09      -1.265484546430e-01       5.502213293113e-01       5.499962526926e-01       3.826153133891e-01       5.771826708893e-05       9.996255751405e-01      -9.414520014728e-09       3.393261298689e-08      -3.696013314262e-12      -5.368394261106e-06      -1.689471649782e-10      -5.500928817235e-06      -3.210181122690e-09 
       2.055286377685e-04      -3.482369127048e-01      -3.031428442909e-01      -3.031470438097e-01      -3.464195481514e-01       1.558819985496e-05       2.977200131268e-09      -2.005233185028e-01       5.500879676571e-01       5.498809685642e-01       6.062940876195e-01       9.145722861387e-05       9.994105241147e-01      -1.434630640449e-08       5.025171226977e-08      -5.537391510325e-12      -1.296846981032e-05      -4.174697993653e-10      -1.327501781048e-05      -7.753033495331e-09 
       2.587452249383e-04      -5.054648171598e-01      -4.803080632056e-01      -4.803184445460e-01      -5.012167327205e-01       2.469801085046e-05       4.716866250072e-09      -3.177032293806e-01       5.498812317811e-01       5.497006287153e-01       9.606368890920e-01       1.449003485340e-04       9.990754031971e-01      -2.136855423906e-08       7.142892226059e-08      -8.025136538743e-12      -3.062559562998e-05      -1.021945408501e-09      -3.129806418014e-05      -1.830234223259e-08 
       3.257409388552e-04      -6.965071161284e-01      -7.608883467880e-01      -7.609137760637e-01      -6.869988271706e-01       3.912485015444e-05       7.471637462166e-09      -5.032694028980e-01       5.495645121996e-01       5.494205543089e-01       1.521827552127e+00       2.295300590230e-04       9.985578979674e-01      -3.070760134382e-08       9.494078746653e-08      -1.103011825019e-11      -6.979215724425e-05      -2.465549359398e-09      -7.113621160087e-05      -4.168478970363e-08 
       4.100835455865e-04      -8.835481417055e-01      -1.205071744884e+00      -1.205133155427e+00      -8.637233126495e-01       6.196254113481e-05       1.183187916010e-08      -7.970100035595e-01       5.490875913961e-01       5.489903882124e-01       2.410266310854e+00       3.634866789669e-04       9.977692676638e-01      -4.173486220399e-08       1.128253443066e-07      -1.393209793862e-11      -1.504682268778e-04      -5.817570483850e-09      -1.527112261508e-04      -8.979063410598e-08 
       5.162645964974e-04      -9.845766140092e-01      -1.907838727001e+00      -1.907983837793e+00      -9.478598321713e-01       9.809240172075e-05       1.872887598807e-08      -1.261711276361e+00       5.483861256767e-01       5.483403997746e-01       3.815967675586e+00       5.753893325782e-04       9.965892264147e-01      -5.211466146711e-08       1.106138837615e-07      -1.541098697154e-11      -2.981705168957e-04      -1.327846755487e-08      -3.005360916696e-04      -1.777021198588e-07 
       6.499386197403e-04      -9.095551390192e-01      -3.018788492696e+00      -3.019120349096e+00      -8.542390783114e-01       1.552010413026e-04       2.962926797256e-08      -1.996284444041e+00       5.473832710615e-01       5.473802523405e-01       6.038240698193e+00       9.103110361193e-04       9.948633881950e-01      -5.769779359381e-08       7.725494875667e-08      -1.406602473415e-11      -5.240074378351e-04      -2.889788710637e-08      -5.225713116322e-04      -3.118122531589e-07 
       8.182242444975e-04      -7.080949425492e-01      -4.772970863639e+00      -4.773694551750e+00      -6.520242832111e-01       2.453630822037e-04       4.683814723674e-08      -3.156204058414e+00       5.459872894884e-01       5.460012607574e-01       9.547389103500e+00       1.439087975821e-03       9.923990006634e-01      -5.571305231771e-08       3.462142505589e-08      -1.083324913775e-11      -8.023114068865e-04      -5.900996694913e-08      -7.896664239692e-04      -4.771925388222e-07 
       1.030083293944e-03      -6.552852662294e-01      -7.538564411785e+00      -7.540042178520e+00      -6.358263752877e-01       3.874897880549e-04       7.396891247160e-08      -4.985057847956e+00       5.440693673599e-01       5.440746007722e-01       1.508008435704e+01       2.272725763620e-03       9.889438176561e-01      -5.119184948707e-08       4.067297114057e-08      -1.024612895799e-11      -1.162924261684e-03      -1.116844228054e-07      -1.141321860565e-03      -6.949323814093e-07 
       1.296798035011e-03      -7.290915802205e-01      -1.188997230889e+01      -1.189274755995e+01      -7.406130036510e-01       6.110852236793e-04       1.166610838500e-07      -7.862696191921e+00       5.414264427316e-01       5.414257290807e-01       2.378549511989e+01       3.584411891589e-03       9.841463826335e-01      -5.220500117740e-08       6.427651526493e-08      -1.163948172140e-11      -1.862476432717e-03      -1.954423380351e-07      -1.859866391633e-03      -1.123208871383e-06 
       1.632572000240e-03      -5.788339882792e-01      -1.871837355775e+01      -1.872312511909e+01      -5.609545778689e-01       9.619260428410e-04       1.836592803245e-07      -1.237827980809e+01       5.377955078901e-01       5.377982437114e-01       3.744625023818e+01       5.642719850961e-03       9.775536201529e-01      -5.144143091078e-08       3.012600383935e-08      -9.039889013897e-12      -2.898738105735e-03      -3.172944778333e-07      -2.911325537759e-03      -1.754174733048e-06 
       2.055286377685e-03      -6.607346073712e-01      -2.939617558405e+01      -2.940375684160e+01      -6.354810136089e-01       1.510506753566e-03       2.884271574191e-07      -1.943940186409e+01       5.328843325893e-01       5.328841989101e-01       5.880751368319e+01       8.861277177592e-03       9.686274564872e-01      -5.068688406195e-08       5.576897528381e-08      -1.031640923768e-11      -4.543099849985e-03      -4.854716430206e-07      -4.529825850653e-03      -2.739511751342e-06 
       2.587452249383e-03      -5.361679962564e-01      -4.601672360960e+01      -4.602894768679e+01      -5.385740048021e-01       2.364383861193e-03       4.515096871410e-07      -3.043046588776e+01       5.263253342765e-01       5.263258989960e-01       9.205789537357e+01       1.387117617050e-02       9.567064213022e-01      -4.916513859828e-08       3.576862943991e-08      -8.507402092553e-12      -6.975541621858e-03      -7.411652807564e-07      -6.980667512388e-03      -4.211755684083e-06 
       3.257409388552e-03      -5.105874993940e-01      -7.173546279376e+01      -7.175692126232e+01      -4.826427868944e-01       3.685750306126e-03       7.038844235598e-07      -4.743929226489e+01       5.177036970458e-01       5.177041342356e-01       1.435138425246e+02       2.162405650032e-02       9.410350737919e-01      -4.842230465138e-08       3.051345053404e-08      -7.902633560926e-12      -1.089235874742e-02      -1.177634295049e-06      -1.088025387812e-02      -6.574997391014e-06 
       4.100835455865e-03      -4.761345697573e-01      -1.112421689692e+02      -1.112811005375e+02      -5.589566212670e-01       5.715632148649e-03       1.091588498923e-06      -7.356850800510e+01       5.065628723732e-01       5.065630719485e-01       2.225622010750e+02       3.353413760372e-02       9.207843411357e-01      -4.715815690184e-08       3.452772201971e-08      -8.078376740458e-12      -1.683016700959e-02      -1.856689165342e-06      -1.675024353492e-02      -1.015029490024e-05 
       5.162645964974e-03      -4.600629263907e-01      -1.713737762918e+02      -1.714463882031e+02      -5.782564763919e-01       8.805525854561e-03       1.681756863989e-06      -1.133427163902e+02       4.924180980124e-01       4.924182151223e-01       3.428927764062e+02       5.166380791876e-02       8.950732125033e-01      -4.599384307478e-08       3.496121350040e-08      -8.053361133717e-12      -2.597689796806e-02      -2.884269062843e-06      -2.595520309635e-02      -1.569397326748e-05 
       6.499386197403e-03      -3.544002106642e-01      -2.618483827008e+02      -2.619917993739e+02      -3.461861027194e-01       1.345537969102e-02       2.569850218031e-06      -1.731985846922e+02       4.747707186127e-01       4.747707186127e-01       5.239835987478e+02       7.894655902329e-02       8.629933736505e-01      -4.413554677530e-08       2.939047245787e-08      -5.572604601158e-12      -3.947535510907e-02      -4.522587923129e-06      -3.947327951165e-02      -2.387807694585e-05 
       8.182242444975e-03      -3.382363792975e-01      -3.960129240513e+02      -3.963077508060e+02      -3.303968221291e-01       2.035270993498e-02       3.887290903811e-06      -2.619846868310e+02       4.531219774776e-01       4.531219774776e-01       7.926155016119e+02       1.194169710787e-01       8.236441984129e-01      -4.213696797052e-08       2.805007927151e-08      -5.318458253084e-12      -5.971046649111e-02      -7.077475387696e-06      -5.970848553937e-02      -3.615486674292e-05 
       1.030083293944e-02      -3.187241105684e-01      -5.912779031869e+02      -5.919048210144e+02      -3.113367737025e-01       3.039570421720e-02       5.805544399397e-06      -3.912676813744e+02       4.269854584385e-01       4.269854584385e-01       1.183809642029e+03       1.783467115053e-01       7.761367493126e-01      -3.972829022645e-08       2.643203411768e-08      -5.011667476925e-12      -8.917522242884e-02      -1.112078700255e-05      -8.917335575267e-02      -5.408129796775e-05 
       1.296798035011e-02      -2.955154807713e-01      -8.685094563445e+02      -8.698672533418e+02      -2.886660938660e-01       4.466604658670e-02       8.531170728815e-06      -5.749648879257e+02       3.958952885299e-01       3.958952885299e-01       1.739734506684e+03       2.620794631632e-01       7.196243965071e-01      -3.686591896015e-08       2.450748980583e-08      -4.646762675881e-12      -1.310414623154e-01      -1.757549806096e-05      -1.310397315816e-01      -7.966253185489e-05 
       1.632572000238e-02      -2.683325820845e-01      -1.249048713342e+03      -1.251989582195e+03      -2.621132962791e-01       6.427951032988e-02       1.227719753172e-05      -8.274391605330e+02       3.594802489083e-01       3.594802489083e-01       2.503979164389e+03       3.771621852058e-01       6.534326678687e-01      -3.351094472865e-08       2.225340949288e-08      -4.219375932288e-12      -1.885826641050e-01      -2.804436768742e-05      -1.885810926029e-01      -1.150685150738e-04 
       2.055286367344e-02      -2.371488118436e-01      -1.747810405856e+03      -1.754027311507e+03      -2.316522839825e-01       9.003729109281e-02       1.719651286069e-05      -1.159021090627e+03       3.177096830507e-01       3.177096830507e-01       3.508054623015e+03       5.283058248348e-01       5.775068337810e-01      -2.966054015783e-08       1.966757413362e-08      -3.729086501277e-12      -2.641543012749e-01      -4.496380902856e-05      -2.641529124174e-01      -1.620590515355e-04 
       2.587443398161e-02      -2.026463472759e-01      -2.363699438753e+03      -2.376121990297e+03      -1.979495793739e-01       1.219390646924e-01       2.328847043918e-05      -1.569677775324e+03       2.714893088553e-01       2.714893088553e-01       4.752243980594e+03       7.154935474749e-01       4.934917382752e-01      -2.536699147768e-08       1.680651975508e-08      -3.186613942577e-12      -3.577479604904e-01      -7.129200366530e-05      -3.577467737374e-01      -2.210865799434e-04 
       3.256061612577e-02      -1.669892528984e-01      -3.079393841035e+03      -3.101761415572e+03      -1.631188897545e-01       1.591232162823e-01       3.038884407694e-05      -2.048409519096e+03       2.237257494397e-01       2.237257494397e-01       6.203522831144e+03       9.337175707714e-01       4.066722299500e-01      -2.085867624979e-08       1.384961278706e-08      -2.625967175206e-12      -4.668597633108e-01      -1.077404036308e-04      -4.668587853857e-01      -2.907908600759e-04 
       4.051992114022e-02      -1.355951794504e-01      -3.867980282781e+03      -3.901270043452e+03      -1.324524792452e-01       2.000884492037e-01       3.821076083679e-05      -2.575879172155e+03       1.816658490160e-01       1.816658490160e-01       7.802540086903e+03       1.174154264151e+00       3.302189608735e-01      -1.674246207635e-08       1.124602162427e-08      -2.132311140424e-12      -5.870779261343e-01      -1.441809898407e-04      -5.870771320755e-01      -3.670154079120e-04 
       4.740674887666e-02      -1.168724970486e-01      -4.564344781123e+03      -4.602453306135e+03      -1.141637735466e-01       2.360476229572e-01       4.507565285076e-05      -3.038966308839e+03       1.565781670589e-01       1.565781670589e-01       9.204906612270e+03       1.385236562973e+00       2.846157267674e-01      -1.414528086837e-08       9.693129643794e-09      -1.837873784698e-12      -6.926189658974e-01      -1.603781440640e-04      -6.926182814864e-01      -4.314918172960e-04 
       5.237293260475e-02      -1.070345930997e-01      -5.105502329610e+03      -5.143610572133e+03      -1.045538776145e-01       2.638218320832e-01       5.037823331387e-05      -3.396746829066e+03       1.433955566046e-01       1.433955566046e-01       1.028722114427e+04       1.548318292045e+00       2.606529543771e-01      -1.270573134770e-08       8.877084694542e-09      -1.683146913779e-12      -7.741597728305e-01      -1.624652260244e-04      -7.741591460224e-01      -4.796940191469e-04 
       5.643976216693e-02      -1.005587048919e-01      -5.574736572093e+03      -5.611127162420e+03      -9.822808095831e-02       2.878261368185e-01       5.496146613162e-05      -3.706016240499e+03       1.347174372063e-01       1.347174372063e-01       1.122225432484e+04       1.689286385373e+00       2.448781476264e-01      -1.172687711323e-08       8.339897744639e-09      -1.581293142181e-12      -8.446437815772e-01      -1.602009535560e-04      -8.446431926864e-01      -5.207310508266e-04 
       6.005748950045e-02      -9.559014996353e-02      -6.004481130144e+03      -6.038705480392e+03      -9.337469573981e-02       3.097849558186e-01       5.915321064226e-05      -3.988926761870e+03       1.280586860554e-01       1.280586860554e-01       1.207741096078e+04       1.818237701218e+00       2.327739782756e-01      -1.096429477159e-08       7.927752889757e-09      -1.503148079425e-12      -9.091194104039e-01      -1.573599615201e-04      -9.091188506089e-01      -5.581508835524e-04 
       6.342443371587e-02      -9.138072804428e-02      -6.405180515422e+03      -6.437477442428e+03      -8.926283276440e-02       3.302586002590e-01       6.306137107301e-05      -4.252767834274e+03       1.224182982845e-01       1.224182982845e-01       1.287495488486e+04       1.938500317405e+00       2.225211569914e-01      -1.032119532222e-08       7.578595534410e-09      -1.436945813120e-12      -9.692506938505e-01      -1.558697375562e-04      -9.692501587027e-01      -5.932286324639e-04 
       6.664456422611e-02      -8.756644968990e-02      -6.779387554995e+03      -6.810462822254e+03      -8.553698388321e-02       3.494075139696e-01       6.671535683024e-05      -4.499488189275e+03       1.173064639100e-01       1.173064639100e-01       1.362092564451e+04       2.050954585199e+00       2.132289399084e-01      -9.748094495817e-09       7.262236891636e-09      -1.376962373561e-12      -1.025477805404e+00      -1.569859030232e-04      -1.025477292599e+00      -6.264168992374e-04 
       6.977979756534e-02      -8.394663643839e-02      -7.126432851574e+03      -7.157331145487e+03      -8.200108012638e-02       3.672036104067e-01       7.011042306076e-05      -4.728834671265e+03       1.124562322116e-01       1.124562322116e-01       1.431466229097e+04       2.155493270173e+00       2.044124423086e-01      -9.231623113998e-09       6.962029721317e-09      -1.320041347164e-12      -1.077747126689e+00      -1.615515680280e-04      -1.077746635086e+00      -6.578145579196e-04 
       7.287059645459e-02      -8.041174488029e-02      -7.444725302964e+03      -7.476720891694e+03      -7.854810669095e-02       3.835733435600e-01       7.323394012313e-05      -4.939883642572e+03       1.077212611056e-01       1.077212611056e-01       1.495344178339e+04       2.251698308618e+00       1.958057334445e-01      -8.717540071543e-09       6.668885186272e-09      -1.264459437605e-12      -1.125849625213e+00      -1.700486361033e-04      -1.125849154309e+00      -6.873733776944e-04 
       7.594536209586e-02      -7.690939713463e-02      -7.732951911414e+03      -7.767438929644e+03      -7.512694637618e-02       3.984636350792e-01       7.607423866972e-05      -5.131834017903e+03       1.030291027563e-01       1.030291027563e-01       1.553487785929e+04       2.339193865582e+00       1.872766968176e-01      -8.234904525989e-09       6.378456300587e-09      -1.209392430794e-12      -1.169597383179e+00      -1.826057431850e-04      -1.169596932791e+00      -7.150029051679e-04 
       7.902521308484e-02      -7.342216103547e-02      -7.990928854057e+03      -8.029298903477e+03      -7.172054050519e-02       4.118576269153e-01       7.862906011053e-05      -5.304562847968e+03       9.835775108537e-02       9.835775108537e-02       1.605859780695e+04       2.417931077428e+00       1.787855849078e-01      -7.766226109687e-09       6.089292024574e-09      -1.154565201405e-12      -1.208965968675e+00      -1.990175616200e-04      -1.208965538714e+00      -7.406570476675e-04 
       8.212662859375e-02      -6.996113948452e-02      -8.220284746926e+03      -8.263793479595e+03      -6.833973380417e-02       4.238353200219e-01       8.091252889981e-05      -5.459070899117e+03       9.372202296938e-02       9.372202296938e-02       1.652758695919e+04       2.488366603269e+00       1.703593203334e-01      -7.310479483402e-09       5.802308140195e-09      -1.100151386973e-12      -1.244183711324e+00      -2.186634922719e-04      -1.244183301634e+00      -7.643739226970e-04 
       8.526300879212e-02      -6.655819749160e-02      -8.424902176312e+03      -8.474531772339e+03      -6.501568181227e-02       4.345903247624e-01       8.296092061237e-05      -5.597772271181e+03       8.916314147326e-02       8.916314147326e-02       1.694906354468e+04       2.551591450881e+00       1.620725604451e-01      -6.867356651804e-09       5.520142962661e-09      -1.046651227390e-12      -1.275796115193e+00      -2.405458808685e-04      -1.275795725441e+00      -7.863195891862e-04 
       8.844564536618e-02      -6.325599236968e-02      -8.611132152383e+03      -8.667460079623e+03      -6.179001869879e-02       4.444201182751e-01       8.483266021608e-05      -5.724639691957e+03       8.473977965727e-02       8.473977965727e-02       1.733492015925e+04       2.609426708156e+00       1.540322429566e-01      -6.438943135162e-09       5.246328573418e-09      -9.947344258734e-13      -1.304713724488e+00      -2.633575811127e-04      -1.304713354078e+00      -8.068265997932e-04 
       9.168435132178e-02      -6.010554024578e-02      -8.787764050252e+03      -8.850852500194e+03      -5.871259153337e-02       4.537590696130e-01       8.660968695944e-05      -5.845196199442e+03       8.051956620171e-02       8.051956620171e-02       1.770170500039e+04       2.664385024622e+00       1.463611636202e-01      -6.027470108028e-09       4.985091796232e-09      -9.452024127867e-13      -1.332192864266e+00      -2.854717391505e-04      -1.332192512311e+00      -8.263811126316e-04 
       9.498788422362e-02      -5.715610325613e-02      -8.965499542825e+03      -9.034825059328e+03      -5.583150432994e-02       4.631213775472e-01       8.839446427704e-05      -5.966189799818e+03       7.656919752559e-02       7.656919752559e-02       1.806965011866e+04       2.719547645582e+00       1.391806894232e-01      -5.634694315521e-09       4.740514358297e-09      -8.988291073650e-13      -1.359774157475e+00      -3.052190908487e-04      -1.359773822791e+00      -8.456296638600e-04 
       9.836423895999e-02      -5.445165446201e-02      -9.156153211483e+03      -9.230592871392e+03      -5.318974785506e-02       4.731038645591e-01       9.029450629571e-05      -6.095096564289e+03       7.294579851073e-02       7.294579851073e-02       1.846118574278e+04       2.778307844481e+00       1.325943225740e-01      -5.262624912181e-09       4.516241573853e-09      -8.563056823832e-13      -1.389154241082e+00      -3.208759688670e-04      -1.389153922241e+00      -8.653019870586e-04 
       1.018208551303e-01      -5.202031347073e-02      -9.371358955115e+03      -9.449253457896e+03      -5.081476940302e-02       4.842719086373e-01       9.241900788769e-05      -6.239308365479e+03       6.968799043125e-02       6.968799043125e-02       1.889850691579e+04       2.844042341332e+00       1.266724438857e-01      -4.913983506621e-09       4.314604314487e-09      -8.180740846677e-13      -1.422021475266e+00      -3.311151785754e-04      -1.422021170666e+00      -8.861842565712e-04 
       1.053647668131e-01      -4.987161415148e-02      -9.621034711243e+03      -9.700341017027e+03      -4.871587080827e-02       4.971078595143e-01       9.486552839979e-05      -6.405167888722e+03       6.680907838004e-02       6.680907838004e-02       1.940068203405e+04       2.919646527548e+00       1.214393381173e-01      -4.584669918401e-09       4.136393835454e-09      -7.842843408573e-13      -1.459823555791e+00      -3.351026896289e-04      -1.459823263774e+00      -9.089975830881e-04 
       1.090027123752e-01      -4.799266647997e-02      -9.911507051703e+03      -9.990027722462e+03      -4.688046800437e-02       5.119347160156e-01       9.769104073527e-05      -6.596771595118e+03       6.429149964532e-02       6.429149964532e-02       1.998005544492e+04       3.006985848950e+00       1.168630258264e-01      -4.276874163711e-09       3.980543747372e-09      -7.547342572561e-13      -1.503493205491e+00      -3.327516340295e-04      -1.503492924475e+00      -9.342762157842e-04 
       1.127412158956e-01      -4.634763882995e-02      -1.024397571018e+04      -1.031967067393e+04      -4.527357425048e-02       5.288293356030e-01       1.009075749426e-04      -6.815000621040e+03       6.208664597527e-02       6.208664597527e-02       2.063934134786e+04       3.106454653061e+00       1.128550370896e-01      -3.986392693917e-09       3.844086545508e-09      -7.288611777301e-13      -1.553227597913e+00      -3.248649226399e-04      -1.553227326530e+00      -9.622600742118e-04 
       1.165866480054e-01      -4.487889478091e-02      -1.061332091301e+04      -1.068465665665e+04      -4.383887176469e-02       5.475360162649e-01       1.044732539831e-04      -7.056753175295e+03       6.011820967187e-02       6.011820967187e-02       2.136931331329e+04       3.216648142697e+00       1.092768357856e-01      -3.710062572737e-09       3.722246797870e-09      -7.057596526064e-13      -1.608324334132e+00      -3.133585825960e-04      -1.608324071349e+00      -9.928329676660e-04 
