# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.03008e-05 to 32.6088 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.030083293944e-05      -7.927911689336e-04      -5.947627587720e-04      -5.947627814846e-04      -7.927826148256e-04       2.803205389562e-08       6.994211013318e-12      -5.034158410196e-04       5.804518974623e-01       5.800943178395e-01       1.189525562969e-03       2.102031574452e-07       9.999985594375e-01      -4.856794419092e-11       1.606402350400e-10      -1.377979439123e-14      -6.172710874114e-11      -3.216029106942e-15      -6.367309655289e-11      -4.943748040270e-14 
       1.296798035011e-05      -1.256278921210e-03      -9.426346253564e-04      -9.426346824055e-04      -1.256257437159e-03       4.442765814606e-08       1.108507507933e-11      -7.978595529616e-04       5.804512582929e-01       5.800937661868e-01       1.885269364811e-03       3.331493361645e-07       9.999977169145e-01      -7.696573004958e-11       2.545459884559e-10      -2.183622561792e-14      -1.550328497733e-10      -8.077824777487e-15      -1.599198402706e-10      -1.241663191570e-13 
       1.632572000240e-05      -1.990540353446e-03      -1.493973772132e-03      -1.493973915425e-03      -1.990486398832e-03       7.041327378122e-08       1.756868890989e-11      -1.264520737421e-03       5.804504738515e-01       5.800931203394e-01       2.987947830850e-03       5.280052825520e-07       9.999963816808e-01      -1.219592852329e-10       4.032986883681e-10      -3.459987289522e-14      -3.893506642260e-10      -2.028887132166e-14      -4.016219866489e-10      -3.118319525001e-13 
       2.055286377685e-05      -3.153468291968e-03      -2.367784648304e-03      -2.367785008204e-03      -3.153332810367e-03       1.115972587898e-07       2.784438112462e-11      -2.004126171531e-03       5.804491058197e-01       5.800919718679e-01       4.735570016409e-03       8.368301361430e-07       9.999942656700e-01      -1.932323173457e-10       6.388600479140e-10      -5.481646180894e-14      -9.777096645795e-10      -5.095579134789e-14      -1.008516347280e-09      -7.830487836897e-13 
       2.587452249383e-05      -4.994582130666e-03      -3.752674915918e-03      -3.752675819830e-03      -4.994242000590e-03       1.768690453356e-07       4.413014739965e-11      -3.176315305070e-03       5.804468920628e-01       5.800901060584e-01       7.505351639660e-03       1.326281903348e-06       9.999909120662e-01      -3.061070110063e-10       1.011708030064e-09      -8.682641776252e-14      -2.454720063705e-09      -1.279677964757e-13      -2.532033667433e-09      -1.965983015059e-12 
       3.257409388552e-05      -7.907526446371e-03      -5.947562165009e-03      -5.947564435045e-03      -7.906672826708e-03       2.803173236835e-07       6.994113894030e-11      -5.034094253710e-03       5.804434253041e-01       5.800871902360e-01       1.189512887009e-02       2.102003692602e-06       9.999855971344e-01      -4.847750677903e-10       1.601399091148e-09      -1.374805501091e-13      -6.161300671964e-09      -3.213302718956e-13      -6.355227106635e-09      -4.934559251992e-12 
       4.100835455865e-05      -1.251163055677e-02      -9.426183301670e-03      -9.426189001669e-03      -1.250948923452e-02       4.442702070717e-07       1.108486720603e-10      -7.978435567441e-03       5.804379039028e-01       5.800825403757e-01       1.885237800334e-02       3.331422789693e-06       9.999771771895e-01      -7.673663022199e-10       2.532905198818e-09      -2.175656632373e-13      -1.545789849103e-08      -8.066808734564e-13      -1.594392496135e-08      -1.238007950709e-11 
       5.162645964974e-05      -1.977707120223e-02      -1.493932374968e-02      -1.493933805898e-02      -1.977170372412e-02       7.041121672150e-07       1.756804846610e-10      -1.264480171239e-02       5.804291629203e-01       5.800751773491e-01       2.987867611795e-02       5.279877578533e-06       9.999638404958e-01      -1.213899845182e-09       4.001498924442e-09      -3.440002190336e-13      -3.875458687516e-08      -2.024468617539e-12      -3.997111257257e-08      -3.103784529172e-11 
       6.499386197403e-05      -3.121303535825e-02      -2.367680570709e-02      -2.367684161745e-02      -3.119959733249e-02       1.115921290767e-06       2.784282936683e-10      -2.004024229332e-02       5.804153190517e-01       5.800635090146e-01       4.735368323490e-02       8.367862158051e-06       9.999427226830e-01      -1.918079043376e-09       6.309698056815e-09      -5.431548868720e-13      -9.705362980054e-08      -5.078096640305e-12      -1.000923344589e-07      -7.772724244142e-11 
       8.182242444975e-05      -4.914069955201e-02      -3.752413709876e-02      -3.752422717039e-02      -4.910712111221e-02       1.768562728412e-06       4.412637722099e-10      -3.176059562583e-02       5.803934139533e-01       5.800450307341e-01       7.504845434078e-02       1.326171669525e-05       9.999093014346e-01      -3.025365422228e-09       9.919650947198e-09      -8.557212068110e-13      -2.426240481398e-07      -1.272722811969e-11      -2.501893143634e-07      -1.943051216906e-10 
