# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.05468e-05 to 33.386 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.671563013438e-02       9.840071137892e-02      -1.592900032129e+03      -1.596113310274e+03       1.010566828386e-01       9.831249740759e-02       9.486542557292e-06      -4.979058399846e+02       3.104075287462e-01       3.104075287462e-01       3.192226620547e+03       3.799047258028e-01       6.460790809482e-01      -1.495141577075e-08      -6.546984496380e-09       1.475314502363e-12      -1.899532944099e-01      -1.971593837727e-05      -1.899523629014e-01      -7.742180145775e-05 
       2.104373132428e-02       8.669576473902e-02      -2.222279725876e+03      -2.229028251388e+03       8.903568491328e-02       1.372734598859e-01       1.324515205942e-05      -6.952338295232e+02       2.734735217804e-01       2.734735217804e-01       4.458056502777e+03       5.304677261719e-01       5.692058843289e-01      -1.351164948874e-08      -5.768012166719e-09       1.299778853008e-12      -2.652346837436e-01      -3.158561665718e-05      -2.652338630859e-01      -1.087325541615e-04 
       2.649232896307e-02       7.381027280719e-02      -2.994785602779e+03      -3.008140807493e+03       7.580225890684e-02       1.852102268318e-01       1.786940444392e-05      -9.380339435594e+02       2.328131073541e-01       2.328131073541e-01       6.016281614985e+03       7.157277640450e-01       4.845767374702e-01      -1.194460447248e-08      -4.910493993785e-09       1.106543479186e-12      -3.578645806476e-01      -4.991186086870e-05      -3.578638820225e-01      -1.478342993341e-04 
       3.333132935319e-02       6.062928282851e-02      -3.888358340328e+03      -3.912035206938e+03       6.226538147661e-02       2.407921066345e-01       2.322956842273e-05      -1.219592405794e+03       1.912217136199e-01       1.912217136199e-01       7.824070413875e+03       9.305618907764e-01       3.980097519614e-01      -1.034701844707e-08      -4.033382707693e-09       9.088929423203e-13      -4.652815191933e-01      -7.477485714752e-05      -4.652809453882e-01      -1.937365377925e-04 
       4.133545393569e-02       4.934322611962e-02      -4.862761276393e+03      -4.897068808106e+03       5.067470535835e-02       3.013569685503e-01       2.906790121807e-05      -1.526455123971e+03       1.556195904519e-01       1.556195904519e-01       9.794137616213e+03       1.164699275572e+00       3.239078472981e-01      -8.994794318594e-09      -3.282498835187e-09       7.396868189041e-13      -5.823501047552e-01      -9.824975490919e-05      -5.823496377858e-01      -2.432030478676e-04 
       4.798041502434e-02       4.288671237308e-02      -5.695797594653e+03      -5.734232248701e+03       4.404393085133e-02       3.528578660278e-01       3.403287270106e-05      -1.787489492544e+03       1.352505399408e-01       1.352505399408e-01       1.146846449740e+04       1.363868943538e+00       2.815120568649e-01      -8.268139617631e-09      -2.853034915131e-09       6.429103029598e-13      -6.819348776252e-01      -1.076663607763e-04      -6.819344717690e-01      -2.836500110561e-04 
       5.281907513931e-02       3.942300278279e-02      -6.348871418522e+03      -6.387036245904e+03       4.048675420400e-02       3.930387696105e-01       3.790658994822e-05      -1.991207475725e+03       1.243244726696e-01       1.243244726696e-01       1.277407249181e+04       1.519303516586e+00       2.587706299855e-01      -7.927383613300e-09      -2.622681534539e-09       5.910018734770e-13      -7.596521313712e-01      -1.086122436151e-04      -7.596517582928e-01      -3.142251569231e-04 
       5.682579122517e-02       3.709750457617e-02      -6.919560468135e+03      -6.955915947787e+03       3.809851909493e-02       4.280666863333e-01       4.128146044781e-05      -2.168811528787e+03       1.169905688202e-01       1.169905688202e-01       1.391183189557e+04       1.654810383988e+00       2.435057645633e-01      -7.736579296104e-09      -2.468034182237e-09       5.561532371729e-13      -8.274055430714e-01      -1.070093789908e-04      -8.274051919939e-01      -3.405049765407e-04 
       6.041105587216e-02       3.529172380179e-02      -7.443681513524e+03      -7.477865912959e+03       3.624401443966e-02       4.602048183640e-01       4.437778563217e-05      -2.331788802163e+03       1.112947957263e-01       1.112947957263e-01       1.495573182592e+04       1.779157634423e+00       2.316505929201e-01      -7.615716796956e-09      -2.347943721684e-09       5.290917406706e-13      -8.895791512020e-01      -1.051845072007e-04      -8.895788172113e-01      -3.645657861251e-04 
       6.375917871796e-02       3.375043264898e-02      -7.932810271863e+03      -7.965117765829e+03       3.466111936987e-02       4.902004656628e-01       4.726721036339e-05      -2.483924462661e+03       1.064314513842e-01       1.064314513842e-01       1.593023553166e+04       1.895234585872e+00       2.215281809863e-01      -7.530235778758e-09      -2.245431146161e-09       5.059912904667e-13      -9.476176123366e-01      -1.043667427361e-04      -9.476172929359e-01      -3.871632936722e-04 
