# Matter power spectrum P(k) at redshift z=1
# for k=1.05468e-05 to 33.386 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.338598817954e+00       1.934918738908e+01 
       4.203046891709e+00       1.344677390104e+01 
       5.291322538934e+00       9.055058877736e+00 
       6.661380406264e+00       5.915822808250e+00 
       8.386181071073e+00       3.762430249427e+00 
       1.055757645828e+01       2.339455254760e+00 
       1.329120129029e+01       1.428294399617e+00 
       1.673263105762e+01       8.595429229818e-01 
       2.106513444461e+01       5.115684789176e-01 
       2.651943305518e+01       3.019238624403e-01 
       3.338598817954e+01       1.770801035167e-01 
