# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02704e-05 to 32.5129 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.027040460111e-05      -1.331846755187e-03      -9.994001736243e-04      -9.994002055256e-04      -1.331826617484e-03       5.061992011717e-08       3.719113292128e-12      -3.119810457815e-04       4.528640188846e-01       4.527118301544e-01       1.998800411051e-03       2.339334174521e-07       9.999984299596e-01      -2.769517118120e-11       1.576320183022e-10      -2.819489800875e-14      -1.411812742297e-10      -2.056248535133e-15      -1.441638781186e-10      -5.607261909656e-14 
       1.292967334174e-05      -2.110197263491e-03      -1.583941657425e-03      -1.583941737553e-03      -2.110146692779e-03       8.022707627566e-08       5.894376952787e-12      -4.944563114682e-04       4.528636825813e-01       4.527115607078e-01       3.167883475107e-03       3.707590307632e-07       9.999975117399e-01      -4.388455537678e-11       2.497388519283e-10      -4.467048295279e-14      -3.545564192311e-10      -5.164640633018e-15      -3.620449303398e-10      -1.408181043747e-13 
       1.627749433612e-05      -3.342834971234e-03      -2.510375158310e-03      -2.510375359569e-03      -3.342707993746e-03       1.271512359370e-07       9.341845634768e-12      -7.836593169800e-04       4.528629914579e-01       4.527109755749e-01       5.020750719138e-03       5.876125031250e-07       9.999960565848e-01      -6.952886654477e-11       3.955805890427e-10      -7.075919857911e-14      -8.903068619211e-10      -1.297134784917e-14      -9.091035638500e-10      -3.535997458189e-13 
       2.049215126008e-05      -5.294013585982e-03      -3.978668259179e-03      -3.978668764662e-03      -5.293694834331e-03       2.015206658203e-07       1.480589706129e-11      -1.242013421536e-03       4.528616566938e-01       4.527098086860e-01       7.957337529323e-03       9.313010506061e-07       9.999937506449e-01      -1.101369126893e-10       6.263785531932e-10      -1.120485015368e-13      -2.235161678648e-09      -3.257591863929e-14      -2.282322720820e-09      -8.877275505013e-13 
       2.579808996364e-05      -8.380352556641e-03      -6.305745127948e-03      -6.305746397452e-03      -8.379552699672e-03       3.193879826937e-07       2.346583334105e-11      -1.968451840439e-03       4.528596717817e-01       4.527080895325e-01       1.261149279490e-02       1.476007307779e-06       9.999900963847e-01      -1.744073748751e-10       9.913018436247e-10      -1.773408514302e-13      -5.609746194917e-09      -8.180200431133e-14      -5.727993135769e-09      -2.227981879353e-12 
       3.247787103098e-05      -1.325664592520e-02      -9.993884209634e-03      -9.993887397546e-03      -1.325464006628e-02       5.061936572401e-07       3.719004757492e-11      -3.119768806112e-03       4.528567919501e-01       4.527056301644e-01       1.998777479509e-02       2.339299271262e-06       9.999843057191e-01      -2.760460436005e-10       1.567493053706e-09      -2.804542192361e-13      -1.407225674457e-08      -2.053723455737e-13      -1.436841156078e-08      -5.588925879490e-12 
       4.088721716187e-05      -2.094691318467e-02      -1.583911443232e-02      -1.583912243650e-02      -2.094188739386e-02       8.022551939855e-07       5.894146777495e-11      -4.944456348937e-03       4.528520078476e-01       4.527015106982e-01       3.167824487299e-02       3.707504196189e-06       9.999751338366e-01      -4.365731974696e-10       2.475252078393e-09      -4.429561490296e-13      -3.527321985429e-08      -5.154696985128e-13      -3.601372423000e-08      -1.400889611335e-11 
       5.147395670263e-05      -3.303980385968e-02      -2.510299095325e-02      -2.510301104445e-02      -3.302722998680e-02       1.271470926701e-06       9.341298288020e-11      -7.836324545820e-03       4.528444899940e-01       4.526950416995e-01       5.020602208890e-02       5.875908997567e-06       9.999606106399e-01      -6.895917057291e-10       3.900350730055e-09      -6.982003374506e-13      -8.830581525521e-08      -1.293183149762e-12      -9.015238847573e-08      -3.507025384916e-11 
       6.480187213853e-05      -5.196790476257e-02      -3.978476487278e-02      -3.978481528152e-02      -5.193652027236e-02       2.015104031175e-06       1.480482099863e-10      -1.241945758208e-02       4.528320479228e-01       4.526842507197e-01       7.956963056303e-02       9.312473869590e-06       9.999376250238e-01      -1.087102443038e-09       6.125079090290e-09      -1.096991805923e-12      -2.206390818477e-07      -3.241857485704e-12      -2.252240721832e-07      -8.762285669509e-11 
       8.158072356703e-05      -8.137626189147e-02      -6.305261553520e-02      -6.305274192765e-02      -8.129821605267e-02       3.193619098911e-06       2.346297188174e-10      -1.968281429082e-02       4.528127676202e-01       4.526675591818e-01       1.261054838553e-01       1.475872910008e-05       9.999012757538e-01      -1.708409011703e-09       9.566941424534e-09      -1.714782472662e-12      -5.495750749061e-07      -8.117621348060e-12      -5.608817220899e-07      -2.182422745387e-10 
       1.027040460111e-04      -1.265282252747e-01      -9.992667635383e-02      -9.992699293360e-02      -1.263352836626e-01       5.061277423571e-06       3.718353998712e-10      -3.119340689010e-02       4.527823799340e-01       4.526412048231e-01       1.998539858672e-01       2.338963819323e-05       9.998438662772e-01      -2.671552350279e-09       1.481485118686e-08      -2.658805171386e-12      -1.362183227245e-06      -2.028949518299e-11      -1.389760581107e-06      -5.408923728584e-10 
       1.292967334174e-04      -1.945327912351e-01      -1.583606285265e-01      -1.583614201453e-01      -1.940602765062e-01       8.020914192185e-06       5.892555629351e-10      -4.943384383230e-02       4.527345061367e-01       4.525995517332e-01       3.167228402906e-01       3.706665822546e-05       9.997533758718e-01      -4.145074142160e-09       2.262832981870e-08      -4.069476008992e-12      -3.350133975887e-06      -5.056605896036e-11      -3.416207855117e-06      -1.330085939253e-09 
       1.627749433612e-04      -2.937800342055e-01      -2.509534841116e-01      -2.509554584101e-01      -2.926400808689e-01       1.271062435425e-05       9.337471529826e-10      -7.833647024871e-02       4.526595446528e-01       4.525340305716e-01       5.019109168202e-01       5.873817477304e-05       9.996111863546e-01      -6.352090746228e-09       3.380879189995e-08      -6.100828357895e-12      -8.138383767113e-06      -1.254521483731e-10      -8.292131842174e-06      -3.230460747205e-09 
       2.049215126008e-04      -4.311643830608e-01      -3.976567126156e-01      -3.976616161605e-01      -4.284796833037e-01       2.014082497365e-05       1.479504051890e-09      -1.241279525528e-01       4.525429160840e-01       4.524313595183e-01       7.953232323210e-01       9.307261848633e-05       9.993888336287e-01      -9.545422397011e-09       4.874387397076e-08      -8.846119166542e-12      -1.938923982162e-05      -3.090386535391e-10      -1.972983986528e-05      -7.693847001680e-09 
       2.579808996364e-04      -6.045012286835e-01      -6.300504672695e-01      -6.300625677653e-01      -5.984198352330e-01       3.191072547087e-05       2.343881844166e-09      -1.966631833566e-01       4.523635800406e-01       4.522718019823e-01       1.260125135531e+00       1.474581305900e-04       9.990436547236e-01      -1.390835284086e-08       6.629040310793e-08      -1.215037961043e-11      -4.479880675161e-05      -7.529487561309e-10      -4.549090073725e-05      -1.776745167912e-08 
       3.247787103098e-04      -7.874668890279e-01      -9.980871652987e-01      -9.981167267539e-01      -7.745420243930e-01       5.054976537084e-05       3.712469990847e-09      -3.115287296515e-01       4.520916852424e-01       4.520260295055e-01       1.996233453508e+00       2.335786706056e-04       9.985135556447e-01      -1.931041370335e-08       8.176064869694e-08      -1.526351371261e-11      -9.865704990564e-05      -1.803762272460e-09      -9.984706976513e-05      -3.909694838298e-08 
       4.088721716187e-04      -9.115455502014e-01      -1.580701099217e+00      -1.580772207509e+00      -8.868600319633e-01       8.005421350074e-05       5.878402557794e-09      -4.933530414148e-01       4.516882500026e-01       4.516531712379e-01       3.161544415019e+00       3.698932208939e-04       9.977117870557e-01      -2.488999716503e-08       8.507746866357e-08      -1.649520224379e-11      -2.017760276713e-04      -4.212812869565e-09      -2.031238509259e-04      -7.986923686201e-08 
       5.147395670263e-04      -8.766133663140e-01      -2.502450549696e+00      -2.502617635435e+00      -8.375249830316e-01       1.267293650922e-04       9.304143921881e-09      -7.810029584629e-01       4.511055874471e-01       4.510991609321e-01       5.005235270871e+00       5.855265866718e-04       9.965230184541e-01      -2.875221695943e-08       6.438626033369e-08      -1.373186527313e-11      -3.699686151813e-04      -9.483809151694e-09      -3.693892046834e-04      -1.462287613104e-07 
