# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.02704e-05 to 32.5129 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.027040460111e-05      -7.907552178013e-04      -5.932347066278e-04      -5.932347291428e-04      -7.907467240870e-04       2.718889239894e-08       6.817891259025e-12      -5.098636512898e-04       5.819700463829e-01       5.816112530398e-01       1.186469458286e-03       2.098058508216e-07       9.999985666772e-01      -4.848451040688e-11       1.590091041180e-10      -1.327321546020e-14      -6.125941767480e-11      -3.186572022138e-15      -6.318839940825e-11      -4.906139403194e-14 
       1.292967334174e-05      -1.253053673938e-03      -9.402129553244e-04      -9.402130118773e-04      -1.253032341560e-03       4.309145155156e-08       1.080562361863e-11      -8.080787432214e-04       5.819694816046e-01       5.816107756822e-01       1.880426023755e-03       3.325195919124e-07       9.999977283880e-01      -7.683350626257e-11       2.519615771652e-10      -2.103352673661e-14      -1.538582819728e-10      -8.003817166742e-15      -1.587025701628e-10      -1.232218068927e-13 
       1.627749433612e-05      -1.985431736286e-03      -1.490135441801e-03      -1.490135583848e-03      -1.985378162790e-03       6.829534829630e-08       1.712577186094e-11      -1.280716833768e-03       5.819686064474e-01       5.816100390825e-01       2.980271167696e-03       5.270073273073e-07       9.999963998617e-01      -1.217496307151e-10       3.992044304212e-10      -3.332810579063e-14      -3.864011302944e-10      -2.010286102247e-14      -3.985651781573e-10      -3.094600871082e-13 
       2.049215126008e-05      -3.145380731910e-03      -2.361701732253e-03      -2.361702089025e-03      -3.145246205723e-03       1.082407471586e-07       2.714239010234e-11      -2.029795561601e-03       5.819673396535e-01       5.816089917254e-01       4.723404178050e-03       8.352483020855e-07       9.999942944835e-01      -1.929017882746e-10       6.323757075902e-10      -5.280194099638e-14      -9.703038363997e-10      -5.048881268071e-14      -1.000841552841e-09      -7.770935256177e-13 
       2.579808996364e-05      -4.981785804680e-03      -3.743034372778e-03      -3.743035268833e-03      -4.981448072655e-03       1.715495495245e-07       4.301778975086e-11      -3.216998588617e-03       5.819651393645e-01       5.816071391909e-01       7.486070537666e-03       1.323774874428e-06       9.999909577609e-01      -3.055811830670e-10       1.001442516777e-09      -8.363634078749e-14      -2.436130300404e-09      -1.267952532284e-13      -2.512769280790e-09      -1.951034517485e-12 
       3.247787103098e-05      -7.887299300118e-03      -5.932283138286e-03      -5.932285388544e-03      -7.886451712395e-03       2.718868471956e-07       6.817825412030e-11      -5.098572705972e-03       5.819616773742e-01       5.816042277136e-01       1.186457077709e-02       2.098030425266e-06       9.999856695280e-01      -4.839478461761e-10       1.585158313146e-09      -1.324314292507e-13      -6.114661271731e-09      -3.183776342018e-13      -6.306891678949e-09      -4.897052538743e-12 
       4.088721716187e-05      -1.247970693628e-02      -9.401967935705e-03      -9.401973586144e-03      -1.247758070496e-02       4.309080447202e-07       1.080537029631e-10      -8.080626286220e-03       5.819561843066e-01       5.815996058706e-01       1.880394717229e-02       3.325125684862e-06       9.999772918732e-01      -7.660800401285e-10       2.507236804341e-09      -2.095804783836e-13      -1.534094119311e-08      -7.992924343520e-13      -1.582272969154e-08      -1.228603148497e-11 
       5.147395670263e-05      -1.972681271021e-02      -1.490094629933e-02      -1.490096048445e-02      -1.972148298314e-02       6.829349510194e-07       1.712516072261e-10      -1.280676179186e-02       5.819474569647e-01       5.815922558420e-01       2.980192096889e-02       5.269897983269e-06       9.999640221573e-01      -1.211835984566e-09       3.960997217753e-09      -3.313874658854e-13      -3.846160711297e-08      -2.005960001001e-12      -3.966754751233e-08      -3.080226341738e-11 
       6.480187213853e-05      -3.113422268603e-02      -2.361598449016e-02      -2.361602008851e-02      -3.112087920632e-02       1.082357844485e-06       2.714092552906e-10      -2.029692815414e-02       5.819336453930e-01       5.815806186625e-01       4.723204017702e-02       8.352046966215e-06       9.999430103389e-01      -1.914838031385e-09       6.245958337928e-09      -5.232723305364e-13      -9.632096978581e-08      -5.031616407124e-12      -9.933324223545e-08      -7.713810057258e-11 
       8.158072356703e-05      -4.901788917042e-02      -3.742775066732e-02      -3.742783995645e-02      -4.898454671984e-02       1.715370484998e-06       4.301405268867e-10      -3.216740748344e-02       5.819118055218e-01       5.815622039431e-01       7.485567991289e-02       1.323665436615e-05       9.999097567294e-01      -3.020301576793e-09       9.819755010000e-09      -8.244775209707e-13      -2.407965569947e-07      -1.261076256962e-11      -2.482961396925e-07      -1.928356085378e-10 
