# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=1.02704e-05 to 32.5129 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.027040460111e-05      -1.015313807693e-03      -7.617686470680e-04      -7.617686741092e-04      -1.015300914960e-03       3.819083465201e-08       7.339454741519e-12      -5.142039869339e-04       5.520239924848e-01       5.517638805562e-01       1.523537348218e-03       2.300231587113e-07       9.999984989738e-01      -4.013360597722e-11       1.498826738120e-10      -1.561162325002e-14      -9.053819663477e-11      -2.733077983051e-15      -9.292774607372e-11      -5.415893005546e-14 
       1.292967334174e-05      -1.608812686699e-03      -1.207321036895e-03      -1.207321104816e-03      -1.608780307474e-03       6.052835111961e-08       1.163224863199e-11      -8.149576955980e-04       5.520234384572e-01       5.517634093253e-01       2.414642209633e-03       3.645618153048e-07       9.999976211001e-01      -6.359751883655e-11       2.374853342724e-10      -2.473730446605e-14      -2.273862803808e-10      -6.864698900731e-15      -2.333866675241e-10      -1.360197743616e-13 
       1.627749433612e-05      -2.548914208445e-03      -1.913472624700e-03      -1.913472795300e-03      -2.548832898192e-03       9.593096278542e-08       1.843584899664e-11      -1.291619144049e-03       5.520225614194e-01       5.517626635001e-01       3.826945590600e-03       5.777907266266e-07       9.999962298589e-01      -1.007702296938e-10       3.762314345537e-10      -3.919229718768e-14      -5.710275432174e-10      -1.724151743440e-14      -5.860924347356e-10      -3.415813916689e-13 
       2.049215126008e-05      -4.037542206212e-03      -3.032644147869e-03      -3.032644576353e-03      -4.037338055000e-03       1.520399602271e-07       2.921877374171e-11      -2.047074040911e-03       5.520212108959e-01       5.517615208130e-01       6.065289152707e-03       9.157344680575e-07       9.999940251404e-01      -1.596472530285e-10       5.958913441381e-10      -6.208123849013e-14      -1.433795560891e-09      -4.330133782133e-14      -1.471607344965e-09      -8.576761539829e-13 
       2.579808996364e-05      -6.393513996777e-03      -4.806402918197e-03      -4.806403994344e-03      -6.393001561365e-03       2.409666242224e-07       4.630852847557e-11      -3.244382719045e-03       5.520190334560e-01       5.517596725581e-01       9.612807988689e-03       1.451336116865e-06       9.999905311150e-01      -2.528660866753e-10       9.434318436338e-10      -9.830586381510e-14      -3.599299353987e-09      -1.087405458860e-13      -3.694160054698e-09      -2.153041711863e-12 
       3.247787103098e-05      -1.011908775482e-02      -7.617599805739e-03      -7.617602508188e-03      -1.011780208869e-02       3.819051740059e-07       7.339351629175e-11      -5.141972527838e-03       5.520156144337e-01       5.517567745451e-01       1.523520501638e-02       2.300199490882e-06       9.999849939278e-01      -4.003695810818e-10       1.492749257593e-09      -1.555878311091e-13      -9.032157021664e-09      -2.730263064473e-13      -9.269958968226e-09      -5.402852680128e-12 
       4.088721716187e-05      -1.600269161973e-02      -1.207299126816e-02      -1.207299805378e-02      -1.599946792092e-02       6.052735233582e-07       1.163195485082e-10      -8.149406879370e-03       5.520101387443e-01       5.517521230145e-01       2.414599610756e-02       3.645537762893e-06       9.999762225879e-01      -6.335500899679e-10       2.359606094749e-09      -2.460472508002e-13      -2.265245173839e-08      -6.853665684092e-13      -2.324792398803e-08      -1.355010904902e-11 
       5.147395670263e-05      -2.527492119355e-02      -1.913417334308e-02      -1.913419037690e-02      -2.526684640486e-02       9.592819931970e-07       1.843512781655e-10      -1.291576261902e-02       5.520014276287e-01       5.517447139140e-01       3.826838075380e-02       5.777706300530e-06       9.999623311452e-01      -1.001619529875e-09       3.724090817328e-09      -3.885987108373e-13      -5.676015773356e-08      -1.719767427922e-12      -5.824853871623e-08      -3.395194610248e-11 
       6.480187213853e-05      -3.983885128624e-02      -3.032504855917e-02      -3.032509130214e-02      -3.981865877184e-02       1.520328276732e-06       2.921704748708e-10      -2.046966094098e-02       5.519876512614e-01       5.517329907196e-01       6.065018260428e-02       9.156842229589e-06       9.999403395107e-01      -1.581222359039e-09       5.863201916967e-09      -6.124860978221e-13      -1.420186974518e-07      -4.312660662464e-12      -1.457280788422e-07      -8.494860020737e-11 
       8.158072356703e-05      -6.259340788410e-02      -4.806052483236e-02      -4.806063202457e-02      -6.254304424473e-02       2.409482557810e-06       4.630424436017e-10      -3.244111373297e-02       5.519658409942e-01       5.517144087475e-01       9.612126404914e-02       1.451210331227e-05       9.999055468502e-01      -2.490503388811e-09       9.195097525644e-09      -9.622388637823e-13      -3.545313953818e-07      -1.080449899584e-11      -3.637333550395e-07      -2.120552628296e-10 
