# Matter power spectrum P(k) at redshift z=1
# for k=1.02704e-05 to 32.5129 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.522260633924e-02       3.090587486303e+03 
       8.840458640874e-02       2.891771805847e+03 
       9.164251770047e-02       2.702804433564e+03 
       9.494516921436e-02       2.528676720252e+03 
       9.832054414073e-02       2.373302997624e+03 
       1.017760881375e-01       2.239031983987e+03 
       1.053188397078e-01       2.126507687142e+03 
       1.089555404368e-01       2.034421711435e+03 
       1.126927167241e-01       1.959674043095e+03 
       1.165367408481e-01       1.897518220843e+03 
       1.204938767884e-01       1.841999136600e+03 
       1.245703146676e-01       1.786663640930e+03 
       1.287721966453e-01       1.725498449127e+03 
       1.331056364168e-01       1.654130814757e+03 
       1.375767340127e-01       1.570894600107e+03 
       1.421915872951e-01       1.477233060681e+03 
       1.469563013454e-01       1.377640855912e+03 
       1.518769968115e-01       1.278504435219e+03 
       1.569598181978e-01       1.186534451127e+03 
       1.622109430303e-01       1.107126931587e+03 
       1.676365927985e-01       1.042972123192e+03 
       1.732430465524e-01       9.934109598405e+02 
       1.790366580218e-01       9.545300190805e+02 
       1.850238771154e-01       9.204114947445e+02 
       1.912112766516e-01       8.845243831624e+02 
       1.976055851763e-01       8.415895763342e+02 
       2.042137267350e-01       7.905434503822e+02 
       2.110428684973e-01       7.347680423798e+02 
       2.181004771879e-01       6.801186064435e+02 
       2.253943853717e-01       6.318839638819e+02 
       2.329328687856e-01       5.928768310825e+02 
       2.407247361172e-01       5.625564164756e+02 
       2.487794329341e-01       5.370071735701e+02 
       2.571071618684e-01       5.110901013875e+02 
       2.657190217222e-01       4.816061043582e+02 
       2.746271688880e-01       4.488537617829e+02 
       2.838450054603e-01       4.161702007663e+02 
       2.933873996976e-01       3.874916912392e+02 
       3.032709462092e-01       3.641150781691e+02 
       3.135142755060e-01       3.441872831045e+02 
       3.241384256123e-01       3.246531116746e+02 
       3.351672925634e-01       3.036242494571e+02 
       3.466281822807e-01       2.820879166071e+02 
       3.585524941869e-01       2.622457922727e+02 
       3.709765780119e-01       2.452028316973e+02 
       3.839428211180e-01       2.298030192359e+02 
       3.975010467839e-01       2.144172327779e+02 
       4.117103381679e-01       1.988988237972e+02 
       4.266414545326e-01       1.843420186328e+02 
       4.423800865340e-01       1.711824480402e+02 
       4.590313244920e-01       1.587839153749e+02 
       4.767259204787e-01       1.465128986297e+02 
       4.956292721224e-01       1.347627456573e+02 
       5.159546580624e-01       1.238583687462e+02 
       5.379833396512e-01       1.132827298830e+02 
       5.620961834461e-01       1.030169768184e+02 
       5.888254874870e-01       9.320423530935e+01 
       6.189441035204e-01       8.358946118291e+01 
       6.536276341340e-01       7.418060665110e+01 
       6.947699549447e-01       6.482051316314e+01 
       7.456456085986e-01       5.539360432725e+01 
       8.124135989195e-01       4.569742264710e+01 
       9.076760920023e-01       3.553737553488e+01 
       1.057387511191e+00       2.502438350805e+01 
       1.297191697897e+00       1.552734466593e+01 
       1.629563322576e+00       9.029747403246e+00 
       2.051423945286e+00       5.177432246872e+00 
       2.582589417251e+00       2.943922567427e+00 
       3.251287445412e+00       1.661273006919e+00 
       4.093128386076e+00       9.311424679457e-01 
       5.152943338967e+00       5.186463584123e-01 
       6.487171314961e+00       2.872220238780e-01 
       8.166864819067e+00       1.582463522644e-01 
       1.028147365541e+01       8.676151690867e-02 
       1.294360845549e+01       4.737343874960e-02 
       1.629503760493e+01       2.574188870461e-02 
       2.051423692699e+01       1.393837677653e-02 
       2.582589417095e+01       7.519255483363e-03 
       3.251287445412e+01       4.041700167637e-03 
