# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.08122e-05 to 34.227 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.081215615135e-05      -8.043458253549e-04      -6.034394827257e-04      -6.034395078857e-04      -8.043366571519e-04       3.883497903254e-08       9.258269944685e-12      -3.986816124398e-04       5.630941223849e-01       5.627651205605e-01       1.206879015771e-03       2.130676291931e-07       9.999984537247e-01      -4.821213066586e-11       1.844139222150e-10      -2.285201984921e-14      -6.747299225428e-11      -3.614937671864e-15      -6.964170778637e-11      -5.406807890548e-14 
       1.361169813522e-05      -1.274578704513e-03      -9.563864160060e-04      -9.563864792021e-04      -1.274555678282e-03       6.154925210480e-08       1.467337076864e-11      -6.318672282985e-04       5.630935770741e-01       5.627646596077e-01       1.912772958404e-03       3.376891003292e-07       9.999975493765e-01      -7.639978163461e-11       2.922142985337e-10      -3.621154399247e-14      -1.694633548049e-10      -9.079675571135e-15      -1.749096306060e-10      -1.357958152485e-13 
       1.713611268010e-05      -2.019509606123e-03      -1.515768401188e-03      -1.515768559920e-03      -2.019451779016e-03       9.754885547802e-08       2.325565964585e-11      -1.001440613390e-03       5.630926246314e-01       5.627638409657e-01       3.031537119840e-03       5.352004234060e-07       9.999961161542e-01      -1.210643866439e-10       4.629724665764e-10      -5.737518440397e-14      -4.255883131297e-10      -2.280501121471e-14      -4.392638421636e-10      -3.410357174174e-13 
       2.157308771235e-05      -3.199297372641e-03      -2.402326430913e-03      -2.402326829590e-03      -3.199152166873e-03       1.546042450611e-07       3.685765112906e-11      -1.587172907840e-03       5.630911995804e-01       5.627626278470e-01       4.804653659181e-03       8.482335036361e-07       9.999938448684e-01      -1.918117027111e-10       7.333703192247e-10      -9.089275591647e-14      -1.068693759374e-09      -5.727539751325e-14      -1.103025566491e-09      -8.563726488316e-13 
       2.715890833194e-05      -5.067005342890e-03      -3.807419061482e-03      -3.807420062759e-03      -5.066640819076e-03       2.450305254243e-07       5.841517827374e-11      -2.515490595359e-03       5.630888998909e-01       5.627606638305e-01       7.614840125518e-03       1.344354597156e-06       9.999902448631e-01      -3.038502237365e-10       1.161330544065e-09      -1.439529147282e-13      -2.683102722293e-09      -1.438333990182e-13      -2.769258685815e-09      -2.150034463186e-12 
       3.419103985567e-05      -8.021779641767e-03      -6.034323098180e-03      -6.034325612710e-03      -8.020864814306e-03       3.883451447473e-07       9.258126932476e-11      -3.986761495209e-03       5.630852651077e-01       5.627575606451e-01       1.206865122542e-02       2.130646076477e-06       9.999845400082e-01      -4.811905371129e-10       1.838117493011e-09      -2.278930120612e-13      -6.734332368538e-09      -3.611640599342e-13      -6.950431442862e-09      -5.396359744634e-12 
       4.304396892997e-05      -1.269138183672e-02      -9.563683589204e-03      -9.563689903020e-03      -1.268908702954e-02       6.154807674937e-07       1.467300223969e-10      -6.318534817701e-03       5.630795102292e-01       5.627526467966e-01       1.912737980604e-02       3.376815375744e-06       9.999755022759e-01      -7.616784841058e-10       2.907031913945e-09      -3.605414529238e-13      -1.689473796328e-08      -9.066794791298e-13      -1.743631510099e-08      -1.353801760392e-11 
       5.418914631042e-05      -2.005863432655e-02      -1.515723122651e-02      -1.515724707644e-02      -2.005288239176e-02       9.754587171018e-07       2.325479904385e-10      -1.001406143041e-02       5.630703974431e-01       5.627448634777e-01       3.031449415289e-02       5.351813647798e-06       9.999611870544e-01      -1.204777328852e-09       4.591828824519e-09      -5.698039608771e-13      -4.235365560472e-08      -2.275362585070e-12      -4.370911694106e-08      -3.393830401261e-11 
       6.822009333362e-05      -3.165097862924e-02      -2.402212616393e-02      -2.402216593822e-02      -3.163657942750e-02       1.545966730731e-06       3.685551222873e-10      -1.587086298362e-02       5.630559741650e-01       5.627325388093e-01       4.804433187645e-02       8.481857081866e-06       9.999385199853e-01      -1.903425879674e-09       7.238753690355e-09      -8.990337864979e-13      -1.060540113426e-07      -5.707031793659e-12      -1.094392843316e-07      -8.498052643052e-11 
       8.588400909266e-05      -4.981410762925e-02      -3.807133333974e-02      -3.807143309467e-02      -4.977813262315e-02       2.450114668651e-06       5.840989366149e-10      -2.515273263967e-02       5.630331570411e-01       5.627130266427e-01       7.614286618935e-02       1.344234607122e-05       9.999026473223e-01      -3.001677445893e-09       1.137575488848e-08      -1.414768010385e-12      -2.650732299826e-07      -1.430226024329e-11      -2.734995137477e-07      -2.123964936815e-10 
