# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.08122e-05 to 34.227 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.081215615135e-05      -1.289224897470e-03      -9.674290557689e-04      -9.674290902471e-04      -1.289204229622e-03       6.855471315310e-08       8.016491413595e-12      -3.020006759777e-04       5.006120415023e-01       5.004792592982e-01       1.934858180494e-03       2.366250051767e-07       9.999983368984e-01      -2.585759387023e-11       1.525127185140e-10      -2.728338702438e-14      -1.459723554343e-10      -2.245583041842e-15      -1.492005677385e-10      -5.801708651576e-14 
       1.361169813522e-05      -2.042651521226e-03      -1.533270483021e-03      -1.533270569622e-03      -2.042599619276e-03       1.086517023023e-07       1.270524464706e-11      -4.786383777768e-04       5.006114237998e-01       5.004787013919e-01       3.066541139243e-03       3.750250404420e-07       9.999973642595e-01      -4.097268187752e-11       2.416260740109e-10      -4.322596320538e-14      -3.665873879229e-10      -5.640160657952e-15      -3.746925448301e-10      -1.457008861201e-13 
       1.713611268010e-05      -3.235796581444e-03      -2.430066557181e-03      -2.430066774695e-03      -3.235666260752e-03       1.722011372796e-07       2.013643663866e-11      -7.585895214500e-04       5.006105613579e-01       5.004779337252e-01       4.860133549391e-03       5.943736927898e-07       9.999958228244e-01      -6.491512551847e-11       3.827247174636e-10      -6.847012784814e-14      -9.205129916045e-10      -1.416567527703e-14      -9.408576351878e-10      -3.658589613376e-13 
       2.157308771235e-05      -5.124406085153e-03      -3.851387760726e-03      -3.851388307034e-03      -5.124078938994e-03       2.729198149949e-07       3.191396962141e-11      -1.202280498221e-03       5.006091579078e-01       5.004766803646e-01       7.702776614067e-03       9.420165259805e-07       9.999933801635e-01      -1.028277969795e-10       6.060085228230e-10      -1.084214361357e-13      -2.310978806051e-09      -3.557564862103e-14      -2.362024125914e-09      -9.184982157192e-13 
       2.715890833194e-05      -8.111632904780e-03      -6.104017341949e-03      -6.104018713952e-03      -8.110812003662e-03       4.325468235689e-07       5.057984161961e-11      -1.905478859992e-03       5.006068349891e-01       5.004745950668e-01       1.220803742790e-02       1.492990113348e-06       9.999895088341e-01      -1.628311327703e-10       9.590302270953e-10      -1.715944719465e-13      -5.799964171771e-09      -8.933287821257e-14      -5.927948076066e-09      -2.305181973698e-12 
       3.419103985567e-05      -1.283098187239e-02      -9.674163837254e-03      -9.674167282615e-03      -1.282892315838e-02       6.855367398280e-07       8.016349772598e-11      -3.019962349337e-03       5.006035079426e-01       5.004716439994e-01       1.934833456523e-02       2.366214467963e-06       9.999833746882e-01      -2.577188053588e-10       1.516377806028e-09      -2.713521749520e-13      -1.454914933082e-08      -2.242844902468e-13      -1.486970477432e-08      -5.782476221812e-12 
       4.304396892997e-05      -2.027285665862e-02      -1.533238582364e-02      -1.533239447402e-02      -2.026769833434e-02       1.086492886946e-06       1.270492517755e-10      -4.786272026802e-03       5.005980332758e-01       5.004667635705e-01       3.066478894804e-02       3.750160087518e-06       9.999736583891e-01      -4.075764379503e-10       2.394320537129e-09      -4.285439396673e-13      -3.646752160646e-08      -5.629365800673e-13      -3.726906163983e-08      -1.449361685664e-11 
       5.418914631042e-05      -3.197294338010e-02      -2.429986686892e-02      -2.429988858170e-02      -3.196003747490e-02       1.721950845982e-06       2.013555533290e-10      -7.585615406618e-03       5.005893052960e-01       5.004589733127e-01       4.859977716340e-02       5.943510769767e-06       9.999582722663e-01      -6.437601923263e-10       3.772285628110e-09      -6.753926087358e-13      -9.129149726533e-08      -1.412267016949e-12      -9.329037003827e-08      -3.628204544382e-11 
       6.822009333362e-05      -5.028068661580e-02      -3.851187240451e-02      -3.851192688040e-02      -5.024847126362e-02       2.729048127121e-06       3.191199072256e-10      -1.202210279897e-02       5.005757136010e-01       5.004468576753e-01       7.702385376080e-02       9.419593814326e-06       9.999339193213e-01      -1.014777572776e-09       5.922619296007e-09      -1.060929710822e-12      -2.280821865838e-07      -3.540427574866e-12      -2.330457764788e-07      -9.064386317995e-11 
       8.588400909266e-05      -7.871133140690e-02      -6.103514546878e-02      -6.103528205305e-02      -7.863121151824e-02       4.325097739205e-06       5.057488032039e-10      -1.905302889825e-02       5.005540262120e-01       5.004274844169e-01       1.220705641061e-01       1.492846481235e-05       9.998954031313e-01      -1.594563549115e-09       9.247342496158e-09      -1.657842863708e-12      -5.680478498047e-07      -8.865423028272e-12      -5.802898277865e-07      -2.257403637806e-10 
