# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.03337e-05 to 32.7125 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.033368352207e-05      -1.326638992305e-03      -9.954939759331e-04      -9.954940082303e-04      -1.326618755473e-03       5.309917590672e-08       4.188957943496e-12      -3.107616546483e-04       4.600288911567e-01       4.598791712234e-01       1.990988016461e-03       2.337225321711e-07       9.999984176894e-01      -2.748006225682e-11       1.570048360351e-10      -2.808332517112e-14      -1.417993656460e-10      -2.083093693451e-15      -1.448165716353e-10      -5.632431347960e-14 
       1.300933678337e-05      -2.101943431724e-03      -1.577750340124e-03      -1.577750421247e-03      -2.101892612184e-03       8.415650173976e-08       6.639163167284e-12      -4.925235785435e-04       4.600282543369e-01       4.598786004291e-01       3.155500842494e-03       3.704249966428e-07       9.999974922933e-01      -4.354368147132e-11       2.487448380708e-10      -4.449365145414e-14      -3.561085089236e-10      -5.232041385270e-15      -3.636838702273e-10      -1.414501264400e-13 
       1.637778466717e-05      -3.329755091473e-03      -2.500562879132e-03      -2.500563082888e-03      -3.329627489524e-03       1.333788566320e-07       1.052226652711e-11      -7.805962349247e-04       4.600275768847e-01       4.598780275755e-01       5.001126165775e-03       5.870830583221e-07       9.999960257694e-01      -6.898877464127e-11       3.940053943436e-10      -7.047897512824e-14      -8.942039138317e-10      -1.314063262006e-14      -9.132185879764e-10      -3.551866462033e-13 
       2.061840930640e-05      -5.273286129009e-03      -3.963116715200e-03      -3.963117226953e-03      -5.272965810089e-03       2.113909062810e-07       1.667660917894e-11      -1.237158724068e-03       4.600262754516e-01       4.598768918537e-01       7.926234453905e-03       9.304618305113e-07       9.999937018014e-01      -1.092812958635e-10       6.238824153837e-10      -1.116044402294e-13      -2.244943613154e-09      -3.300114414214e-14      -2.292651588852e-09      -8.917108226248e-13 
       2.595703942660e-05      -8.347508905068e-03      -6.281097440346e-03      -6.281098725597e-03      -8.346705116472e-03       3.350307543465e-07       2.643042397776e-11      -1.960757618354e-03       4.600243912304e-01       4.598752699595e-01       1.256219745119e-02       1.474676830585e-06       9.999900189188e-01      -1.730522401368e-10       9.873467127084e-10      -1.766372252980e-13      -5.634289577837e-09      -8.286962447101e-14      -5.753907650587e-09      -2.237976041289e-12 
       3.267797654909e-05      -1.320460945443e-02      -9.954819284533e-03      -9.954822512026e-03      -1.320259370363e-02       5.309848663883e-07       4.188892937527e-11      -3.107573987645e-03       4.600213463269e-01       4.598726401222e-01       1.990964502405e-02       2.337190985316e-06       9.999841830025e-01      -2.739005925170e-10       1.561226856393e-09      -2.793394284455e-13      -1.413379110207e-08      -2.080555610307e-13      -1.443338545966e-08      -5.613984220630e-12 
       4.113913508366e-05      -2.086448413808e-02      -1.577719829180e-02      -1.577720639524e-02      -2.085943358998e-02       8.415472535528e-07       6.638906339970e-11      -4.925128126431e-03       4.600163298744e-01       4.598682797285e-01       3.155441279049e-02       3.704163556704e-06       9.999749393511e-01      -4.331787181193e-10       2.465326838799e-09      -4.411903226450e-13      -3.542734888918e-08      -5.222006606185e-13      -3.617645212088e-08      -1.407166028602e-11 
       5.179110257605e-05      -3.290927522577e-02      -2.500485745706e-02      -2.500487779738e-02      -3.289663934221e-02       1.333744799168e-06       1.052173052803e-10      -7.805690466798e-03       4.600085109023e-01       4.598614960688e-01       5.000975559476e-02       5.870615635174e-06       9.999603024049e-01      -6.842264762219e-10       3.884635701564e-09      -6.954042637292e-13      -8.869122539487e-08      -1.310063262132e-12      -9.055925515152e-08      -3.522720021080e-11 
       6.520113513783e-05      -5.176132287812e-02      -3.962923291695e-02      -3.962928395081e-02      -5.172978321800e-02       2.113797353390e-06       1.667556293518e-10      -1.237090566025e-02       4.599960208608e-01       4.598506357734e-01       7.925856790163e-02       9.304080183936e-06       9.999371367290e-01      -1.078635734164e-09       6.100212136487e-09      -1.092566970267e-12      -2.216002388879e-07      -3.284188850752e-12      -2.262385869189e-07      -8.801427018857e-11 
       8.208336590284e-05      -8.104957536563e-02      -6.280610408942e-02      -6.280623204819e-02      -8.097114215413e-02       3.350028847470e-06       2.642768878946e-10      -1.960586180160e-02       4.599764371594e-01       4.598336073664e-01       1.256124640964e-01       1.474542136096e-05       9.999005022409e-01      -1.695081454348e-09       9.527628527386e-09      -1.707786066231e-12      -5.519619338821e-07      -8.223618669396e-12      -5.634004862052e-07      -2.192143182983e-10 
       1.033368352207e-04      -1.260122799062e-01      -9.953595833382e-02      -9.953627883018e-02      -1.258183780591e-01       5.309157024181e-06       4.188231199215e-10      -3.107143854783e-02       4.599454446515e-01       4.598065959639e-01       1.990725576604e-01       2.336854057195e-05       9.998426412357e-01      -2.650656918443e-09       1.475279342557e-08      -2.647758215909e-12      -1.368071172162e-06      -2.055438213538e-11      -1.395971105075e-06      -5.432903052968e-10 
       1.300933678337e-04      -1.937196447786e-01      -1.577413220735e-01      -1.577421234756e-01      -1.932447607091e-01       8.413740658842e-06       6.637173566041e-10      -4.924051960636e-02       4.598967473822e-01       4.597640387394e-01       3.154842469512e-01       3.703319592909e-05       9.997514365261e-01      -4.112518198685e-09       2.253060070603e-08      -4.052072409821e-12      -3.364502845291e-06      -5.122636630493e-11      -3.431353781171e-06      -1.335938344234e-09 
       1.637778466717e-04      -2.925027772794e-01      -2.499717983988e-01      -2.499737970428e-01      -2.913570372974e-01       1.333311551913e-05       1.051741569590e-09      -7.803002814831e-02       4.598204764676e-01       4.596970854027e-01       4.999475940857e-01       5.868507932016e-05       9.996081185336e-01      -6.301865466127e-09       3.365547874361e-08      -6.073509311312e-12      -8.172850599966e-06      -1.270912114980e-10      -8.328423471012e-06      -3.244501268749e-09 
       2.061840930640e-04      -4.291689504884e-01      -3.961004755960e-01      -3.961054393856e-01      -4.264703601566e-01       2.112717700055e-05       1.666457456506e-09      -1.236421672758e-01       4.597018285932e-01       4.595922127287e-01       7.922108787713e-01       9.298830665614e-05       9.993839859919e-01      -9.469126217423e-09       4.850486888139e-08      -8.803487395904e-12      -1.946965049400e-05      -3.130783365432e-10      -1.981435511348e-05      -7.726612284531e-09 
       2.595703942660e-04      -6.014111255660e-01      -6.275830805443e-01      -6.275953288696e-01      -5.952972643926e-01       3.347342012032e-05       2.640064623584e-09      -1.958929994054e-01       4.595191969925e-01       4.594290992565e-01       1.255190657739e+00       1.473241351624e-04       9.990360092488e-01      -1.379519842621e-08       6.592164132038e-08      -1.208449346859e-11      -4.497806751366e-05      -7.627965613435e-10      -4.567873265095e-05      -1.784053332082e-08 
       3.267797654909e-04      -7.827500042386e-01      -9.941743290239e-01      -9.942042482372e-01      -7.697524921575e-01       5.302499387015e-05       4.181618076302e-09      -3.103074035143e-01       4.592421516657e-01       4.591778274957e-01       1.988408496474e+00       2.333653790148e-04       9.985015345518e-01      -1.914862351283e-08       8.120139145862e-08      -1.516331502767e-11      -9.902740989959e-05      -1.827360847900e-09      -1.002329933458e-04      -3.924809764228e-08 
       4.113913508366e-04      -9.045137268726e-01      -1.574494088552e+00      -1.574566044073e+00      -8.796768483936e-01       8.397369262197e-05       6.621288883875e-09      -4.914157410033e-01       4.588306888954e-01       4.587965220830e-01       3.149132088145e+00       3.695529198435e-04       9.976929840549e-01      -2.467082694804e-08       8.425347429613e-08      -1.634687783599e-11      -2.024457305847e-04      -4.267877286689e-09      -2.038140542381e-04      -8.014324515975e-08 
       5.179110257605e-04      -8.665249152121e-01      -2.492599557503e+00      -2.492768581169e+00      -8.271570755805e-01       1.329328705972e-04       1.047986716337e-08      -7.779285704382e-01       4.582357359899e-01       4.582298025292e-01       4.985537162338e+00       5.849817378777e-04       9.964938602478e-01      -2.847650403393e-08       6.322944707953e-08      -1.352193794224e-11      -3.709016890887e-04      -9.607110072126e-09      -3.703249230273e-04      -1.466135817719e-07 
       6.520113513783e-04      -6.451033432383e-01      -3.943881398272e+00      -3.944264876433e+00      -6.017415680968e-01       2.103170570147e-04       1.657816906820e-08      -1.230831563051e+00       4.573988266084e-01       4.574089231277e-01       7.888529752866e+00       9.254813171399e-04       9.947552767504e-01      -2.853158823931e-08       2.302129904918e-08      -7.146568626178e-12      -5.895075282575e-04      -2.056109875569e-08      -5.821995882870e-04      -2.328212980094e-07 
       8.208336590284e-04      -4.568709005532e-01      -6.235350039563e+00      -6.236178221225e+00      -4.399327436518e-01       3.324883906675e-04       2.620701500361e-08      -1.945976505430e+00       4.562426350463e-01       4.562511533886e-01       1.247235644245e+01       1.463085813756e-03       9.922850060025e-01      -2.573161463145e-08       5.014309139115e-09      -3.749285835027e-12      -8.397446599800e-04      -4.131597623848e-08      -8.248947110894e-04      -3.327995561958e-07 
       1.033368352207e-03      -4.889814161157e-01      -9.847925724124e+00      -9.849599751899e+00      -5.055540884320e-01       5.250780850487e-04       4.139064064901e-08      -3.073494053407e+00       4.546443780042e-01       4.546459641077e-01       1.969919950380e+01       2.310660143390e-03       9.888189790236e-01      -2.481898209318e-08       2.554180890943e-08      -6.528640352743e-12      -1.270378905467e-03      -7.742774177341e-08      -1.266683216328e-03      -5.087773497151e-07 
       1.300933678337e-03      -3.485150804903e-01      -1.553183404465e+01      -1.553495025960e+01      -3.375691542951e-01       8.280719692424e-04       6.528565137750e-08      -4.847502111245e+00       4.524254244157e-01       4.524281314693e-01       3.106990051919e+01       3.644227716913e-03       9.839981246300e-01      -2.515706799415e-08       3.013007939917e-09      -2.769867582362e-12      -2.029320702175e-03      -1.350356717493e-07      -2.041744336165e-03      -8.174175464124e-07 
       1.637778466717e-03      -2.872924865038e-01      -2.445084206260e+01      -2.445614225951e+01      -2.689314188448e-01       1.303493131266e-03       1.027846764546e-07      -7.631214170856e+00       4.493814523002e-01       4.493826078292e-01       4.891228451902e+01       5.736784524668e-03       9.773801967228e-01      -2.377419641513e-08       5.167616721210e-09      -2.579036536304e-12      -3.046221973761e-03      -2.185950469363e-07      -3.033825061522e-03      -1.224516218790e-06 
       2.061840930640e-03      -1.104016752657e-01      -3.839698446181e+01      -3.840540289945e+01      -1.148363171123e-01       2.046843812062e-03       1.614230761308e-07      -1.198386098687e+01       4.452604984817e-01       4.452618129359e-01       7.681080579889e+01       9.008735166499e-03       9.684176915906e-01      -2.340413586542e-08      -1.668487518829e-08       1.209558305268e-12      -4.747870454278e-03      -3.345929832185e-07      -4.749853829602e-03      -1.911008458453e-06 
       2.595703942660e-03      -8.946247733226e-02      -6.010336314283e+01      -6.011688052634e+01      -6.910168249737e-02       3.203819024365e-03       2.526941715142e-07      -1.875859441753e+01       4.397594481802e-01       4.397600438558e-01       1.202337610527e+02       1.410138373496e-02       9.564525393270e-01      -2.287588825578e-08      -1.193257994724e-08       8.572455393444e-13      -7.366264454616e-03      -5.110276842302e-07      -7.356539522359e-03      -2.961606275339e-06 
       3.267797654909e-03      -1.442548806734e-02      -9.368935739333e+01      -9.371290794879e+01      -3.616572196673e-02       4.994074165542e-03       3.939275957843e-07      -2.924161489044e+01       4.325284141310e-01       4.325289179163e-01       1.874258158976e+02       2.198160413596e-02       9.407252002500e-01      -2.209261178658e-08      -2.166974646710e-08       2.427935745563e-12      -1.131714930452e-02      -8.117126326547e-07      -1.118977670604e-02      -4.536172105562e-06 
       4.113913508366e-03       6.799066129117e-02      -1.452759966227e+02      -1.453182671366e+02      -2.633793426605e-01       7.743963929941e-03       6.108700994055e-07      -4.534396752434e+01       4.231865383444e-01       4.231868717312e-01       2.906365342732e+02       3.408594412452e-02       9.204068385080e-01      -2.128314669857e-08      -1.988350092284e-08       1.905544412300e-12      -1.725561162071e-02      -1.278434574474e-06      -1.712804297678e-02      -6.933420706925e-06 
       5.179110257605e-03       2.840237608185e-01      -2.237843442983e+02      -2.238623096639e+02       2.878478488646e-01       1.192904803931e-02       9.410525455568e-07      -6.985157598327e+01       4.113281803867e-01       4.113281803867e-01       4.477246193279e+02       5.250875828710e-02       8.946160373177e-01      -2.046961546131e-08      -1.884624648571e-08       4.246862311025e-12      -2.625576796746e-02      -1.985519299641e-06      -2.625437914355e-02      -1.058682699390e-05 
       6.520113513783e-03       2.738017630764e-01      -3.418926944159e+02      -3.420448395801e+02       2.774883154075e-01       1.822631201722e-02       1.437902930155e-06      -1.067263962140e+02       3.965367203393e-01       3.965367203393e-01       6.840896791603e+02       8.022784004187e-02       8.624441230783e-01      -1.969491947242e-08      -1.816793500962e-08       4.094009834799e-12      -4.011525889142e-02      -3.110451037827e-06      -4.011392002094e-02      -1.618724768692e-05 
       8.208336590284e-03       2.612820696248e-01      -5.170073407950e+02      -5.173166914895e+02       2.647999731649e-01       2.756490295288e-02       2.174740270712e-06      -1.614117101871e+02       3.783957955789e-01       3.783957955789e-01       1.034633382979e+03       1.213360267472e-01       8.229907378959e-01      -1.873304269942e-08      -1.733714797803e-08       3.906798119424e-12      -6.066929099516e-02      -4.864251440335e-06      -6.066801337360e-02      -2.450605520560e-05 
       1.033368352207e-02       2.461628736647e-01      -7.718252541818e+02      -7.724769103871e+02       2.494771971902e-01       4.115898933165e-02       3.247264205022e-06      -2.410169438678e+02       3.564994397088e-01       3.564994397088e-01       1.544953820774e+03       1.811767745635e-01       7.753676700722e-01      -1.755762784374e-08      -1.633385290595e-08       3.680712992516e-12      -9.058959096583e-02      -7.634846766586e-06      -9.058838728177e-02      -3.664930979111e-05 
       1.300933678337e-02       2.281817789315e-01      -1.133529105454e+03      -1.134930058998e+03       2.312539809901e-01       6.046732736556e-02       4.770569182256e-06      -3.540828729282e+02       3.304579415511e-01       3.304579415511e-01       2.269860117996e+03       2.661706172960e-01       7.187290758713e-01      -1.613922738550e-08      -1.514063367886e-08       3.411829861430e-12      -1.330864243966e-01      -1.204742622517e-05      -1.330853086480e-01      -5.397061902745e-05 
       1.637778466716e-02       2.071216800267e-01      -1.629894171704e+03      -1.632911778599e+03       2.099103507010e-01       8.699087181039e-02       6.862571649547e-06      -5.093980955243e+02       2.999639146053e-01       2.999639146053e-01       3.265823557198e+03       3.829232818383e-01       6.524052391305e-01      -1.445326299152e-08      -1.374307817689e-08       3.096901061502e-12      -1.914626536911e-01      -1.918628470891e-05      -1.914616409191e-01      -7.793084377042e-05 
       2.061840919132e-02       1.829821984401e-01      -2.280283599879e+03      -2.286635957142e+03       1.854457692949e-01       1.217960866981e-01       9.608381708661e-06      -7.132292071566e+02       2.649972720721e-01       2.649972720721e-01       4.573271914283e+03       5.361493537157e-01       5.763558834346e-01      -1.248768145355e-08      -1.214116605425e-08       2.735922007960e-12      -2.680755715583e-01      -3.068496914757e-05      -2.680746768578e-01      -1.097055623826e-04 
       2.595694349972e-02       1.562821270883e-01      -3.083233834384e+03      -3.095883829531e+03       1.583861962434e-01       1.648657483285e-01       1.300453784548e-05      -9.654478501925e+02       2.263316001077e-01       2.263316001077e-01       6.191767659063e+03       7.257480724952e-01       4.922596904414e-01      -1.027092630060e-08      -1.036934968399e-08       2.336656288357e-12      -3.628748003809e-01      -4.851799350152e-05      -3.628740362476e-01      -1.495803995892e-04 
       3.266367986133e-02       1.287302019733e-01      -4.016327235028e+03      -4.039027402479e+03       1.304632831429e-01       2.150318596515e-01       1.696015141385e-05      -1.259266972469e+03       1.864286018603e-01       1.864286018603e-01       8.078054804959e+03       9.466226942446e-01       4.054729912756e-01      -7.911586764088e-09      -8.541070117038e-09       1.924667004827e-12      -4.733119765193e-01      -7.310201372048e-05      -4.733113471223e-01      -1.966220197276e-04 
       4.063080522947e-02       1.045521240060e-01      -5.043131904820e+03      -5.076773488874e+03       1.059597202031e-01       2.702206312687e-01       2.130983434966e-05      -1.582563416855e+03       1.514180764124e-01       1.514180764124e-01       1.015354697775e+04       1.189654503235e+00       3.293260634962e-01      -5.702238043946e-09      -6.936798929129e-09       1.563156353368e-12      -5.948277628064e-01      -9.751425429405e-05      -5.948272516175e-01      -2.479747129754e-04 
       4.748517185810e-02       9.021307019633e-02      -5.944771561964e+03      -5.983159648806e+03       9.142767219597e-02       3.184481785424e-01       2.511089829040e-05      -1.865168566541e+03       1.306568404220e-01       1.306568404220e-01       1.196631929761e+04       1.402096284655e+00       2.841705854482e-01      -4.226553766262e-09      -5.985476761208e-09       1.348782936166e-12      -7.010485834286e-01      -1.083251861251e-04      -7.010481423277e-01      -2.912355350180e-04 
       5.243353926368e-02       8.265857867210e-02      -6.645359223143e+03      -6.683712066119e+03       8.377151604264e-02       3.557444846506e-01       2.805059265909e-05      -2.083774934921e+03       1.197194535818e-01       1.197194535818e-01       1.336742413224e+04       1.566428838523e+00       2.603817753478e-01      -3.337224841692e-09      -5.484319328121e-09       1.235850813789e-12      -7.832148234429e-01      -1.098038957403e-04      -7.832144192615e-01      -3.236350054270e-04 
       5.649202604874e-02       7.767171430838e-02      -7.253108110497e+03      -7.289727205667e+03       7.871754731372e-02       3.880166911631e-01       3.059342866640e-05      -2.272963307986e+03       1.124999765608e-01       1.124999765608e-01       1.457945441133e+04       1.708647465064e+00       2.446793306637e-01      -2.685047627275e-09      -5.153506717285e-09       1.161304637709e-12      -8.543241123447e-01      -1.084129495302e-04      -8.543237325320e-01      -3.512615340820e-04 
       6.010526863424e-02       7.383691343269e-02      -7.809809260557e+03      -7.844257212394e+03       7.483116836982e-02       4.175531637035e-01       3.291891414800e-05      -2.446107060272e+03       1.069514200709e-01       1.069514200709e-01       1.568851442479e+04       1.838797598881e+00       2.326106240148e-01      -2.147694464578e-09      -4.899114797228e-09       1.103979299300e-12      -9.193991605220e-01      -1.066482906112e-04      -9.193987994404e-01      -3.764676649020e-04 
       6.346961738305e-02       7.058620171566e-02      -8.328973817225e+03      -8.361499248124e+03       7.153671959525e-02       4.450966370072e-01       3.508751544466e-05      -2.607603243343e+03       1.022463423696e-01       1.022463423696e-01       1.672299849625e+04       1.960196623961e+00       2.223768572312e-01      -1.676554668037e-09      -4.683458885858e-09       1.055382834066e-12      -9.800986571785e-01      -1.057896610237e-04      -9.800983119803e-01      -4.001007360867e-04 
       6.668822278042e-02       6.763843323252e-02      -8.813914112356e+03      -8.845232195341e+03       6.854927900344e-02       4.708436442825e-01       3.711524797391e-05      -2.758608519928e+03       9.797868959977e-02       9.797868959977e-02       1.769046439068e+04       2.073712402895e+00       2.130946922028e-01      -1.248717948423e-09      -4.487886440090e-09       1.011312029323e-12      -1.036856532238e+00      -1.066774474484e-04      -1.036856201448e+00      -4.224606077031e-04 
       6.982260447445e-02       6.483966245668e-02      -9.263853287838e+03      -9.295017941573e+03       6.571284535938e-02       4.947789653436e-01       3.899773478125e-05      -2.898969825655e+03       9.392759972191e-02       9.392759972191e-02       1.859003588315e+04       2.179223675185e+00       2.042834045950e-01      -8.522441313364e-10      -4.302185246691e-09       9.694656383209e-13      -1.089612154705e+00      -1.098587253755e-04      -1.089611837593e+00      -4.436081435846e-04 
       7.291301036319e-02       6.210727816990e-02      -9.676757281029e+03      -9.709051676118e+03       6.294368138597e-02       5.167906300563e-01       4.072904077239e-05      -3.028112909114e+03       8.997163292639e-02       8.997163292639e-02       1.941810335224e+04       2.276305733404e+00       1.956791804997e-01      -4.809345664401e-10      -4.120876084622e-09       9.286089591082e-13      -1.138153170457e+00      -1.156531081412e-04      -1.138152866702e+00      -4.635096269193e-04 
