# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.07343e-05 to 33.9798 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.073428191381e-05      -1.294929708501e-03      -9.717085298424e-04      -9.717085640744e-04      -1.294909068620e-03       6.634658790740e-08       7.371386839408e-12      -3.033365921594e-04       4.953047089811e-01       4.951693810145e-01       1.943417128149e-03       2.357095690340e-07       9.999983484612e-01      -2.611833786924e-11       1.531959618397e-10      -2.740515864324e-14      -1.453391890661e-10      -2.224370354912e-15      -1.485398333988e-10      -5.776148698493e-14 
       1.351366027865e-05      -2.051691738141e-03      -1.540052820575e-03      -1.540052906559e-03      -2.051639906191e-03       1.051520729033e-07       1.168282298977e-11      -4.807556084600e-04       4.953040634019e-01       4.951687962346e-01       3.080105813118e-03       3.735742009588e-07       9.999973825769e-01      -4.138586443975e-11       2.427087517603e-10      -4.341892643808e-14      -3.649974110513e-10      -5.586975490456e-15      -3.730334005624e-10      -1.450590593485e-13 
       1.701269033115e-05      -3.250121911379e-03      -2.440816017525e-03      -2.440816233488e-03      -3.249991767673e-03       1.666545216362e-07       1.851597426631e-11      -7.619451616561e-04       4.953031824477e-01       4.951680115738e-01       4.881632466976e-03       5.920743119501e-07       9.999958518772e-01      -6.556979247288e-11       3.844403123595e-10      -6.877589702159e-14      -9.165212050916e-10      -1.403195358643e-14      -9.366920598607e-10      -3.642475426188e-13 
       2.141770818087e-05      -5.147103487220e-03      -3.868424532416e-03      -3.868425074830e-03      -5.146776783828e-03       2.641291372779e-07       2.934582619844e-11      -1.207598836405e-03       4.953018819542e-01       4.951668636189e-01       7.736850149660e-03       9.383721185643e-07       9.999934262001e-01      -1.038649154357e-10       6.087265936752e-10      -1.089058855771e-13      -2.300959604998e-09      -3.523967353525e-14      -2.351569022626e-09      -9.144536240867e-13 
       2.696329709129e-05      -8.147589292104e-03      -6.131019080549e-03      -6.131020442796e-03      -8.146769487480e-03       4.186150459534e-07       4.650968343811e-11      -1.913907941378e-03       4.952996820232e-01       4.951649051970e-01       1.226204088559e-02       1.487213893596e-06       9.999895818537e-01      -1.644736999863e-10       9.633356446093e-10      -1.723618659757e-13      -5.774826142876e-09      -8.849075612325e-14      -5.901719227196e-09      -2.295034738159e-12 
       3.394477989398e-05      -1.288792649322e-02      -9.716958840211e-03      -9.716962261013e-03      -1.288587056662e-02       6.634550782871e-07       7.371164857643e-11      -3.033321577757e-03       4.952960159676e-01       4.951616212225e-01       1.943392452203e-02       2.357061731911e-06       9.999834904080e-01      -2.603192651524e-10       1.523195522921e-09      -2.725674104631e-13      -1.448613391539e-08      -2.221673817593e-13      -1.480395181245e-08      -5.757037932196e-12 
       4.273394600629e-05      -2.036300136768e-02      -1.540021165132e-02      -1.540022024007e-02      -2.035785003767e-02       1.051496932110e-06       1.168249111576e-10      -4.807445060821e-03       4.952907939876e-01       4.951570031589e-01       3.080044048013e-02       3.735653023732e-06       9.999738417890e-01      -4.116907037107e-10       2.405110802590e-09      -4.304674125823e-13      -3.630972657905e-08      -5.576198157874e-13      -3.710441815975e-08      -1.442991626406e-11 
       5.379885057356e-05      -3.211554673761e-02      -2.440736485618e-02      -2.440738641436e-02      -3.210265829126e-02       1.666487506238e-06       1.851524294469e-10      -7.619172768906e-03       4.952823066477e-01       4.951494688357e-01       4.881477282871e-02       5.920518088676e-06       9.999585629836e-01      -6.502628452420e-10       3.789349021153e-09      -6.784347049694e-13      -9.089706602354e-08      -1.398942860749e-12      -9.287887056733e-08      -3.612281949914e-11 
       6.772874011237e-05      -5.050602999746e-02      -3.868224896448e-02      -3.868230305292e-02      -5.047385847115e-02       2.641146356856e-06       2.934389476073e-10      -1.207528870033e-02       4.952687776834e-01       4.951374399895e-01       7.736460610584e-02       9.383157507674e-06       9.999343801461e-01      -1.025038626168e-09       5.949568183359e-09      -1.065735124882e-12      -2.270991559584e-07      -3.507027714027e-12      -2.320203178169e-07      -9.024701650027e-11 
       8.526543203626e-05      -7.906680130583e-02      -6.130518242685e-02      -6.130531803923e-02      -7.898679155316e-02       4.185788921665e-06       4.650501033749e-10      -1.913732521731e-02       4.952474188952e-01       4.951184330859e-01       1.226106360785e-01       1.487072196960e-05       9.998961337617e-01      -1.610713950449e-09       9.289816039789e-09      -1.665418854492e-12      -5.656091597019e-07      -8.781694752737e-12      -5.777463057648e-07      -2.247558046271e-10 
