# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=1.07343e-05 to 33.9798 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.073428191381e-05      -1.003916150545e-03      -7.532252210280e-04      -7.532252503737e-04      -1.003902753647e-03       5.009486438570e-08       9.378573304386e-12      -3.996723101862e-04       5.414206165948e-01       5.411854112786e-01       1.506450500747e-03       2.280460844222e-07       9.999984089235e-01      -3.865353364460e-11       1.670867262654e-10      -2.300489253241e-14      -9.518633471494e-11      -3.000606744714e-15      -9.778307562193e-11      -5.697935537445e-14 
       1.351366027865e-05      -1.590742576931e-03      -1.193780551453e-03      -1.193780625163e-03      -1.590708931535e-03       7.939496930059e-08       1.486405372492e-11      -6.334373347654e-04       5.414200748829e-01       5.411849466620e-01       2.387561250327e-03       3.614283219834e-07       9.999974783856e-01      -6.125239816277e-11       2.647426757586e-10      -3.645149291272e-14      -2.390593294532e-10      -7.536732317996e-15      -2.455800023790e-10      -1.431028350422e-13 
       1.701269033115e-05      -2.520259869437e-03      -1.892012247448e-03      -1.892012432586e-03      -2.520175380338e-03       1.258323384660e-07       2.355785721029e-11      -1.003929053398e-03       5.414191362290e-01       5.411841301406e-01       3.784024865172e-03       5.728244708352e-07       9.999960036788e-01      -9.705349208390e-11       4.194082308686e-10      -5.774961409538e-14      -6.003389807581e-10      -1.892920267006e-14      -6.167099945331e-10      -3.593671552091e-13 
       2.141770818087e-05      -3.992090132251e-03      -2.998631357221e-03      -2.998631822221e-03      -3.991877998583e-03       1.994304167078e-07       3.733657693477e-11      -1.591116697574e-03       5.414177114919e-01       5.411828989182e-01       5.997263644441e-03       9.078634301197e-07       9.999936666786e-01      -1.537573311465e-10       6.642636896223e-10      -9.147146053285e-14      -1.507382224554e-09      -4.753998338404e-14      -1.548472459410e-09      -9.023276173567e-13 
       2.696329709129e-05      -6.321381883245e-03      -4.752495251899e-03      -4.752496419745e-03      -6.320849421370e-03       3.160749850603e-07       5.917433940361e-11      -2.521740829226e-03       5.414154707573e-01       5.411809646673e-01       9.504992839490e-03       1.438861054450e-06       9.999899627061e-01      -2.435352030878e-10       1.051648481577e-09      -1.448331530512e-13      -3.783981395956e-09      -1.193838028342e-13      -3.887065556328e-09      -2.265104206296e-12 
       3.394477989398e-05      -1.000452664852e-02      -7.532159195358e-03      -7.532162128073e-03      -1.000319072955e-02       5.009421806690e-07       9.378420031198e-11      -3.996666750638e-03       5.414118316384e-01       5.411778106153e-01       1.506432425615e-02       2.280427678938e-06       9.999840933103e-01      -3.855865499124e-10       1.663894260766e-09      -2.291954665094e-13      -9.495421491812e-09      -2.997500579498e-13      -9.753840168149e-09      -5.683956371377e-12 
       4.273394600629e-05      -1.582052752055e-02      -1.193757207248e-02      -1.193757943610e-02      -1.581717783898e-02       7.939332433292e-07       1.486366243480e-10      -6.334231929016e-03       5.414061534660e-01       5.411728996494e-01       2.387515887219e-02       3.614199957508e-06       9.999747955655e-01      -6.101403219044e-10       2.629933706735e-09      -3.623737216342e-13      -2.381360046870e-08      -7.524331931487e-13      -2.446069430544e-08      -1.425468144813e-11 
       5.379885057356e-05      -2.498471895783e-02      -1.891953617434e-02      -1.891955465865e-02      -2.497632862047e-02       1.258282857351e-06       2.355697310966e-10      -1.003893543872e-02       5.413971522538e-01       5.411651104682e-01       3.783910931730e-02       5.728034821698e-06       9.999600701962e-01      -9.645641027082e-10       4.150230232772e-09      -5.721279126779e-13      -5.966681030741e-08      -1.888038562549e-12      -6.128422275086e-08      -3.571568516895e-11 
       6.772874011237e-05      -3.937519478273e-02      -2.998484059624e-02      -2.998488697761e-02      -3.935421327261e-02       1.994202145664e-06       3.733434599498e-10      -1.591027523762e-02       5.413828812335e-01       5.411527505653e-01       5.996977395523e-02       9.078107889161e-06       9.999367578566e-01      -1.522619998760e-09       6.532837887677e-09      -9.012709262443e-13      -1.492801614259e-07      -4.734534743838e-12      -1.533111112920e-07      -8.935485603408e-11 
       8.526543203626e-05      -6.184934602492e-02      -4.752125516859e-02      -4.752137147764e-02      -6.179701531494e-02       3.160492984270e-06       5.916869225224e-10      -2.521517114087e-02       5.413603379354e-01       5.411332118123e-01       9.504274295527e-02       1.438729023112e-05       9.998998745617e-01      -2.397911133734e-09       1.024207663402e-08      -1.414723861063e-12      -3.726142976383e-07      -1.186089763376e-11      -3.826138981091e-07      -2.230281115852e-10 
       1.073428191381e-04      -9.664271095264e-02      -7.531231556904e-02      -7.531260695031e-02      -9.651273153342e-02       5.008781662289e-06       9.377027487899e-10      -3.996105943880e-02       5.413247175856e-01       5.411022926692e-01       1.506252139006e-01       2.280096353125e-05       9.998415788710e-01      -3.762376618837e-09       1.595516524309e-08      -2.208173709921e-12      -9.266460032296e-07      -2.966780886272e-11      -9.512694066178e-07      -5.546113242182e-10 
       1.351366027865e-04      -1.497563557717e-01      -1.193524602010e-01      -1.193531890463e-01      -1.494356376455e-01       7.937726061604e-06       1.486014959469e-09      -6.332827610805e-02       5.412685890622e-01       5.410534646442e-01       2.387063780926e-01       3.613370218900e-05       9.997495858753e-01      -5.868647700849e-09       2.460344278842e-08      -3.415801249275e-12      -2.291023227416e-06      -7.402627802884e-11      -2.350941095897e-06      -1.371085147504e-09 
       1.701269033115e-04      -2.290080849362e-01      -1.891370951047e-01      -1.891389137413e-01      -2.282250062594e-01       1.257880450780e-05       2.354815453701e-09      -1.003542513563e-01       5.411804177208e-01       5.409764941476e-01       3.782778274825e-01       5.725959955564e-05       9.996047772727e-01      -9.069264070510e-09       3.732724957134e-08      -5.208806156422e-12      -5.612115579045e-06      -1.839934458035e-10      -5.755143074336e-06      -3.358136240852e-09 
       2.141770818087e-04      -3.428955270529e-01      -2.997026761626e-01      -2.997071966468e-01      -3.410153291846e-01       1.993195987774e-05       3.731238000979e-09      -1.590152462971e-01       5.410426153368e-01       5.408555470518e-01       5.994143932937e-01       9.072931608567e-05       9.993777083661e-01      -1.381066216926e-08       5.516990273972e-08      -7.763596993941e-12      -1.354779634085e-05      -4.545469878529e-10      -1.387862565589e-05      -8.104767693188e-09 
       2.696329709129e-04      -4.964425867805e-01      -4.748489675468e-01      -4.748601357964e-01      -4.920479663560e-01       3.157982020688e-05       5.911404204947e-09      -2.519344961954e-01       5.408288922314e-01       5.406664061012e-01       9.497202715927e-01       1.437442779837e-04       9.990237565221e-01      -2.054795833433e-08       7.815811276106e-08      -1.115539650827e-11      -3.195800756838e-05      -1.112286046391e-09      -3.268379829669e-05      -1.911148455361e-08 
       3.394477989398e-04      -6.811223213731e-01      -7.522194668891e-01      -7.522467986459e-01      -6.712867192138e-01       5.002541651188e-05       9.363533234904e-09      -3.990748263707e-01       5.405012749032e-01       5.403728477528e-01       1.504493597292e+00       2.276918848913e-04       9.984769320251e-01      -2.947563587185e-08       1.032733380082e-07      -1.511020734882e-11      -7.269745024444e-05      -2.681879578640e-09      -7.414845663509e-05      -4.344985981648e-08 
       4.273394600629e-04      -8.574731250023e-01      -1.191291377592e+00      -1.191357287380e+00      -8.369653092867e-01       7.922305764794e-05       1.482711572466e-08      -6.319735256545e-01       5.400074754539e-01       5.399223512867e-01       2.382714574760e+00       3.605589586303e-04       9.976430929140e-01      -3.994413995788e-08       1.213554665524e-07      -1.859727598405e-11      -1.562731917319e-04      -6.321775895134e-09      -1.586968401606e-04      -9.332055107551e-08 
       5.379885057356e-04      -9.420218889794e-01      -1.885898986897e+00      -1.886054371715e+00      -9.040247455423e-01       1.254102869414e-04       2.346836103294e-08      -1.000384322435e+00       5.392801831255e-01       5.392424176313e-01       3.772108743430e+00       5.707147257309e-04       9.963943336895e-01      -4.964171990438e-08       1.160940879016e-07      -1.958949445545e-11      -3.081932389724e-04      -1.440571967966e-08      -3.107604965452e-04      -1.838100209508e-07 
       6.772874011237e-04      -8.459823734465e-01      -2.983781042326e+00      -2.984135104812e+00      -7.886288828681e-01       1.984055931894e-04       3.712303031493e-08      -1.582659401694e+00       5.382384981316e-01       5.382394179236e-01       5.968270209624e+00       9.028215962283e-04       9.945661598856e-01      -5.453975841533e-08       7.566531965215e-08      -1.621147082605e-11      -5.374570305660e-04      -3.126516181448e-08      -5.359567666584e-04      -3.200602618757e-07 
       8.526543203626e-04      -6.259359674674e-01      -4.716944796638e+00      -4.717712528469e+00      -5.673116765581e-01       3.136237945113e-04       5.867475895209e-08      -2.501895489616e+00       5.367856552177e-01       5.368009409260e-01       9.435425056939e+00       1.427034193636e-03       9.919534876163e-01      -5.208503694698e-08       2.613946212813e-08      -1.060568732909e-11      -8.138097449510e-04      -6.354860342694e-08      -8.002298087649e-04      -4.844214427195e-07 
       1.073428191381e-03      -5.620733234490e-01      -7.448555732317e+00      -7.450110027933e+00      -5.403991487072e-01       4.951885248318e-04       9.264068514861e-08      -3.950818564945e+00       5.347874698037e-01       5.347935141180e-01       1.490022005587e+01       2.253215163514e-03       9.882904618742e-01      -4.739036675312e-08       3.281949301323e-08      -1.012662147071e-11      -1.167903771707e-03      -1.193632066657e-07      -1.144164132050e-03      -6.985303751197e-07 
       1.351366027865e-03      -6.189811253618e-01      -1.174469684449e+01      -1.174758161142e+01      -6.306254929063e-01       7.806987025467e-04       1.460651039113e-07      -6.229688607002e+00       5.320360929846e-01       5.320362821880e-01       2.349516322284e+01       3.552616235343e-03       9.832113534441e-01      -4.815043358840e-08       5.732442118598e-08      -1.229369658704e-11      -1.863236056452e-03      -2.065544241549e-07      -1.858247142068e-03      -1.124801837465e-06 
       1.701269033115e-03      -4.599124210574e-01      -1.848262369912e+01      -1.848750159022e+01      -4.459223057692e-01       1.228422379483e-03       2.298603252829e-07      -9.803686258100e+00       5.282639008356e-01       5.282667848814e-01       3.697500318044e+01       5.590501641582e-03       9.762465034593e-01      -4.705056832725e-08       1.984162934781e-08      -8.010191158614e-12      -2.873845223869e-03      -3.310764488646e-07      -2.887031017146e-03      -1.741832589469e-06 
       2.141770818087e-03      -5.491465552585e-01      -2.901121462514e+01      -2.901896900273e+01      -5.220917395857e-01       1.927959877639e-03       3.608014369346e-07      -1.538834020472e+01       5.231724830757e-01       5.231724475725e-01       5.803793800546e+01       8.774790456904e-03       9.668376129436e-01      -4.632907244305e-08       5.071102942047e-08      -1.066157673158e-11      -4.501179270773e-03      -5.028094343162e-07      -4.489482370821e-03      -2.717955989246e-06 
       2.696329709129e-03      -4.298805950808e-01      -4.538384107842e+01      -4.539654225800e+01      -4.341909945533e-01       3.015761405400e-03       5.644354153513e-07      -2.407298816231e+01       5.163898719520e-01       5.163903685624e-01       9.079308451600e+01       1.372667254329e-02       9.543041063754e-01      -4.483708215986e-08       3.056403808308e-08      -8.118378240468e-12      -6.894467458443e-03      -7.711986971490e-07      -6.896681777874e-03      -4.168094746985e-06 
       3.394477989398e-03      -4.125934478319e-01      -7.068844178970e+01      -7.071114085845e+01      -3.827924209733e-01       4.697099394183e-03       8.791925537287e-07      -3.749657198070e+01       5.074999293277e-01       5.075002900061e-01       1.414222817169e+02       2.138063121691e-02       9.378753366035e-01      -4.411276368419e-08       2.617287992660e-08      -7.437673138704e-12      -1.074418579074e-02      -1.230766500053e-06      -1.073641994175e-02      -6.497249385676e-06 
       4.273394600629e-03      -3.815775541344e-01      -1.095008795207e+02      -1.095423693852e+02      -4.784124447108e-01       7.276101609864e-03       1.362011678900e-06      -5.808735798554e+01       4.960482358585e-01       4.960483822880e-01       2.190847387705e+02       3.312122450585e-02       9.167121938094e-01      -4.297551228364e-08       3.211985684574e-08      -8.020413495732e-12      -1.659573520147e-02      -1.928617662014e-06      -1.652934354874e-02      -1.002701043538e-05 
       5.379885057356e-03      -3.592472088126e-01      -1.684639397680e+02      -1.685428676927e+02      -5.050492176001e-01       1.119453161881e-02       2.095597886235e-06      -8.937243603563e+01       4.815534873440e-01       4.815536068497e-01       3.370857353853e+02       5.095957075824e-02       8.899254488132e-01      -4.195667236486e-08       2.977682108863e-08      -7.882539772338e-12      -2.561501660718e-02      -3.007742756014e-06      -2.560358268585e-02      -1.550303674514e-05 
       6.772874011237e-03      -2.892040677879e-01      -2.569703610644e+02      -2.571283815181e+02      -2.817554360415e-01       1.707716663265e-02       3.196937355433e-06      -1.363430931365e+02       4.635243327660e-01       4.635243327660e-01       5.142567630362e+02       7.774159330025e-02       8.566074466485e-01      -4.025912533896e-08       2.676836904588e-08      -5.667063187305e-12      -3.887294994047e-02      -4.706590471745e-06      -3.887079665012e-02      -2.355278493701e-05 
       8.526543203626e-03      -2.754405054372e-01      -3.878188670232e+02      -3.881485337565e+02      -2.683462290484e-01       2.577731341744e-02       4.825869748759e-06      -2.058094072168e+02       4.414730672974e-01       4.414730672974e-01       7.762970675131e+02       1.173510904038e-01       8.158581838565e-01      -3.847842488861e-08       2.549453399254e-08      -5.397382814854e-12      -5.867759605178e-02      -7.387160116284e-06      -5.867554520190e-02      -3.559624647416e-05 
       1.073428191381e-02      -2.588865547242e-01      -5.775050888942e+02      -5.782134422916e+02      -2.522189948759e-01       3.839809704484e-02       7.188477576586e-06      -3.065703550464e+02       4.149244682481e-01       4.149244682481e-01       1.156426884583e+03       1.748031059442e-01       7.667933846765e-01      -3.634198858851e-08       2.396247820257e-08      -5.073035188210e-12      -8.740348044653e-02      -1.164710199969e-05      -8.740155297210e-02      -5.312232033521e-05 
       1.351366027865e-02      -2.392309791013e-01      -8.453725655669e+02      -8.469152850320e+02      -2.330696524548e-01       5.623667494911e-02       1.052790972071e-05      -4.489953315565e+02       3.834249402106e-01       3.834249402106e-01       1.693830570064e+03       2.560125523916e-01       7.085820206055e-01      -3.383722598302e-08       2.214337806652e-08      -4.687918134663e-12      -1.280080573160e-01      -1.847361932476e-05      -1.280062761958e-01      -7.802021473333e-05 
       1.701269033106e-02      -2.162792903561e-01      -1.210347793645e+03      -1.213691416449e+03      -2.107090556103e-01       8.057888692716e-02       1.508492052339e-05      -6.433501156609e+02       3.466455203958e-01       3.466455203958e-01       2.427382832898e+03       3.668326714763e-01       6.406135415792e-01      -3.096693436996e-08       2.001925738500e-08      -4.238225958829e-12      -1.834179459705e-01      -2.963094033072e-05      -1.834163357381e-01      -1.122811718779e-04 
       2.141770778122e-02      -1.900801006390e-01      -1.683961306558e+03      -1.690991343475e+03      -1.851845232516e-01       1.122410816229e-01       2.101211728474e-05      -8.961613264717e+02       3.046658758238e-01       3.046658758238e-01       3.381982686949e+03       5.109863406262e-01       5.630355075771e-01      -2.770873488883e-08       1.759459261257e-08      -3.724906359486e-12      -2.554945855003e-01      -4.767242617785e-05      -2.554931703131e-01      -1.573929882043e-04 
       2.696305254804e-02      -1.613597678187e-01      -2.261922917733e+03      -2.275786662503e+03      -1.572039316072e-01       1.510130465782e-01       2.826847783649e-05      -1.205719474174e+03       2.586372527928e-01       2.586372527928e-01       4.551573325007e+03       6.874961589530e-01       4.779734767935e-01      -2.417561364361e-08       1.493656060654e-08      -3.162181177894e-12      -3.437492808004e-01      -7.549080345574e-05      -3.437480794765e-01      -2.135159677689e-04 
       3.391644620622e-02      -1.322208461483e-01      -2.927430095077e+03      -2.951769449855e+03      -1.288154378092e-01       1.957991571346e-01       3.664937697951e-05      -1.563335837673e+03       2.119400971944e-01       2.119400971944e-01       5.903538899711e+03       8.914111565136e-01       3.916763234562e-01      -2.055612868315e-08       1.223963321218e-08      -2.591221552765e-12      -4.457065626386e-01      -1.127106496326e-04      -4.457055782568e-01      -2.791385037361e-04 
       4.193258563673e-02      -1.078511079294e-01      -3.646595208798e+03      -3.681184676995e+03      -1.050732445896e-01       2.441215330366e-01       4.569181959557e-05      -1.949306093364e+03       1.728844210842e-01       1.728844210842e-01       7.362369353990e+03       1.111493007251e+00       3.195005345389e-01      -1.743745772849e-08       9.983847994914e-09      -2.113655013631e-12      -5.557473066053e-01      -1.461461094753e-04      -5.557465036257e-01      -3.489223907363e-04 
       4.839767343096e-02      -9.429930206075e-02      -4.249158621941e+03      -4.287348446304e+03      -9.187042583533e-02       2.843189512921e-01       5.321342168376e-05      -2.270461268818e+03       1.511617404223e-01       1.511617404223e-01       8.574696892608e+03       1.294609795092e+00       2.793558828870e-01      -1.574586280116e-08       8.729234233435e-09      -1.848043931767e-12      -6.473055996548e-01      -1.582458744948e-04      -6.473048975458e-01      -4.045548279955e-04 
