# Matter power spectrum P(k) at redshift z=1
# for k=1.07343e-05 to 33.9798 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.608931077237e-01       2.246567190984e+02 
       3.734175827071e-01       2.102639693723e+02 
       3.864931381610e-01       1.969731671109e+02 
       4.001712148369e-01       1.835578629018e+02 
       4.145129242022e-01       1.701600005570e+02 
       4.295916032107e-01       1.577602214557e+02 
       4.454962680570e-01       1.465252324910e+02 
       4.623363729377e-01       1.357935530673e+02 
       4.802485077558e-01       1.251815807819e+02 
       4.994060533556e-01       1.151299432679e+02 
       5.200334847215e-01       1.057526952918e+02 
       5.424282325173e-01       9.659927446910e+01 
       5.669953281543e-01       8.776754823623e+01 
       5.943046751958e-01       7.929782934636e+01 
       6.251905398209e-01       7.097991346889e+01 
       6.609347973435e-01       6.283390466766e+01 
       7.036284025853e-01       5.470510352870e+01 
       7.569419664102e-01       4.648903895579e+01 
       8.278982991043e-01       3.800374041720e+01 
       9.310408192884e-01       2.909914402754e+01 
       1.095520803398e+00       1.999948943453e+01 
       1.354277544331e+00       1.216515953830e+01 
       1.703048942808e+00       7.040272914418e+00 
       2.143981625149e+00       4.026492639551e+00 
       2.699112859746e+00       2.283623562230e+00 
       3.397981768398e+00       1.285365686871e+00 
       4.277805597050e+00       7.186341954691e-01 
       5.385438172841e+00       3.993867491891e-01 
       6.779864969436e+00       2.207894030531e-01 
       8.535344298556e+00       1.214494211204e-01 
       1.074536183586e+01       6.651208312929e-02 
       1.352760907409e+01       3.626191604660e-02 
       1.703025082419e+01       1.969749641007e-02 
       2.143981553181e+01       1.064931524132e-02 
       2.699112859717e+01       5.742108489903e-03 
       3.397981768398e+01       3.082218611910e-03 
