# Matter power spectrum P(k) at redshift z=1
# for k=1.04962e-05 to 33.2257 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.795920234548e-01       9.643464675605e+02 
       1.855978079626e-01       9.326580731708e+02 
       1.918043992299e-01       8.989691553772e+02 
       1.982185423983e-01       8.591383463563e+02 
       2.048471822440e-01       8.126881661560e+02 
       2.116975115892e-01       7.628447586820e+02 
       2.187770286152e-01       7.146025920037e+02 
       2.260936041331e-01       6.722405612931e+02 
       2.336555600244e-01       6.378196785169e+02 
       2.414717602743e-01       6.105278659235e+02 
       2.495517163331e-01       5.868613748722e+02 
       2.579057089602e-01       5.625993819000e+02 
       2.665449292714e-01       5.353814941347e+02 
       2.754816424689e-01       5.057642427203e+02 
       2.847293787343e-01       4.766485194746e+02 
       2.943031570861e-01       4.511384381456e+02 
       3.042197497613e-01       4.299665876565e+02 
       3.144979970145e-01       4.114319447949e+02 
       3.251591853633e-01       3.930592339858e+02 
       3.362275065690e-01       3.735327506492e+02 
       3.477306204760e-01       3.538447676882e+02 
       3.597003529601e-01       3.357241037004e+02 
       3.721735716982e-01       3.198641749328e+02 
       3.851932989059e-01       3.052002889905e+02 
       3.988101441581e-01       2.905280707065e+02 
       4.130841760173e-01       2.758527919839e+02 
       4.280874051803e-01       2.620401090548e+02 
       4.439071355366e-01       2.493126980285e+02 
       4.606505724552e-01       2.371170115349e+02 
       4.784512945729e-01       2.250288732201e+02 
       4.974785603450e-01       2.133799666043e+02 
       5.179510558978e-01       2.023234987406e+02 
       5.401578396427e-01       1.914439734599e+02 
       5.644914092968e-01       1.807531111589e+02 
       5.915021237723e-01       1.702819897040e+02 
       6.219922530160e-01       1.597959739695e+02 
       6.571881446088e-01       1.492345272597e+02 
       6.990774248951e-01       1.383622498664e+02 
       7.511222483067e-01       1.269142931455e+02 
       8.198892963002e-01       1.144322177525e+02 
       9.188990552105e-01       1.002423196272e+02 
       1.075680404489e+00       8.369748659524e+01 
       1.324834889789e+00       6.593111949057e+01 
       1.665265703079e+00       5.037058578997e+01 
       2.096397260555e+00       3.782829029770e+01 
       2.639207611469e+00       2.779335407475e+01 
       3.322565528991e+00       1.987869956532e+01 
       4.182862176798e+00       1.379322969286e+01 
       5.265911488404e+00       9.272592122145e+00 
       6.629389789010e+00       6.047698500961e+00 
       8.345907270074e+00       3.840241939563e+00 
       1.050687474677e+01       2.384471409185e+00 
       1.322737161725e+01       1.453987805853e+00 
       1.665227426020e+01       8.740803383681e-01 
       2.096397123034e+01       5.197502045521e-01 
       2.639207611399e+01       3.065144336406e-01 
       3.322565528991e+01       1.796513537945e-01 
