# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.04962e-05 to 33.2257 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.049615931175e-05      -1.313407450749e-03      -9.855691249079e-04      -9.855691581172e-04      -1.313387000731e-03       5.892039511701e-08       5.444233284614e-12      -3.076634306794e-04       4.762012032419e-01       4.760575821450e-01       1.971138316234e-03       2.339045137272e-07       9.999983877676e-01      -2.692592226782e-11       1.554133548345e-10      -2.780009023921e-14      -1.433039915999e-10      -2.146630184656e-15      -1.464035063117e-10      -5.693642725307e-14 
       1.321388168381e-05      -2.080974318704e-03      -1.562020503812e-03      -1.562020587226e-03      -2.080922963452e-03       9.338241960613e-08       8.628504018651e-12      -4.876132224803e-04       4.762006750460e-01       4.760571178119e-01       3.124041174451e-03       3.707133233791e-07       9.999974448707e-01      -4.266557523262e-11       2.462227039193e-10      -4.404478725184e-14      -3.598867723816e-10      -5.391667626668e-15      -3.676688533274e-10      -1.429872220612e-13 
       1.663529144018e-05      -3.296524562131e-03      -2.475632442164e-03      -2.475632651675e-03      -3.296395614756e-03       1.480010055465e-07       1.367522064283e-11      -7.728137439935e-04       4.761998541528e-01       4.760563980923e-01       4.951265303350e-03       5.875401301430e-07       9.999959506041e-01      -6.759744036144e-11       3.900085386887e-10      -6.976764969177e-14      -9.036899249909e-10      -1.354159197170e-14      -9.232235324487e-10      -3.590458191384e-13 
       2.094259112665e-05      -5.220629116000e-03      -3.923605017211e-03      -3.923605543418e-03      -5.220305419775e-03       2.345653164570e-07       2.167365236140e-11      -1.224824428585e-03       4.761985606613e-01       4.760552648332e-01       7.847211086836e-03       9.311860983117e-07       9.999935826800e-01      -1.070771438224e-10       6.175491819496e-10      -1.104772931762e-13      -2.268754099409e-09      -3.400823658403e-14      -2.317764085104e-09      -9.013976047048e-13 
       2.636516015815e-05      -8.264075128114e-03      -6.218474537303e-03      -6.218475858844e-03      -8.263262865452e-03       3.717592896835e-07       3.435019794511e-11      -1.941208745240e-03       4.761964849787e-01       4.760534428616e-01       1.243695171769e-02       1.475824918857e-06       9.999898300269e-01      -1.695612454599e-10       9.773122647521e-10      -1.748513282322e-13      -5.694028084159e-09      -8.539762202938e-14      -5.816911009415e-09      -2.262279276317e-12 
       3.319177010912e-05      -1.307243274087e-02      -9.855567277742e-03      -9.855570596336e-03      -1.307039574731e-02       5.891949923928e-07       5.444099655865e-11      -3.076590690496e-03       4.761932303371e-01       4.760505896097e-01       1.971114119267e-02       2.339010679106e-06       9.999838836802e-01      -2.683737301119e-10       1.545331309856e-09      -2.765103054444e-13      -1.428357118679e-08      -2.144010098538e-13      -1.459134181955e-08      -5.674918363505e-12 
       4.178596285281e-05      -2.065514458567e-02      -1.561989352780e-02      -1.561990185998e-02      -2.065004073894e-02       9.338032719351e-07       8.628237808833e-11      -4.876022653153e-03       4.761880744886e-01       4.760460682109e-01       3.123980371995e-02       3.707046496695e-06       9.999744650342e-01      -4.244342129663e-10       2.440154281970e-09      -4.367098540921e-13      -3.580246768288e-08      -5.381295801047e-13      -3.657202870670e-08      -1.422427025136e-11 
       5.260541049169e-05      -3.257785920244e-02      -2.475554175407e-02      -2.475556266824e-02      -3.256508986991e-02       1.479958666844e-06       1.367459968150e-10      -7.727862234174e-03       4.761799063186e-01       4.760389012394e-01       4.951112533648e-02       5.875183470218e-06       9.999595507366e-01      -6.704049440899e-10       3.844790441240e-09      -6.883116747534e-13      -8.962908944095e-08      -1.350022139665e-12      -9.154816510762e-08      -3.560875672135e-11 
       6.622628806585e-05      -5.123698179887e-02      -3.923408396893e-02      -3.923413644267e-02      -5.120510801875e-02       2.345525575075e-06       2.167220230459e-10      -1.224755326463e-02       4.761669886024e-01       4.760275595636e-01       7.846827288533e-02       9.311314243534e-06       9.999359456764e-01      -1.056823937715e-09       6.037188381080e-09      -1.081347243801e-12      -2.239385676536e-07      -3.384399738990e-12      -2.287038633281e-07      -8.896562423755e-11 
       8.337395697489e-05      -8.022085674401e-02      -6.217981158278e-02      -6.217994314927e-02      -8.014159069811e-02       3.717279318011e-06       3.434669349183e-10      -1.941035460590e-02       4.761465769718e-01       4.760096189243e-01       1.243598862985e-01       1.475687694333e-05       9.998986150554e-01      -1.660746702991e-09       9.428062134234e-09      -1.690057584238e-12      -5.577667921609e-07      -8.474591339708e-12      -5.695189212889e-07      -2.215761265517e-10 
