# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=1.04962e-05 to 33.2257 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.049615931175e-05      -1.012626162629e-03      -7.597566521526e-04      -7.597566804974e-04      -1.012612941982e-03       4.474168987210e-08       8.351852928747e-12      -4.486186324968e-04       5.437880669850e-01       5.435398092709e-01       1.519513360995e-03       2.288285352833e-07       9.999984521342e-01      -3.955698777694e-11       1.597973238642e-10      -1.958741425496e-14      -9.316849546745e-11      -2.877876603819e-15      -9.567148446699e-11      -5.575302566189e-14 
       1.321388168381e-05      -1.604548385497e-03      -1.204132200854e-03      -1.204132272050e-03      -1.604515182633e-03       7.091069749733e-08       1.323676257748e-11      -7.110119781897e-04       5.437874997055e-01       5.435393223255e-01       2.408264544099e-03       3.626684598143e-07       9.999975468661e-01      -6.268324824475e-11       2.531937572095e-10      -3.103672757260e-14      -2.339918273186e-10      -7.228418450313e-15      -2.402770879738e-10      -1.400230838270e-13 
       1.663529144018e-05      -2.542143989239e-03      -1.908418540061e-03      -1.908418718886e-03      -2.542060610916e-03       1.123857167397e-07       2.097881583116e-11      -1.126876432039e-03       5.437866026981e-01       5.435385526069e-01       3.816837437771e-03       5.747899467989e-07       9.999961122088e-01      -9.932048809825e-11       4.011144638766e-10      -4.917173701430e-14      -5.876142556730e-10      -1.815510988772e-14      -6.033943213748e-10      -3.516338207007e-13 
       2.094259112665e-05      -4.026782753723e-03      -3.024633762409e-03      -3.024634211548e-03      -4.026573411298e-03       1.781191744050e-07       3.324917391548e-11      -1.785974859913e-03       5.437852267035e-01       5.435373782212e-01       6.049268423097e-03       9.109785078870e-07       9.999938386885e-01      -1.573523001076e-10       6.352953176043e-10      -7.788635800341e-14      -1.475436921717e-09      -4.559599277154e-14      -1.515043519791e-09      -8.829130389198e-13 
       2.636516015815e-05      -6.376387346544e-03      -4.793706539238e-03      -4.793707667251e-03      -6.375861885764e-03       2.822988537394e-07       5.269616636080e-11      -2.830569314506e-03       5.437829914854e-01       5.435354623558e-01       9.587415334502e-03       1.443798367193e-06       9.999902354764e-01      -2.492291123680e-10       1.005800085044e-09      -1.233271012443e-13      -3.703807571020e-09      -1.145009100803e-13      -3.803170119690e-09      -2.216378850405e-12 
       3.319177010912e-05      -1.009175853913e-02      -7.597475764251e-03      -7.597478596951e-03      -1.009044019154e-02       4.474110615185e-07       8.351709310037e-11      -4.486124939744e-03       5.437794738830e-01       5.435324501861e-01       1.519495719390e-02       2.288252851044e-06       9.999845255241e-01      -3.945966559110e-10       1.591388500800e-09      -1.951731101747e-13      -9.294310269610e-09      -2.874903413702e-13      -9.543397752303e-09      -5.561731020361e-12 
       4.178596285281e-05      -1.595891521076e-02      -1.204109392183e-02      -1.204110103438e-02      -1.595560959328e-02       7.090933413012e-07       1.323643810374e-10      -7.109965546466e-03       5.437738878632e-01       5.435276636272e-01       2.408220206875e-02       3.626602958542e-06       9.999754804271e-01      -6.244133207829e-10       2.515418283955e-09      -3.086084364448e-13      -2.330952645184e-08      -7.216667941361e-13      -2.393325302713e-08      -1.394832956509e-11 
       5.260541049169e-05      -2.520438411254e-02      -1.908361250686e-02      -1.908363036099e-02      -2.519610423981e-02       1.123822684737e-06       2.097805287583e-10      -1.126837701798e-02       5.437650439676e-01       5.435200826835e-01       3.816726072198e-02       5.747694470870e-06       9.999611553571e-01      -9.871585096520e-10       3.969733543077e-09      -4.873076353482e-13      -5.840500499465e-08      -1.810818065722e-12      -5.996398185124e-08      -3.494880279771e-11 
       6.622628806585e-05      -3.972417396878e-02      -3.024489701632e-02      -3.024494181758e-02      -3.970346855424e-02       1.781102484180e-06       3.324719346281e-10      -1.785877521078e-02       5.437510456013e-01       5.435080758824e-01       6.048988363515e-02       9.109271436189e-06       9.999384771287e-01      -1.558330531986e-09       6.249262658923e-09      -7.678195852175e-13      -1.461278690226e-07      -4.540975809980e-12      -1.500131805532e-07      -8.743898387164e-11 
       8.337395697489e-05      -6.240449746170e-02      -4.793344959436e-02      -4.793356194402e-02      -6.235285587120e-02       2.822766149145e-06       5.269123144602e-10      -2.830325134722e-02       5.437289090813e-01       5.434890704721e-01       9.586712388803e-02       1.443669472058e-05       9.999025979315e-01      -2.454274002079e-09       9.798851203035e-09      -1.205659883829e-12      -3.647644035354e-07      -1.137619411689e-11      -3.744025202534e-07      -2.182570406473e-10 
       1.049615931175e-04      -9.752759050005e-02      -7.596568221326e-02      -7.596596368874e-02      -9.739932338072e-02       4.473553110827e-06       8.350496985335e-10      -4.485512622385e-02       5.436939554311e-01       5.434590164509e-01       1.519319273775e-01       2.287929735123e-05       9.998458914674e-01      -3.851116345554e-09       1.526809788137e-08      -1.882889529575e-12      -9.071971034783e-07      -2.845609814750e-11      -9.309297386918e-07      -5.427900093809e-10 
       1.321388168381e-04      -1.511708520365e-01      -1.203881830404e-01      -1.203888871587e-01      -1.508543637067e-01       7.089530420074e-06       1.323338992093e-09      -7.108432289140e-02       5.436388752093e-01       5.434115457698e-01       2.407777743173e-01       3.625793612273e-05       9.997564116163e-01      -6.007824263578e-09       2.355239319664e-08      -2.915189607554e-12      -2.243225006518e-06      -7.100554308124e-11      -2.300972457595e-06      -1.342030604263e-09 
       1.663529144018e-04      -2.312780203630e-01      -1.907791219129e-01      -1.907808790383e-01      -2.305052923153e-01       1.123471369922e-05       2.097038726014e-09      -1.126454450639e-01       5.435523661453e-01       5.433367139843e-01       3.815617580765e-01       5.745670474364e-05       9.996155722286e-01      -9.286214445111e-09       3.575348586132e-08      -4.451749426995e-12      -5.496150401584e-06      -1.764957239872e-10      -5.633985256592e-06      -3.287637271399e-09 
       2.094259112665e-04      -3.465554971135e-01      -3.023064033747e-01      -3.023107717668e-01      -3.447002242200e-01       1.780224171372e-05       3.322807976386e-09      -1.784922191037e-01       5.434171901213e-01       5.432191158078e-01       6.046215435337e-01       9.104222523711e-05       9.993947595214e-01      -1.414559560355e-08       5.289489517614e-08      -6.650683271659e-12      -1.327218957648e-05      -4.360676360531e-10      -1.359096369338e-05      -7.937184031624e-09 
       2.636516015815e-04      -5.023693868996e-01      -4.789788053957e-01      -4.789896010971e-01      -4.980333268344e-01       2.820575385818e-05       5.264378541919e-09      -2.827953880216e-01       5.432076203086e-01       5.430351954120e-01       9.579792021942e-01       1.442414918202e-04       9.990506367856e-01      -2.105723281492e-08       7.505823662409e-08      -9.593372789086e-12      -3.132436246997e-05      -1.067241258884e-09      -3.202352727818e-05      -1.872606048318e-08 
       3.319177010912e-04      -6.907244953924e-01      -7.587727647782e-01      -7.587991967112e-01      -6.810214756051e-01       4.468110295122e-05       8.338784122558e-09      -4.479664445496e-01       5.428865400945e-01       5.427496845108e-01       1.517598393422e+00       2.284830940807e-04       9.985191768374e-01      -3.023173306175e-08       9.946741264106e-08      -1.308105709478e-11      -7.131705383786e-05      -2.573931279422e-09      -7.271408440540e-05      -4.260966240936e-08 
