# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.04962e-05 to 33.2257 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.049615931175e-05      -8.017161566448e-04      -6.014621564465e-04      -6.014621802984e-04      -8.017072805122e-04       3.287476921122e-08       7.984384422416e-12      -4.607840262431e-04       5.718097222641e-01       5.714615609220e-01       1.202924360597e-03       2.119147537386e-07       9.999985153753e-01      -4.878410322873e-11       1.707313794255e-10      -1.723284101077e-14      -6.436157966103e-11      -3.390946802645e-15      -6.640708039536e-11      -5.155852822547e-14 
       1.321388168381e-05      -1.270417164430e-03      -9.532525153963e-04      -9.532525753071e-04      -1.270394871554e-03       5.210292332679e-08       1.265440145521e-11      -7.302927982175e-04       5.718091276326e-01       5.714610533769e-01       1.906505150614e-03       3.358619790346e-07       9.999976470818e-01      -7.730768662762e-11       2.705349416079e-10      -2.730774587848e-14      -1.616491567861e-10      -8.517168423593e-15      -1.667860604148e-10      -1.294932017827e-13 
       1.663529144018e-05      -2.012929868580e-03      -1.510801589589e-03      -1.510801740070e-03      -2.012873883245e-03       8.257744499926e-08       2.005582538129e-11      -1.157434468133e-03       5.718082130899e-01       5.714602768152e-01       3.021603480139e-03       5.323046477473e-07       9.999962710040e-01      -1.225010714398e-10       4.286282220649e-10      -4.326864594336e-14      -4.059654832258e-10      -2.139229734490e-14      -4.188641924003e-10      -3.252087402581e-13 
       2.094259112665e-05      -3.188909210003e-03      -2.394454935061e-03      -2.394455313015e-03      -3.188768629029e-03       1.308763332494e-07       3.178627187382e-11      -1.834406243956e-03       5.718068587035e-01       5.714591409500e-01       4.788910626030e-03       8.436440265404e-07       9.999940902752e-01      -1.940896717739e-10       6.789766225084e-10      -6.854803215566e-14      -1.019425622834e-09      -5.372737701310e-14      -1.051807267720e-09      -8.166348889163e-13 
       2.636516015815e-05      -5.050641146043e-03      -3.794944126815e-03      -3.794945076062e-03      -5.050288219182e-03       2.074242891637e-07       5.037767145067e-11      -2.907328050844e-03       5.718046197622e-01       5.714572482888e-01       7.589890152124e-03       1.337080973127e-06       9.999906339943e-01      -3.074630941810e-10       1.075218103702e-09      -1.085706229936e-13      -2.559432491326e-09      -1.349258531395e-13      -2.640697341045e-09      -2.050287946237e-12 
       3.319177010912e-05      -7.996094650693e-03      -6.014552931452e-03      -6.014555315294e-03      -7.995208937720e-03       3.287436916333e-07       7.984273747535e-11      -4.607779490000e-03       5.718010671278e-01       5.714542438404e-01       1.202911063059e-02       2.119118747329e-06       9.999851565631e-01      -4.869159543170e-10       1.701879232159e-09      -1.718954221874e-13      -6.424038147097e-09      -3.387925551750e-13      -6.627867782397e-09      -5.146088624076e-12 
       4.178596285281e-05      -1.265130216867e-02      -9.532353470880e-03      -9.532359456633e-03      -1.264908035597e-02       5.210199917847e-07       1.265409986120e-10      -7.302775897105e-03       5.717954552292e-01       5.714494993893e-01       1.906471891327e-02       3.358547165490e-06       9.999764791724e-01      -7.707613488221e-10       2.691712018855e-09      -2.719908110283e-13      -1.611669535517e-08      -8.505290580745e-13      -1.662753543125e-08      -1.291047935569e-11 
       5.260541049169e-05      -1.999668470948e-02      -1.510758482924e-02      -1.510759985578e-02      -1.999111561740e-02       8.257507026867e-07       2.005511033734e-10      -1.157396288105e-02       5.717865597241e-01       5.714419751592e-01       3.021519971157e-02       5.322864051990e-06       9.999627347667e-01      -1.219189843451e-09       4.252080762546e-09      -4.299606725823e-13      -4.040479336268e-08      -2.134479212219e-12      -4.168336945516e-08      -3.236642650971e-11 
       6.622628806585e-05      -3.155672315205e-02      -2.394346320642e-02      -2.394350091609e-02      -3.154278097891e-02       1.308701370176e-06       3.178447455736e-10      -1.834310115307e-02       5.717724768770e-01       5.714300571321e-01       4.788700183218e-02       8.435984081896e-06       9.999409715622e-01      -1.926325074486e-09       6.704067677563e-09      -6.786483043663e-13      -1.011804473346e-07      -5.353897037269e-12      -1.043739083814e-07      -8.104971543950e-11 
       8.337395697489e-05      -4.967450348663e-02      -3.794671464766e-02      -3.794680922784e-02      -4.963966841583e-02       2.074088334310e-06       5.037322122218e-10      -2.907086840553e-02       5.717502001710e-01       5.714111899251e-01       7.589361845568e-02       1.336966482378e-05       9.999065294235e-01      -3.038093383215e-09       1.053776174586e-08      -1.068604276347e-12      -2.529177299926e-07      -1.341779408695e-11      -2.608672345145e-07      -2.025923329567e-10 
       1.049615931175e-04      -7.788303660684e-02      -6.013868716892e-02      -6.013892418276e-02      -7.779626907193e-02       3.287047717813e-06       7.983166626703e-10      -4.607174624695e-02       5.717149955501e-01       5.713813356566e-01       1.202778483655e-01       2.118831554107e-05       9.998520678056e-01      -4.777804400084e-09       1.648353295851e-08      -1.676231376772e-12      -6.304114860514e-07      -3.358284965691e-11      -6.500954844608e-07      -5.049522152342e-10 
       1.321388168381e-04      -1.213399474971e-01      -9.530637144180e-02      -9.530696456312e-02      -1.211248934880e-01       5.209219000398e-06       1.265133742704e-09      -7.301260334052e-02       5.716594602847e-01       5.713341473214e-01       1.906139291262e-01       3.357827497164e-05       9.997660647828e-01      -7.479715982886e-09       2.558578263446e-08      -2.613522775065e-12      -1.564259219558e-06      -8.387661699616e-11      -1.612586502205e-06      -1.252872877531e-09 
