# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.04079e-05 to 32.9468 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       1.040790400722e-05      -1.320555976215e-03      -9.909312082869e-04      -9.909312410202e-04      -1.320535634418e-03       5.584842806394e-08       4.754674139601e-12      -3.093373031833e-04       4.677856892669e-01       4.676387989593e-01       1.981862482040e-03       2.336845791047e-07       9.999984037294e-01      -2.722705064605e-11       1.562728219778e-10      -2.795306983889e-14      -1.425005182394e-10      -2.113100611539e-15      -1.455565222102e-10      -5.660968975638e-14 
       1.310277483820e-05      -2.092303213859e-03      -1.570518906621e-03      -1.570518988840e-03      -2.092252130316e-03       8.851352428086e-08       7.535639649763e-12      -4.902661543284e-04       4.677852140977e-01       4.676383888213e-01       3.141037977680e-03       3.703647245467e-07       9.999974701685e-01      -4.314275235479e-11       2.475847602136e-10      -4.428722571583e-14      -3.578691597158e-10      -5.307445320542e-15      -3.655419999359e-10      -1.421667463461e-13 
       1.649541620883e-05      -3.314477660637e-03      -2.489101615358e-03      -2.489101821866e-03      -3.314349395564e-03       1.402841613799e-07       1.194308225469e-11      -7.770183922389e-04       4.677844511840e-01       4.676377289342e-01       4.978203643733e-03       5.869876020599e-07       9.999959907026e-01      -6.835351228618e-11       3.921669743123e-10      -7.015184220361e-14      -8.986243465097e-10      -1.333002446822e-14      -9.178837360895e-10      -3.569858584211e-13 
       2.076649864342e-05      -5.249077338522e-03      -3.944952107067e-03      -3.944952625735e-03      -5.248755352855e-03       2.223352560395e-07       1.892842111579e-11      -1.231488311098e-03       4.677831654294e-01       4.676366063744e-01       7.889905251470e-03       9.303104565695e-07       9.999936462243e-01      -1.082749121998e-10       6.209692865814e-10      -1.110860662800e-13      -2.256039072846e-09      -3.347694928727e-14      -2.304361345425e-09      -8.962269898230e-13 
       2.614347285619e-05      -8.309149335852e-03      -6.252307637515e-03      -6.252308940107e-03      -8.308341377085e-03       3.523761673093e-07       2.999936701504e-11      -1.951770360046e-03       4.677811613536e-01       4.676348606479e-01       1.250461788021e-02       1.474437096474e-06       9.999899307905e-01      -1.714583109879e-10       9.827309949608e-10      -1.758158685830e-13      -5.662128692620e-09      -8.406325489868e-14      -5.783285625945e-09      -2.249306930868e-12 
       3.291268233120e-05      -1.314383751995e-02      -9.909189766304e-03      -9.909193037393e-03      -1.314181128479e-02       5.584757704017e-07       4.754559049834e-11      -3.093329913611e-03       4.677779868931e-01       4.676320949821e-01       1.981838607479e-02       2.336811216991e-06       9.999840433397e-01      -2.713771064646e-10       1.553914665756e-09      -2.780382091487e-13      -1.420358861963e-08      -2.110549227533e-13      -1.450704109564e-08      -5.642393765344e-12 
       4.143461215706e-05      -2.076822950969e-02      -1.570488032967e-02      -1.570488854250e-02      -2.076315270723e-02       8.851158052852e-07       7.535344198979e-11      -4.902552791061e-03       4.677729533507e-01       4.676277075305e-01       3.140977708500e-02       3.703560839102e-06       9.999747180575e-01      -4.291861329713e-10       2.453746469206e-09      -4.391294781392e-13      -3.560216754934e-08      -5.297241850093e-13      -3.636091655842e-08      -1.414281530542e-11 
       5.216308617236e-05      -3.275687661873e-02      -2.489023952792e-02      -2.489026014273e-02      -3.274417497244e-02       1.402795352688e-06       1.194260428296e-10      -7.769910486144e-03       4.677649410506e-01       4.676207148400e-01       4.978052028547e-02       5.869660132065e-06       9.999599517334e-01      -6.779158218420e-10       3.866303322932e-09      -6.921416098847e-13      -8.912832136903e-08      -1.328942914817e-12      -9.102042475677e-08      -3.540511149249e-11 
       6.566943473999e-05      -5.152017431380e-02      -3.944757028949e-02      -3.944762201159e-02      -5.148847017323e-02       2.223232566793e-06       1.892723511691e-10      -1.231419661126e-02       4.677522812875e-01       4.676096600969e-01       7.889524402318e-02       9.302562805611e-06       9.999365811252e-01      -1.068676902258e-09       6.071210549679e-09      -1.087404937569e-12      -2.226901340705e-07      -3.331514760739e-12      -2.273883365121e-07      -8.845790140477e-11 
       8.267292017233e-05      -8.066835562958e-02      -6.251817663088e-02      -6.251830631560e-02      -8.058951177967e-02       3.523467261591e-06       2.999625311719e-10      -1.951598064842e-02       4.677322836985e-01       4.675921790054e-01       1.250366126312e-01       1.474301288158e-05       9.998996219376e-01      -1.679404860288e-09       9.481798221709e-09      -1.699627274354e-12      -5.546678466578e-07      -8.342200501347e-12      -5.662543389637e-07      -2.203157954250e-10 
